Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp
153,4696.12,2856.50,20.00,2,27,0.15,NLOS,114.32,-2.89,-91.22,-4.02,40.31,0,20,-91.46,26,-97.61,14,-105.63,33,-106.59,13,-107.11
154,4684.93,2856.50,20.00,2,20,0.18,NLOS,111.59,-9.56,-81.81,6.76,40.31,1,27,-98.71,13,-104.14,14,-105.26,21,-109.59,33,-110.20
155,4673.73,2856.50,20.00,2,20,0.19,NLOS,111.15,-9.56,-81.37,7.21,40.31,0,27,-98.93,13,-104.00,14,-105.11,21,-109.50,33,-110.38
156,4662.53,2856.50,20.00,2,20,0.19,NLOS,110.70,-9.56,-80.91,7.68,40.31,0,27,-99.16,13,-103.85,14,-104.97,21,-109.41,33,-110.55
157,4651.33,2856.50,20.00,2,20,0.20,NLOS,110.23,-6.19,-83.83,-0.06,40.31,0,26,-92.37,27,-94.00,21,-96.87,33,-102.89,13,-107.44
158,4640.13,2856.50,20.00,2,20,0.20,NLOS,109.75,-6.19,-83.35,0.47,40.31,0,26,-92.57,27,-94.23,21,-96.78,33,-103.06,13,-107.30
159,4628.93,2856.50,20.00,2,20,0.21,NLOS,109.26,-6.19,-82.85,1.00,40.31,0,26,-92.77,27,-94.46,21,-96.70,33,-103.23,13,-107.15
160,4617.74,2856.50,20.00,2,20,0.21,NLOS,108.75,4.93,-93.46,-8.84,40.31,0,26,-97.66,27,-101.28,21,-106.83,14,-109.99,13,-111.70
161,4606.54,2856.50,20.00,2,20,0.22,NLOS,108.23,4.93,-92.94,-8.31,40.31,0,26,-97.87,27,-101.51,21,-106.75,14,-109.84,13,-111.56
162,4595.34,2856.50,20.00,2,20,0.22,NLOS,107.69,4.93,-92.40,-7.76,40.31,0,26,-98.08,27,-101.74,21,-106.67,14,-109.69,13,-111.41
163,4584.14,2856.50,20.00,2,20,0.23,NLOS,107.13,-8.55,-78.36,10.72,40.31,0,14,-94.04,21,-96.48,26,-100.38,33,-105.63,27,-107.02
164,4572.94,2856.50,20.00,2,20,0.24,NLOS,106.56,-8.55,-77.78,11.26,40.31,0,14,-93.89,21,-96.40,26,-100.59,33,-105.79,27,-107.25
165,4561.75,2856.50,20.00,2,20,0.24,NLOS,105.96,-8.55,-77.19,11.81,40.31,0,14,-93.73,21,-96.33,26,-100.80,33,-105.95,27,-107.48
166,4550.55,2856.50,20.00,2,20,0.25,NLOS,105.34,-0.15,-84.97,3.42,40.31,0,26,-93.42,27,-99.57,14,-102.24,13,-102.79,21,-104.09
167,4539.35,2856.50,20.00,2,20,0.26,NLOS,104.70,-0.15,-84.33,4.13,40.31,0,26,-93.63,27,-99.80,14,-102.08,13,-102.63,21,-104.02
168,4528.15,2856.50,20.00,2,20,0.26,NLOS,104.04,-0.15,-83.67,4.87,40.31,0,26,-93.84,27,-100.03,14,-101.92,13,-102.48,21,-103.95
169,4516.95,2856.50,20.00,2,20,0.27,NLOS,103.34,-6.23,-76.89,11.02,40.31,0,26,-92.13,33,-95.72,27,-97.49,13,-99.32,21,-101.82
170,4505.75,2856.50,20.00,2,20,0.28,NLOS,102.62,-6.23,-76.17,11.86,40.31,0,26,-92.34,33,-95.88,27,-97.71,13,-99.17,21,-101.75
171,4494.56,2856.50,20.00,2,20,0.29,NLOS,101.87,-6.23,-75.42,12.72,40.31,0,26,-92.55,33,-96.03,27,-97.94,13,-99.01,21,-101.69
172,4483.36,2856.50,20.00,2,20,0.30,NLOS,101.08,0.19,-81.05,7.13,40.31,0,27,-92.59,26,-96.46,14,-103.57,33,-106.22,13,-109.27
173,4472.16,2856.50,20.00,2,20,0.30,NLOS,100.25,0.19,-80.22,8.07,40.31,0,27,-92.81,26,-96.67,14,-103.41,33,-106.37,13,-109.11
174,4460.96,2856.50,20.00,2,20,0.31,NLOS,99.38,0.19,-79.35,9.04,40.31,0,27,-93.03,26,-96.88,14,-103.24,33,-106.52,13,-108.95
175,4449.76,2856.50,20.00,2,20,0.32,NLOS,98.47,3.54,-81.79,5.84,40.31,0,14,-91.63,27,-94.25,26,-95.70,21,-99.42,13,-101.26
176,4438.56,2856.50,20.00,2,20,0.34,NLOS,97.50,3.54,-80.82,6.81,40.31,0,14,-91.46,27,-94.47,26,-95.91,21,-99.37,13,-101.09
177,4427.37,2856.50,20.00,2,20,0.35,NLOS,96.48,3.54,-79.80,7.83,40.31,0,14,-91.29,27,-94.69,26,-96.11,21,-99.33,13,-100.93
178,4416.17,2856.50,20.00,2,20,0.36,NLOS,95.39,3.35,-78.52,10.79,40.31,0,26,-93.76,21,-100.51,13,-105.89,27,-109.61,14,-110.60
179,4404.97,2856.50,20.00,2,20,0.38,NLOS,94.23,3.35,-77.36,12.02,40.31,0,26,-93.96,21,-100.47,13,-105.72,27,-109.83,14,-110.43
180,4393.77,2856.50,20.00,2,20,0.39,NLOS,92.98,3.35,-76.12,13.33,40.31,0,26,-94.16,21,-100.43,13,-105.55,27,-110.05,14,-110.25
181,4382.57,2856.50,20.00,2,20,0.41,NLOS,91.64,-4.09,-67.33,17.98,40.31,0,21,-97.03,26,-98.97,14,-100.74,13,-103.46,27,-104.91
182,4371.37,2856.50,20.00,2,20,0.43,NLOS,90.19,-4.09,-65.88,19.43,40.31,0,21,-97.00,26,-99.17,14,-100.56,13,-103.29,27,-105.13
183,4360.18,2856.50,20.00,2,20,0.45,NLOS,88.60,-4.09,-64.29,21.02,40.31,0,21,-96.97,26,-99.36,14,-100.38,13,-103.11,27,-105.34
184,4348.98,2856.50,20.00,2,20,0.48,NLOS,86.86,2.94,-69.58,18.36,40.31,0,26,-91.41,27,-95.18,13,-98.47,14,-106.09,33,-109.70
185,4337.78,2856.50,20.00,2,20,0.51,NLOS,84.93,2.94,-67.66,20.40,40.31,0,26,-91.60,27,-95.39,13,-98.30,14,-105.91,33,-109.84
186,4326.58,2856.50,20.00,2,20,0.54,NLOS,82.77,2.94,-65.50,22.66,40.31,0,26,-91.80,27,-95.60,13,-98.12,14,-105.73,33,-109.97
187,4315.38,2856.50,20.00,2,20,0.59,NLOS,80.33,6.50,-66.61,20.41,40.31,0,21,-99.12,14,-104.56,13,-105.45,27,-107.31,33,-108.62
188,4308.00,2852.68,20.00,3,20,0.63,NLOS,78.19,6.50,-64.47,22.56,40.31,0,21,-99.19,14,-104.47,13,-105.30,27,-107.49,33,-108.71
189,4308.00,2841.49,20.00,3,20,0.64,NLOS,77.54,6.50,-63.83,23.25,40.31,0,21,-99.41,14,-104.57,13,-105.20,27,-107.61,33,-108.70
190,4308.00,2830.29,20.00,3,20,0.64,NLOS,77.49,4.64,-61.91,30.72,40.31,0,26,-98.62,21,-101.78,27,-104.13,13,-105.52,14,-105.64
191,4308.00,2819.09,20.00,3,20,0.63,NLOS,78.04,4.64,-62.47,30.18,40.31,0,26,-98.50,21,-102.00,27,-104.25,13,-105.43,14,-105.74
192,4308.00,2807.89,20.00,3,20,0.61,NLOS,79.10,4.64,-63.52,29.15,40.31,0,26,-98.38,21,-102.21,27,-104.38,13,-105.33,14,-105.84
193,4308.00,2796.69,20.00,3,20,0.58,NLOS,80.48,-3.44,-56.82,33.96,40.31,0,27,-95.59,14,-96.62,26,-101.56,33,-104.93,13,-108.55
194,4308.00,2785.49,20.00,3,20,0.55,NLOS,82.05,-3.44,-58.39,32.47,40.31,0,27,-95.72,14,-96.72,26,-101.44,33,-104.93,13,-108.46
195,4308.00,2774.30,20.00,3,20,0.53,NLOS,83.67,-3.44,-60.01,30.91,40.31,0,27,-95.85,14,-96.83,26,-101.32,33,-104.94,13,-108.37
196,4308.00,2763.10,20.00,3,20,0.50,NLOS,85.29,9.68,-74.76,11.24,40.31,0,26,-96.64,27,-98.58,14,-102.25,13,-106.60,33,-108.00
197,4308.00,2751.90,20.00,3,20,0.48,NLOS,86.86,9.68,-76.32,9.70,40.31,0,26,-96.53,27,-98.71,14,-102.35,13,-106.51,33,-108.01
198,4308.00,2740.70,20.00,3,20,0.45,NLOS,88.36,9.68,-77.82,8.22,40.31,0,26,-96.42,27,-98.85,14,-102.46,13,-106.43,33,-108.02
199,4308.00,2729.50,20.00,3,20,0.43,NLOS,89.78,-0.44,-69.12,14.31,40.31,0,26,-85.09,13,-95.95,14,-97.89,21,-97.93,27,-108.58
200,4308.00,2718.31,20.00,3,20,0.42,NLOS,91.12,-0.44,-70.46,12.91,40.31,0,26,-84.98,13,-95.87,14,-98.00,21,-98.12,27,-108.72
201,4308.00,2707.11,20.00,3,20,0.40,NLOS,92.39,-0.44,-71.73,11.58,40.31,0,26,-84.88,13,-95.79,14,-98.11,21,-98.32,27,-108.85
202,4308.00,2695.91,20.00,3,20,0.38,NLOS,93.58,4.70,-78.06,10.25,40.31,0,26,-90.25,21,-100.90,13,-103.84,14,-109.07,27,-109.83
203,4308.00,2684.71,20.00,3,20,0.37,NLOS,94.72,4.70,-79.19,9.08,40.31,0,26,-90.15,21,-101.08,13,-103.76,14,-109.18,27,-109.96
204,4308.00,2673.51,20.00,3,20,0.36,NLOS,95.79,4.70,-80.26,7.97,40.31,0,26,-90.06,21,-101.27,13,-103.69,14,-109.29,27,-110.10
205,4308.00,2662.31,20.00,3,20,0.34,NLOS,96.80,5.59,-82.18,6.90,40.31,0,27,-98.62,13,-99.97,21,-101.15,26,-104.86,14,-105.77
206,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
207,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
208,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
209,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
210,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
211,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
212,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
213,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
214,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
215,4308.00,2656.50,20.00,0,20,0.34,NLOS,97.31,5.59,-82.68,6.42,0.00,0,27,-98.69,13,-99.94,21,-101.25,26,-104.81,14,-105.83
216,4313.60,2656.50,20.00,0,20,0.34,NLOS,97.47,5.59,-82.84,6.26,20.16,0,27,-98.61,13,-100.04,21,-101.25,26,-104.69,14,-105.90
217,4324.80,2656.50,20.00,0,20,0.33,NLOS,97.83,5.59,-83.20,5.89,40.31,0,27,-98.46,13,-100.25,21,-101.26,26,-104.44,14,-106.05
218,4336.00,2656.50,20.00,0,20,0.33,NLOS,98.23,-4.28,-73.72,14.47,40.31,0,14,-97.70,27,-102.67,21,-105.15,26,-106.56,13,-113.89
219,4347.19,2656.50,20.00,0,20,0.32,NLOS,98.66,-4.28,-74.16,14.05,40.31,0,14,-97.85,27,-102.51,21,-105.17,26,-106.31,13,-114.10
220,4358.39,2656.50,20.00,0,20,0.32,NLOS,99.12,-4.28,-74.62,13.60,40.31,0,14,-97.99,27,-102.36,21,-105.18,26,-106.06,13,-114.30
221,4369.59,2656.50,20.00,0,20,0.31,NLOS,99.60,6.35,-85.74,0.53,40.31,0,33,-93.09,21,-104.33,27,-106.95,14,-107.75,26,-110.07
222,4380.79,2656.50,20.00,0,20,0.31,NLOS,100.10,6.35,-86.24,0.00,40.31,0,33,-92.96,21,-104.35,27,-106.79,14,-107.89,26,-109.81
223,4391.99,2656.50,20.00,0,20,0.30,NLOS,100.62,6.35,-86.75,-0.54,40.31,0,33,-92.82,21,-104.38,27,-106.64,14,-108.04,26,-109.55
224,4403.19,2656.50,20.00,0,20,0.29,NLOS,101.14,5.40,-86.32,0.70,40.31,0,26,-91.89,14,-96.21,13,-98.35,33,-104.36,27,-104.52
225,4414.38,2656.50,20.00,0,20,0.29,NLOS,101.67,5.40,-86.85,0.11,40.31,0,26,-91.62,14,-96.36,13,-98.54,33,-104.22,27,-104.36
226,4425.58,2656.50,20.00,0,20,0.28,NLOS,102.20,5.40,-87.38,-0.50,40.31,0,26,-91.35,14,-96.50,13,-98.73,33,-104.08,27,-104.21
227,4436.78,2656.50,20.00,0,20,0.28,NLOS,102.73,-10.47,-72.04,14.51,40.31,0,14,-91.44,26,-93.45,13,-101.49,21,-101.91,27,-107.14
228,4447.98,2656.50,20.00,0,20,0.27,NLOS,103.26,-10.47,-72.57,13.97,40.31,0,14,-91.59,26,-93.17,13,-101.68,21,-101.94,27,-106.98
229,4459.18,2656.50,20.00,0,20,0.27,NLOS,103.79,-10.47,-73.10,13.43,40.31,0,14,-91.73,26,-92.88,13,-101.86,21,-101.98,27,-106.83
230,4470.38,2656.50,20.00,0,20,0.26,NLOS,104.31,-0.47,-83.63,0.93,40.31,0,26,-89.56,33,-95.51,27,-100.53,14,-104.51,21,-106.88
231,4481.57,2656.50,20.00,0,20,0.25,NLOS,104.83,-0.47,-84.15,0.31,40.31,0,26,-89.26,33,-95.37,27,-100.38,14,-104.65,21,-106.92
232,4492.77,2656.50,20.00,0,20,0.25,NLOS,105.34,-0.47,-84.66,-0.32,40.31,0,26,-88.97,33,-95.22,27,-100.22,14,-104.79,21,-106.96
233,4503.97,2656.50,20.00,0,20,0.24,NLOS,105.85,-1.87,-83.75,2.16,40.31,0,26,-88.25,27,-100.58,13,-101.83,33,-104.28,21,-112.97
234,4500.83,2656.50,20.00,2,20,0.25,NLOS,105.71,-1.87,-83.61,2.35,40.31,0,26,-88.34,27,-100.62,13,-101.78,33,-104.32,21,-112.96
235,4489.63,2656.50,20.00,2,20,0.25,NLOS,105.20,-1.87,-83.11,3.03,40.31,0,26,-88.64,27,-100.77,13,-101.61,33,-104.47,21,-112.92
236,4478.44,2656.50,20.00,2,20,0.26,NLOS,104.69,-1.14,-83.33,4.48,40.31,0,27,-93.14,21,-97.48,13,-102.55,26,-106.32,14,-108.16
237,4467.24,2656.50,20.00,2,20,0.26,NLOS,104.17,-1.14,-82.81,5.04,40.31,0,27,-93.30,21,-97.44,13,-102.37,26,-106.62,14,-108.02
238,4456.04,2656.50,20.00,2,20,0.27,NLOS,103.64,-1.14,-82.28,5.60,40.31,0,27,-93.45,21,-97.41,13,-102.18,26,-106.90,14,-107.88
239,4444.84,2656.50,20.00,2,20,0.27,NLOS,103.11,-8.39,-74.51,18.70,40.31,0,26,-101.48,33,-105.11,27,-105.46,21,-110.81,13,-111.38
240,4433.64,2656.50,20.00,2,20,0.28,NLOS,102.58,-8.39,-73.98,19.28,40.31,0,26,-101.76,33,-105.25,27,-105.61,21,-110.77,13,-111.19
241,4422.44,2656.50,20.00,2,20,0.28,NLOS,102.05,-8.39,-73.44,19.84,40.31,0,26,-102.04,33,-105.39,27,-105.77,21,-110.74,13,-111.00
242,4411.25,2656.50,20.00,2,20,0.29,NLOS,101.52,1.09,-82.38,8.72,40.31,0,26,-95.62,13,-98.55,14,-101.63,27,-103.01,21,-109.76
243,4400.05,2656.50,20.00,2,20,0.30,NLOS,100.99,1.09,-81.86,9.30,40.31,0,26,-95.89,13,-98.35,14,-101.49,27,-103.17,21,-109.73
244,4388.85,2656.50,20.00,2,20,0.30,NLOS,100.47,1.09,-81.34,9.86,40.31,0,26,-96.15,13,-98.15,14,-101.34,27,-103.32,21,-109.71
245,4377.65,2656.50,20.00,2,20,0.31,NLOS,99.96,2.25,-81.99,7.06,40.31,0,13,-98.43,26,-99.67,33,-104.23,27,-105.61,21,-109.62
246,4366.45,2656.50,20.00,2,20,0.31,NLOS,99.46,2.25,-81.50,7.56,40.31,0,13,-98.23,26,-99.93,33,-104.37,27,-105.77,21,-109.60
247,4355.25,2656.50,20.00,2,20,0.32,NLOS,98.99,2.25,-81.02,8.03,40.31,0,13,-98.03,26,-100.18,33,-104.50,27,-105.93,21,-109.58
248,4344.06,2656.50,20.00,2,20,0.32,NLOS,98.53,9.99,-88.30,-1.69,40.31,0,27,-94.05,13,-96.39,26,-98.11,14,-99.87,21,-105.43
249,4332.86,2656.50,20.00,2,20,0.33,NLOS,98.11,9.99,-87.88,-1.25,40.31,0,27,-94.21,13,-96.18,26,-98.36,14,-99.72,21,-105.42
250,4321.66,2656.50,20.00,2,20,0.33,NLOS,97.72,9.99,-87.49,-0.85,40.31,0,27,-94.36,13,-95.97,26,-98.60,14,-99.57,21,-105.40
251,4310.46,2656.50,20.00,2,20,0.34,NLOS,97.38,7.30,-84.45,3.49,40.31,0,26,-101.01,13,-105.41,21,-106.43,14,-108.01,33,-109.59
252,4299.26,2656.50,20.00,2,20,0.34,NLOS,97.08,7.30,-84.15,3.80,40.31,0,26,-101.25,13,-105.19,21,-106.42,14,-107.86,33,-109.72
253,4288.06,2656.50,20.00,2,20,0.34,NLOS,96.83,7.30,-83.91,4.05,40.31,0,26,-101.49,13,-104.98,21,-106.41,14,-107.71,33,-109.85
254,4276.87,2656.50,20.00,2,20,0.35,NLOS,96.65,8.57,-85.00,2.69,40.31,0,21,-94.45,26,-96.89,14,-99.34,13,-101.35,27,-103.12
255,4265.67,2656.50,20.00,2,20,0.35,NLOS,96.52,8.57,-84.87,2.82,40.31,0,21,-94.44,26,-97.12,14,-99.19,13,-101.13,27,-103.27
256,4254.47,2656.50,20.00,2,20,0.35,NLOS,96.46,8.57,-84.81,2.89,40.31,0,21,-94.44,26,-97.35,14,-99.03,13,-100.90,27,-103.43
257,4243.27,2656.50,20.00,2,20,0.35,NLOS,96.47,-2.05,-74.20,13.72,40.31,0,13,-93.81,26,-96.68,27,-102.10,14,-104.67,21,-117.75
258,4232.07,2656.50,20.00,2,20,0.35,NLOS,96.54,-2.05,-74.27,13.61,40.31,0,13,-93.58,26,-96.91,27,-102.25,14,-104.52,21,-117.75
259,4220.87,2656.50,20.00,2,20,0.35,NLOS,96.68,-2.05,-74.41,13.44,40.31,0,13,-93.34,26,-97.13,27,-102.40,14,-104.37,21,-117.76
260,4209.68,2656.50,20.00,2,20,0.34,NLOS,96.88,-7.34,-69.32,22.06,40.31,0,27,-99.46,26,-101.26,13,-103.17,14,-105.36,21,-115.17
261,4198.48,2656.50,20.00,2,20,0.34,NLOS,97.13,-7.34,-69.58,21.83,40.31,0,27,-99.61,26,-101.48,13,-102.93,14,-105.21,21,-115.18
262,4187.28,2656.50,20.00,2,20,0.34,NLOS,97.44,-7.34,-69.89,21.54,40.31,0,27,-99.76,26,-101.69,13,-102.69,14,-105.05,21,-115.19
263,4176.08,2656.50,20.00,2,20,0.33,NLOS,97.80,2.50,-80.08,5.79,40.31,0,14,-101.48,13,-103.87,26,-106.13,27,-106.32,7,-113.77
264,4164.88,2656.50,20.00,2,20,0.33,NLOS,98.19,2.50,-80.48,5.39,40.31,0,14,-101.33,13,-103.62,26,-106.34,27,-106.47,7,-113.64
265,4153.68,2656.50,20.00,2,20,0.32,NLOS,98.62,2.50,-80.91,4.95,40.31,0,14,-101.17,13,-103.37,26,-106.54,27,-106.61,7,-113.51
266,4142.49,2656.50,20.00,2,20,0.32,NLOS,99.08,9.75,-88.61,-2.15,40.31,0,13,-96.42,14,-96.83,7,-108.69,21,-110.32,26,-111.80
267,4131.29,2656.50,20.00,2,20,0.31,NLOS,99.56,9.75,-89.09,-2.68,40.31,0,13,-96.16,14,-96.67,7,-108.55,21,-110.34,26,-112.01
268,4120.09,2656.50,20.00,2,20,0.31,NLOS,100.06,9.75,-89.59,-3.22,40.31,0,13,-95.90,14,-96.52,7,-108.42,21,-110.36,26,-112.21
269,4108.89,2656.50,20.00,2,20,0.30,NLOS,100.57,1.19,-81.54,7.43,40.31,0,13,-94.37,21,-101.82,14,-102.69,27,-109.37,26,-111.56
270,4097.69,2656.50,20.00,2,20,0.29,NLOS,101.10,1.19,-82.06,6.82,40.31,0,13,-94.10,21,-101.84,14,-102.54,27,-109.52,26,-111.76
271,4086.50,2656.50,20.00,2,20,0.29,NLOS,101.63,1.19,-82.59,6.21,40.31,0,13,-93.83,21,-101.87,14,-102.38,27,-109.66,26,-111.95
272,4075.30,2656.50,20.00,2,20,0.28,NLOS,102.16,6.22,-88.16,3.01,40.31,0,13,-96.64,26,-101.97,7,-104.09,14,-104.12,21,-106.71
273,4064.10,2656.50,20.00,2,20,0.28,NLOS,102.69,6.22,-88.69,2.40,40.31,0,13,-96.36,26,-102.16,7,-103.95,14,-103.97,21,-106.74
274,4052.90,2656.50,20.00,2,20,0.27,NLOS,103.22,6.22,-89.23,1.78,40.31,0,13,-96.08,26,-102.34,7,-103.81,14,-103.81,21,-106.77
275,4041.70,2656.50,20.00,2,20,0.27,NLOS,103.75,-10.13,-73.39,8.14,40.31,0,13,-82.29,14,-97.52,21,-98.25,27,-102.49,26,-112.53
276,4030.50,2656.50,20.00,2,20,0.26,NLOS,104.27,-10.13,-73.92,7.38,40.31,0,13,-82.00,14,-97.36,21,-98.28,27,-102.63,26,-112.71
277,4019.31,2656.50,20.00,2,20,0.26,NLOS,104.79,-10.13,-74.44,6.61,40.31,0,13,-81.71,14,-97.21,21,-98.32,27,-102.77,26,-112.89
278,4008.11,2656.50,20.00,2,20,0.25,NLOS,105.30,-1.37,-83.71,6.00,40.31,0,14,-94.38,13,-98.59,26,-100.83,7,-103.75,21,-104.02
279,3996.91,2656.50,20.00,2,20,0.24,NLOS,105.81,-1.37,-84.21,5.42,40.31,0,14,-94.22,13,-98.29,26,-101.01,7,-103.60,21,-104.06
280,3985.71,2656.50,20.00,2,20,0.24,NLOS,106.30,-1.37,-84.71,4.84,40.31,0,14,-94.07,13,-97.99,26,-101.19,7,-103.45,21,-104.11
281,3974.51,2656.50,20.00,2,20,0.23,NLOS,106.79,4.11,-90.68,-4.18,40.31,0,13,-91.36,14,-93.63,26,-99.26,27,-103.00,7,-113.01
282,3963.31,2656.50,20.00,2,20,0.23,NLOS,107.28,4.11,-91.16,-4.78,40.31,0,13,-91.04,14,-93.48,26,-99.43,27,-103.14,7,-112.86
283,3952.12,2656.50,20.00,2,20,0.22,NLOS,107.75,4.11,-91.64,-5.38,40.31,0,13,-90.73,14,-93.33,26,-99.60,27,-103.27,7,-112.71
284,3940.92,2656.50,20.00,2,20,0.22,NLOS,108.22,12.49,-100.49,-10.80,40.31,0,26,-97.90,27,-99.41,13,-100.60,14,-100.74,7,-106.86
285,3929.72,2656.50,20.00,2,20,0.21,NLOS,108.67,12.49,-100.94,-11.26,40.31,0,26,-98.07,27,-99.54,13,-100.27,14,-100.59,7,-106.71
286,3918.52,2656.50,20.00,2,26,0.03,NLOS,127.49,-9.03,-98.24,-8.23,40.31,1,27,-99.68,13,-99.95,14,-100.45,20,-101.39,7,-106.55
287,3908.68,2656.50,20.00,0,20,0.21,NLOS,109.51,-4.63,-84.66,1.45,40.31,1,13,-87.88,21,-98.96,14,-98.97,26,-101.71,7,-108.48
288,3919.88,2656.50,20.00,0,20,0.21,NLOS,109.07,-4.63,-84.22,2.12,40.31,0,13,-88.21,21,-98.91,14,-99.11,26,-101.54,7,-108.64
289,3931.07,2656.50,20.00,0,20,0.22,NLOS,108.62,-4.63,-83.77,2.78,40.31,0,13,-88.54,21,-98.86,14,-99.26,26,-101.38,7,-108.80
290,3942.27,2656.50,20.00,0,20,0.22,NLOS,108.16,-0.14,-87.80,1.49,40.31,0,13,-100.43,27,-100.73,21,-102.04,14,-106.85,7,-109.40
291,3953.47,2656.50,20.00,0,20,0.22,NLOS,107.69,-0.14,-87.33,1.97,40.31,0,27,-100.60,13,-100.75,21,-101.99,14,-107.00,7,-109.56
292,3964.67,2656.50,20.00,0,20,0.23,NLOS,107.22,-0.14,-86.86,2.46,40.31,0,27,-100.46,13,-101.07,21,-101.95,14,-107.15,7,-109.71
293,3975.87,2656.50,20.00,0,20,0.23,NLOS,106.74,-2.75,-83.77,6.37,40.31,0,26,-98.80,14,-100.78,21,-102.29,13,-103.10,7,-105.22
294,3987.07,2656.50,20.00,0,20,0.24,NLOS,106.24,-2.75,-83.28,6.86,40.31,0,26,-98.62,14,-100.93,21,-102.24,13,-103.41,7,-105.37
295,3998.26,2656.50,20.00,0,20,0.25,NLOS,105.75,-2.75,-82.78,7.36,40.31,0,26,-98.45,14,-101.09,21,-102.20,13,-103.71,7,-105.52
296,4009.46,2656.50,20.00,0,20,0.25,NLOS,105.24,2.56,-87.58,4.56,40.31,0,21,-99.57,14,-103.25,26,-104.88,13,-107.63,27,-108.38
297,4020.66,2656.50,20.00,0,20,0.26,NLOS,104.73,2.56,-87.07,5.07,40.31,0,21,-99.54,14,-103.41,26,-104.70,13,-107.93,27,-108.25
298,4031.86,2656.50,20.00,0,20,0.26,NLOS,104.21,2.56,-86.55,5.59,40.31,0,21,-99.50,14,-103.56,26,-104.52,27,-108.11,13,-108.22
299,4043.06,2656.50,20.00,0,20,0.27,NLOS,103.68,-3.12,-80.35,9.82,40.31,0,14,-93.90,13,-97.37,21,-101.06,27,-105.71,26,-107.66
300,4054.25,2656.50,20.00,0,20,0.27,NLOS,103.16,-3.12,-79.82,10.47,40.31,0,14,-94.06,13,-97.66,21,-101.03,27,-105.56,26,-107.48
