Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp
155,2453.00,8126.00,67.00,0,24,0.96,LOS,88.97,-1.95,-66.81,5.01,0.00,0,16,-77.92,33,-79.71,7,-80.52,32,-81.54,23,-83.97
156,2453.00,8126.00,67.00,0,24,0.96,LOS,88.97,-1.95,-66.81,5.01,0.00,0,16,-77.92,33,-79.71,7,-80.52,32,-81.54,23,-83.97
157,2459.90,8126.00,67.00,0,24,0.96,LOS,88.77,-1.95,-66.61,5.22,24.84,0,16,-78.02,33,-79.66,7,-80.57,32,-81.49,23,-83.95
158,2473.70,8126.00,67.00,0,24,0.96,LOS,88.36,-1.41,-66.74,5.07,49.68,0,16,-76.79,33,-81.08,7,-81.20,32,-82.81,23,-83.56
159,2487.50,8126.00,67.00,0,24,0.97,LOS,87.94,-1.41,-66.31,5.53,49.68,0,16,-76.97,33,-80.97,7,-81.30,32,-82.71,23,-83.53
160,2501.30,8126.00,67.00,0,24,0.97,LOS,87.49,0.43,-67.71,0.97,49.68,0,32,-74.09,16,-74.91,33,-75.85,23,-79.81,7,-80.38
161,2515.10,8126.00,67.00,0,24,0.97,LOS,87.03,0.43,-67.25,1.42,49.68,0,32,-73.98,16,-75.09,33,-75.73,23,-79.78,7,-80.48
162,2528.90,8126.00,67.00,0,24,0.98,LOS,86.55,6.28,-72.62,-3.80,49.68,0,16,-74.17,7,-78.99,23,-79.50,32,-79.81,33,-81.23
163,2542.70,8126.00,67.00,0,24,0.98,LOS,86.05,6.28,-72.12,-3.27,49.68,0,16,-74.35,7,-79.09,23,-79.47,32,-79.70,33,-81.11
164,2556.50,8126.00,67.00,0,24,0.98,LOS,85.54,-2.70,-62.61,8.23,49.68,0,23,-76.51,7,-79.12,16,-79.95,33,-81.08,32,-83.65
165,2570.30,8126.00,67.00,0,24,0.98,LOS,85.00,-2.70,-62.07,8.77,49.68,0,23,-76.49,7,-79.22,16,-80.12,33,-80.95,32,-83.55
166,2584.10,8126.00,67.00,0,24,0.99,LOS,84.44,-0.18,-64.04,1.29,49.68,0,16,-67.23,33,-75.77,32,-78.84,23,-78.98,7,-83.15
167,2597.90,8126.00,67.00,0,24,0.99,LOS,83.85,-0.18,-63.46,1.95,49.68,0,16,-67.40,33,-75.64,32,-78.73,23,-78.96,7,-83.25
168,2611.70,8126.00,67.00,0,24,0.99,LOS,83.25,5.29,-68.32,2.58,49.68,0,16,-75.75,7,-79.69,33,-79.95,23,-82.83,32,-83.05
169,2625.50,8126.00,67.00,0,24,1.00,LOS,82.64,5.29,-67.70,3.23,49.68,0,16,-75.92,7,-79.78,33,-79.82,23,-82.81,32,-82.94
170,2639.30,8126.00,67.00,0,24,1.00,LOS,82.01,-0.15,-61.63,6.97,49.68,0,16,-73.53,23,-75.82,32,-80.24,33,-82.18,7,-85.95
171,2653.00,8125.90,67.00,3,24,1.00,LOS,81.37,-0.15,-61.00,7.62,49.68,0,16,-73.69,23,-75.81,32,-80.13,33,-82.05,7,-86.05
172,2653.00,8112.10,67.00,3,24,1.00,LOS,80.76,1.05,-61.59,8.56,49.68,0,23,-77.21,32,-78.15,7,-78.47,16,-79.39,33,-80.49
173,2653.00,8098.30,67.00,3,24,1.00,LOS,80.17,1.05,-61.00,9.11,49.68,0,23,-77.07,32,-78.08,7,-78.46,16,-79.47,33,-80.55
174,2653.00,8084.50,67.00,3,24,1.00,LOS,79.64,1.45,-60.87,10.19,49.68,0,23,-77.24,33,-79.62,16,-81.27,32,-82.65,7,-86.47
175,2653.00,8070.70,67.00,3,24,1.00,LOS,79.18,1.45,-60.41,10.61,49.68,0,23,-77.09,33,-79.68,16,-81.36,32,-82.58,7,-86.47
176,2653.00,8056.90,67.00,3,24,1.00,LOS,78.83,0.02,-58.63,10.78,49.68,0,23,-74.34,33,-76.41,16,-79.58,32,-79.76,7,-88.14
177,2653.00,8043.10,67.00,3,24,1.00,LOS,78.61,0.02,-58.42,10.95,49.68,0,23,-74.19,33,-76.47,16,-79.68,32,-79.69,7,-88.13
178,2653.00,8029.30,67.00,3,24,1.00,LOS,78.55,-2.90,-55.43,15.11,49.68,0,33,-77.58,23,-78.12,16,-79.62,32,-83.83,7,-84.88
179,2653.00,8015.50,67.00,3,24,1.00,LOS,78.65,-2.90,-55.54,14.99,49.68,0,33,-77.64,23,-77.97,16,-79.71,32,-83.77,7,-84.88
180,2653.00,8001.70,67.00,3,24,1.00,LOS,78.91,4.64,-63.32,7.63,49.68,0,32,-78.37,16,-79.85,7,-80.60,33,-81.64,23,-83.31
181,2653.00,7987.90,67.00,3,24,1.00,LOS,79.29,4.64,-63.71,7.23,49.68,0,32,-78.31,16,-79.95,7,-80.60,33,-81.70,23,-83.15
182,2653.00,7974.10,67.00,3,24,1.00,LOS,79.77,0.76,-60.31,8.06,49.68,0,33,-73.66,32,-74.57,23,-76.65,16,-80.89,15,-93.25
183,2653.00,7960.30,67.00,3,24,1.00,LOS,80.32,0.76,-60.86,7.49,49.68,0,33,-73.73,32,-74.51,23,-76.48,16,-80.98,15,-93.12
184,2653.00,7946.50,67.00,3,24,1.00,LOS,80.91,4.21,-64.91,5.15,49.68,0,32,-75.53,16,-77.12,23,-78.25,33,-82.53,15,-86.27
185,2653.00,7932.70,67.00,3,24,1.00,LOS,81.53,4.21,-65.53,4.51,49.68,0,32,-75.48,16,-77.22,23,-78.09,33,-82.60,15,-86.15
186,2653.00,7918.90,67.00,3,24,1.00,LOS,82.15,1.53,-63.47,5.37,49.68,0,33,-73.49,23,-76.44,32,-76.72,16,-78.65,15,-93.33
187,2653.00,7905.10,67.00,3,24,1.00,LOS,82.77,1.53,-64.09,4.74,49.68,0,33,-73.57,23,-76.26,32,-76.67,16,-78.75,15,-93.21
188,2653.00,7891.30,67.00,3,24,0.99,LOS,83.38,3.79,-66.95,3.03,49.68,0,23,-75.38,33,-79.50,16,-81.23,32,-82.10,15,-97.83
189,2653.00,7877.50,67.00,3,24,0.99,LOS,83.97,3.79,-67.54,2.38,49.68,0,23,-75.20,33,-79.58,16,-81.33,32,-82.06,15,-97.72
190,2653.00,7863.70,67.00,3,24,0.99,LOS,84.55,1.86,-66.19,2.80,49.68,0,16,-72.97,23,-77.04,32,-77.59,33,-82.82,15,-97.11
191,2653.00,7849.90,67.00,3,24,0.98,LOS,85.10,1.86,-66.74,2.25,49.68,0,16,-73.07,23,-76.86,32,-77.55,33,-82.89,15,-97.01
192,2653.00,7836.10,67.00,3,24,0.98,LOS,85.63,2.22,-67.63,0.97,49.68,0,32,-73.68,23,-74.73,16,-78.90,33,-79.66,15,-89.87
193,2653.00,7822.30,67.00,3,24,0.98,LOS,86.14,2.22,-68.15,0.40,49.68,0,32,-73.64,23,-74.54,16,-79.00,33,-79.73,15,-89.77
194,2653.00,7808.50,67.00,3,24,0.98,LOS,86.64,-3.06,-63.36,5.67,49.68,0,23,-73.21,16,-77.15,32,-79.14,33,-84.01,15,-95.57
195,2653.00,7794.70,67.00,3,24,0.97,LOS,87.11,-3.06,-63.83,5.12,49.68,0,23,-73.00,16,-77.25,32,-79.10,33,-84.09,15,-95.48
196,2653.00,7780.90,67.00,3,24,0.97,LOS,87.57,-0.46,-66.89,1.91,49.68,0,23,-73.05,32,-76.79,16,-79.70,33,-81.49,15,-95.58
197,2653.00,7767.10,67.00,3,24,0.97,LOS,88.01,-0.46,-67.32,1.39,49.68,0,23,-72.84,32,-76.76,16,-79.80,33,-81.57,15,-95.50
198,2653.00,7753.30,67.00,3,24,0.96,LOS,88.43,3.94,-72.15,-2.62,49.68,0,23,-75.18,16,-76.07,32,-81.30,33,-85.49,15,-92.81
199,2653.00,7739.50,67.00,3,24,0.96,LOS,88.84,3.94,-72.56,-3.09,49.68,0,23,-74.96,16,-76.17,32,-81.27,33,-85.57,15,-92.74
200,2653.30,7726.00,67.00,0,24,0.96,LOS,89.22,-4.06,-64.94,4.19,49.68,0,23,-73.82,32,-75.03,16,-79.95,33,-84.52,15,-87.71
201,2667.10,7726.00,67.00,0,24,0.96,LOS,89.10,-4.06,-64.82,4.26,49.68,0,23,-73.78,32,-74.88,16,-80.03,33,-84.44,15,-88.00
202,2680.90,7726.00,67.00,0,24,0.96,LOS,89.00,6.22,-75.01,-6.24,49.68,0,23,-74.65,16,-76.15,32,-80.14,33,-82.65,15,-100.70
203,2694.70,7726.00,67.00,0,24,0.96,LOS,88.92,6.22,-74.92,-6.18,49.68,0,23,-74.63,16,-76.24,32,-79.98,33,-82.57,15,-100.98
204,2708.50,7726.00,67.00,0,24,0.96,LOS,88.85,3.05,-71.69,-2.22,49.68,0,23,-73.90,32,-76.19,33,-81.87,16,-85.01,15,-102.10
205,2722.30,7726.00,67.00,0,24,0.96,LOS,88.81,3.05,-71.64,-2.23,49.68,0,23,-73.89,32,-76.02,33,-81.79,16,-85.10,15,-102.37
206,2736.10,7726.00,67.00,0,24,0.96,LOS,88.78,1.64,-70.20,-1.85,49.68,0,23,-73.85,33,-75.78,32,-76.71,16,-79.31,15,-90.12
207,2749.90,7726.00,67.00,0,24,0.96,LOS,88.77,1.64,-70.19,-1.88,49.68,0,23,-73.85,33,-75.69,32,-76.54,16,-79.40,15,-90.38
208,2763.70,7726.00,67.00,0,24,0.96,LOS,88.78,-0.76,-67.80,0.17,49.68,0,23,-72.93,33,-74.94,32,-75.68,16,-83.57,31,-83.57
209,2777.50,7726.00,67.00,0,24,0.96,LOS,88.81,-0.76,-67.83,0.09,49.68,0,23,-72.94,33,-74.85,32,-75.51,31,-83.51,16,-83.66
210,2791.30,7726.00,67.00,0,24,0.96,LOS,88.85,-1.08,-67.56,2.55,49.68,0,23,-76.36,32,-76.63,31,-79.68,16,-86.44,15,-86.98
211,2805.10,7726.00,67.00,0,24,0.96,LOS,88.92,-1.08,-67.62,2.44,49.68,0,23,-76.38,32,-76.45,31,-79.62,16,-86.53,15,-87.22
212,2818.90,7726.00,67.00,0,24,0.96,LOS,89.00,-2.19,-66.59,1.28,49.68,0,23,-72.99,32,-75.37,16,-77.15,33,-79.10,31,-80.42
213,2832.70,7726.00,67.00,0,24,0.96,LOS,89.10,-2.19,-66.69,1.15,49.68,0,23,-73.02,32,-75.18,16,-77.24,33,-79.01,31,-80.35
214,2846.50,7726.00,67.00,0,24,0.96,LOS,89.22,-1.70,-67.30,0.98,49.68,0,32,-73.12,23,-73.61,16,-79.52,33,-80.15,31,-80.34
215,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
216,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
217,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
218,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
219,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
220,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
221,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
222,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
223,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
224,2853.00,7726.00,67.00,3,24,0.96,LOS,89.27,-1.70,-67.36,0.89,0.00,0,32,-73.03,23,-73.63,16,-79.56,33,-80.11,31,-80.31
225,2853.00,7719.10,67.00,3,24,0.96,LOS,89.46,-1.70,-67.55,0.67,24.84,0,32,-73.01,23,-73.52,16,-79.60,33,-80.16,31,-80.26
226,2853.00,7705.30,67.00,3,24,0.95,LOS,89.83,4.29,-73.91,-4.70,49.68,0,23,-73.47,32,-77.07,33,-81.90,16,-82.15,31,-84.74
227,2853.00,7691.50,67.00,3,24,0.95,LOS,90.19,4.29,-74.26,-5.15,49.68,0,23,-73.24,32,-77.04,33,-82.00,16,-82.23,31,-84.65
228,2853.00,7677.70,67.00,3,24,0.95,LOS,90.53,-4.20,-66.12,1.04,49.68,0,23,-70.79,32,-73.90,16,-76.85,31,-80.06,33,-81.39
229,2853.00,7663.90,67.00,3,24,0.94,LOS,90.87,-4.20,-66.45,0.59,49.68,0,23,-70.54,32,-73.88,16,-76.93,31,-79.97,33,-81.49
230,2853.00,7650.10,67.00,3,24,0.94,LOS,91.19,1.20,-72.17,-2.82,49.68,0,33,-75.91,32,-76.09,23,-78.43,31,-78.71,16,-80.66
231,2853.00,7636.30,67.00,3,24,0.94,LOS,91.51,1.20,-72.49,-3.16,49.68,0,33,-76.01,32,-76.08,23,-78.17,31,-78.61,16,-80.73
232,2853.00,7622.50,67.00,3,24,0.93,LOS,91.81,-7.14,-64.45,3.63,49.68,0,32,-72.92,31,-76.35,33,-78.63,23,-78.66,16,-79.68
233,2853.00,7608.70,67.00,3,24,0.93,LOS,92.11,-7.14,-64.75,3.31,49.68,0,32,-72.91,31,-76.26,23,-78.38,33,-78.73,16,-79.76
234,2853.00,7594.90,67.00,3,24,0.93,LOS,92.39,-0.78,-71.40,-3.25,49.68,0,23,-72.74,31,-75.72,33,-77.46,32,-79.22,14,-102.33
235,2853.00,7581.10,67.00,3,24,0.92,LOS,92.67,-0.78,-71.68,-3.64,49.68,0,23,-72.45,31,-75.62,33,-77.56,32,-79.22,14,-102.21
236,2853.00,7567.30,67.00,3,24,0.92,LOS,92.95,-1.54,-71.19,-5.14,49.68,0,23,-68.77,32,-72.89,31,-77.18,33,-82.30,14,-94.92
237,2853.00,7553.50,67.00,3,24,0.92,LOS,93.21,-1.54,-71.45,-5.57,49.68,0,23,-68.46,32,-72.91,31,-77.08,33,-82.39,14,-94.80
238,2853.00,7539.70,67.00,3,23,0.94,LOS,91.04,0.05,-70.87,-2.77,49.68,1,24,-73.98,32,-74.45,33,-76.43,31,-83.99,15,-97.17
239,2853.10,7526.00,67.00,0,23,0.94,LOS,90.72,0.05,-70.55,-2.36,49.68,0,24,-74.23,32,-74.47,33,-76.53,31,-83.89,15,-97.18
240,2866.90,7526.00,67.00,0,23,0.94,LOS,90.82,-0.10,-70.50,-0.79,49.68,0,24,-76.05,32,-79.71,33,-80.82,31,-80.84,14,-96.23
241,2880.70,7526.00,67.00,0,23,0.94,LOS,90.93,-0.10,-70.61,-0.92,49.68,0,24,-76.11,32,-79.50,33,-80.75,31,-80.76,14,-96.35
242,2894.50,7526.00,67.00,0,23,0.94,LOS,91.05,-1.76,-69.07,-1.63,49.68,0,32,-71.73,24,-73.71,31,-77.92,33,-79.96,15,-91.54
243,2908.30,7526.00,67.00,0,23,0.94,LOS,91.18,-1.76,-69.20,-1.84,49.68,0,32,-71.51,24,-73.78,31,-77.84,33,-79.90,15,-91.76
244,2922.10,7526.00,67.00,0,23,0.94,LOS,91.32,2.80,-73.89,-4.22,49.68,0,32,-76.06,33,-77.11,24,-78.64,31,-85.82,14,-101.32
245,2935.90,7526.00,67.00,0,23,0.94,LOS,91.46,2.80,-74.04,-4.43,49.68,0,32,-75.83,33,-77.05,24,-78.72,31,-85.74,14,-101.44
246,2949.70,7526.00,67.00,0,32,0.90,LOS,94.42,-2.55,-71.65,-3.25,49.68,1,24,-72.97,23,-75.12,31,-79.86,33,-84.29,15,-93.19
247,2963.50,7526.00,67.00,0,32,0.91,LOS,94.19,-2.55,-71.42,-2.97,49.68,0,24,-73.06,23,-75.27,31,-79.79,33,-84.22,15,-93.40
248,2977.30,7526.00,67.00,0,32,0.91,LOS,93.94,2.03,-75.76,-8.52,49.68,0,23,-72.96,24,-73.77,33,-75.64,31,-77.77,15,-97.14
249,2991.10,7526.00,67.00,0,32,0.91,LOS,93.69,2.03,-75.51,-8.23,49.68,0,23,-73.12,24,-73.86,33,-75.58,31,-77.70,15,-97.34
250,3004.90,7526.00,67.00,0,23,0.93,LOS,92.26,-5.77,-66.27,1.75,49.68,1,32,-72.14,24,-75.24,33,-81.97,31,-84.00,15,-97.74
251,3018.70,7526.00,67.00,0,23,0.93,LOS,92.43,-5.77,-66.44,1.49,49.68,0,32,-71.87,24,-75.35,33,-81.91,31,-83.92,15,-97.93
252,3032.50,7526.00,67.00,0,24,0.90,LOS,94.82,-1.67,-72.93,-4.48,49.68,1,32,-74.85,23,-76.23,33,-80.70,31,-81.44,22,-97.01
253,3046.30,7526.00,67.00,0,24,0.90,LOS,94.93,-1.67,-73.04,-4.63,49.68,0,32,-74.57,23,-76.40,33,-80.65,40,-81.16,31,-81.36
254,3053.00,7533.10,67.00,1,24,0.90,LOS,94.89,-1.67,-73.00,-4.60,49.68,0,32,-74.41,23,-76.60,33,-80.56,40,-81.12,31,-81.39
255,3053.00,7546.90,67.00,1,32,0.93,LOS,92.43,-4.50,-67.72,0.18,49.68,1,31,-71.13,23,-76.24,33,-77.97,24,-79.54,40,-83.05
256,3053.00,7560.70,67.00,1,32,0.93,LOS,92.40,-4.50,-67.69,0.28,49.68,0,31,-71.26,23,-76.44,33,-77.85,24,-79.35,40,-83.08
257,3053.00,7574.50,67.00,1,23,0.91,LOS,93.61,-0.82,-72.57,-4.62,49.68,1,24,-72.95,31,-76.28,32,-76.49,33,-79.61,40,-82.83
258,3053.00,7588.30,67.00,1,23,0.91,LOS,93.81,-0.82,-72.77,-4.89,49.68,0,24,-72.75,31,-76.40,32,-76.48,33,-79.49,40,-82.87
259,3053.00,7602.10,67.00,1,32,0.93,LOS,92.37,0.26,-72.41,-3.79,49.68,1,24,-74.47,23,-77.80,31,-79.86,33,-82.83,41,-84.79
260,3053.00,7615.90,67.00,1,32,0.93,LOS,92.38,0.26,-72.42,-3.81,49.68,0,24,-74.27,23,-78.00,31,-79.98,33,-82.71,41,-84.76
261,3053.00,7629.70,67.00,1,32,0.93,LOS,92.39,-1.97,-70.21,-3.62,49.68,0,24,-71.19,23,-71.65,31,-78.19,41,-79.77,33,-82.64
262,3053.00,7643.50,67.00,1,32,0.93,LOS,92.42,-1.97,-70.23,-3.65,49.68,0,24,-70.98,23,-71.85,31,-78.31,41,-79.74,33,-82.52
263,3053.00,7657.30,67.00,1,33,0.83,LOS,99.26,-7.88,-71.16,-2.91,49.68,1,24,-72.48,23,-76.14,32,-76.41,41,-81.81,31,-81.86
264,3053.00,7671.10,67.00,1,33,0.83,LOS,99.13,-7.88,-71.04,-2.82,49.68,0,24,-72.27,23,-76.33,32,-76.45,41,-81.78,31,-81.97
265,3053.00,7684.90,67.00,1,24,0.93,LOS,92.64,-2.21,-70.21,-1.78,49.68,1,32,-73.22,23,-75.45,33,-78.49,41,-82.00,31,-83.09
266,3053.00,7698.70,67.00,1,24,0.93,LOS,92.43,-2.21,-70.00,-1.52,49.68,0,32,-73.28,23,-75.64,33,-78.37,41,-81.97,31,-83.20
267,3053.00,7712.50,67.00,1,24,0.93,LOS,92.21,-0.52,-71.47,-4.54,49.68,0,32,-71.77,33,-75.72,41,-76.39,23,-76.65,31,-77.32
268,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
269,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
270,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
271,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
272,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
273,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
274,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
275,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
276,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
277,3053.00,7726.00,67.00,0,24,0.93,LOS,92.00,-0.52,-71.26,-4.29,0.00,0,32,-71.84,33,-75.59,41,-76.36,23,-76.83,31,-77.42
278,3059.90,7726.00,67.00,0,24,0.93,LOS,92.11,-0.52,-71.37,-4.45,24.84,0,32,-71.71,33,-75.55,41,-76.31,23,-76.87,31,-77.40
279,3073.70,7726.00,67.00,0,24,0.93,LOS,92.32,-2.62,-69.49,-2.61,49.68,0,23,-71.17,32,-73.31,33,-76.96,41,-79.61,31,-83.54
280,3087.50,7726.00,67.00,0,24,0.93,LOS,92.54,-2.62,-69.70,-2.87,49.68,0,23,-71.27,32,-73.03,33,-76.89,41,-79.50,31,-83.49
281,3101.30,7726.00,67.00,0,24,0.92,LOS,92.75,0.62,-73.15,-5.42,49.68,0,32,-71.57,23,-73.65,41,-79.81,33,-80.89,31,-81.35
282,3115.10,7726.00,67.00,0,24,0.92,LOS,92.96,0.62,-73.36,-5.74,49.68,0,32,-71.27,23,-73.76,41,-79.71,33,-80.82,31,-81.31
283,3128.90,7726.00,67.00,0,32,0.94,LOS,91.14,-0.67,-70.25,0.16,49.68,1,24,-76.96,33,-77.11,31,-81.23,23,-81.56,41,-81.89
284,3142.70,7726.00,67.00,0,32,0.94,LOS,90.82,-0.67,-69.93,0.50,49.68,0,33,-77.04,24,-77.17,31,-81.19,23,-81.67,41,-81.78
285,3156.50,7726.00,67.00,0,32,0.95,LOS,90.49,-3.35,-66.92,2.66,49.68,0,23,-77.61,33,-78.40,24,-79.91,31,-80.29,41,-80.65
286,3170.30,7726.00,67.00,0,32,0.95,LOS,90.16,-3.35,-66.58,3.00,49.68,0,23,-77.72,33,-78.33,24,-80.11,31,-80.25,41,-80.54
287,3184.10,7726.00,67.00,0,32,0.95,LOS,89.81,2.39,-71.98,-4.85,49.68,0,23,-73.34,41,-73.67,31,-75.12,24,-77.08,33,-79.86
288,3197.90,7726.00,67.00,0,32,0.96,LOS,89.45,2.39,-71.62,-4.49,49.68,0,23,-73.45,41,-73.55,31,-75.09,24,-77.28,40,-79.39
289,3211.70,7726.00,67.00,0,32,0.96,LOS,89.08,-0.57,-68.29,-0.46,49.68,0,23,-72.86,24,-73.20,31,-79.25,33,-79.41,40,-80.09
290,3225.50,7726.00,67.00,0,32,0.96,LOS,88.70,-0.57,-67.91,-0.00,49.68,0,23,-72.98,24,-73.39,31,-79.22,33,-79.36,40,-80.00
291,3239.30,7726.00,67.00,0,32,0.96,LOS,88.31,2.50,-70.59,-0.90,49.68,0,24,-77.43,23,-77.98,33,-81.04,40,-81.32,31,-81.60
292,3253.10,7726.00,67.00,0,32,0.97,LOS,87.90,2.50,-70.18,-0.46,49.68,0,24,-77.62,23,-78.09,33,-80.99,40,-81.22,31,-81.56
293,3266.90,7726.00,67.00,0,32,0.97,LOS,87.48,-0.70,-66.56,0.31,49.68,0,23,-71.23,24,-71.69,41,-77.13,40,-81.25,33,-82.64
294,3280.70,7726.00,67.00,0,32,0.97,LOS,87.05,-0.70,-66.13,0.82,49.68,0,23,-71.35,24,-71.88,41,-77.01,40,-81.15,33,-82.59
295,3294.50,7726.00,67.00,0,32,0.98,LOS,86.61,-0.84,-65.55,4.00,49.68,0,24,-75.27,33,-75.88,23,-80.46,31,-81.34,40,-81.67
296,3308.30,7726.00,67.00,0,32,0.98,LOS,86.15,-0.84,-65.10,4.50,49.68,0,24,-75.45,33,-75.84,23,-80.58,31,-81.31,40,-81.57
297,3322.10,7726.00,67.00,0,32,0.98,LOS,85.69,-1.24,-64.23,2.29,49.68,0,33,-70.19,23,-72.01,24,-76.15,31,-81.42,40,-82.92
298,3335.90,7726.00,67.00,0,32,0.98,LOS,85.21,-1.24,-63.76,2.80,49.68,0,33,-70.15,23,-72.13,24,-76.33,31,-81.40,40,-82.82
299,3349.70,7726.00,67.00,0,32,0.99,LOS,84.73,1.41,-65.92,2.65,49.68,0,24,-73.69,31,-76.20,23,-78.41,33,-78.80,41,-80.87
300,3363.50,7726.00,67.00,0,32,0.99,LOS,84.24,1.41,-65.43,3.18,49.68,0,24,-73.86,31,-76.19,23,-78.53,33,-78.76,41,-80.73
