Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
82,6193.48,5300.00,1.50,2,42,0.04,NLOS,123.75,-6.84,-96.70,-68.91,-1.08,34.98,0,48,-96.30,41,-105.02,55,-109.45,43,-112.74,20,-113.03,57,-113.12
83,6183.76,5300.00,1.50,2,42,0.04,NLOS,123.41,-6.84,-96.35,-68.57,-0.51,34.98,0,48,-96.58,41,-104.92,55,-109.60,43,-112.68,20,-112.99,57,-113.16
84,6174.05,5300.00,1.50,2,42,0.04,NLOS,123.06,-1.69,-101.15,-73.37,-0.12,34.98,0,48,-101.66,22,-108.15,66,-111.16,41,-112.03,55,-112.41,5,-114.06
85,6164.33,5300.00,1.50,2,42,0.04,NLOS,122.70,-1.69,-100.79,-73.01,0.46,34.98,0,48,-101.94,22,-108.09,66,-111.20,41,-111.93,55,-112.56,5,-114.03
86,6154.61,5300.00,1.50,2,42,0.04,NLOS,122.34,-1.69,-100.43,-72.65,1.05,34.98,0,48,-102.21,22,-108.03,66,-111.25,41,-111.84,55,-112.71,5,-114.00
87,6144.89,5300.00,1.50,2,42,0.04,NLOS,121.97,-6.92,-94.84,-67.05,-0.64,34.98,0,48,-95.37,35,-102.48,43,-106.54,50,-110.92,41,-111.56,5,-113.63
88,6135.18,5300.00,1.50,2,42,0.05,NLOS,121.59,-6.92,-94.46,-66.68,-0.09,34.98,0,48,-95.64,35,-102.35,43,-106.48,50,-110.95,41,-111.47,5,-113.60
89,6125.46,5300.00,1.50,2,42,0.05,NLOS,121.21,-6.92,-94.07,-66.29,0.47,34.98,0,48,-95.91,35,-102.21,43,-106.43,50,-110.98,41,-111.38,5,-113.57
90,6115.74,5300.00,1.50,2,48,0.04,NLOS,124.63,-15.10,-89.31,-61.53,3.58,34.98,1,42,-92.98,40,-101.23,35,-103.47,49,-111.36,22,-117.30,47,-118.94
91,6106.03,5300.00,1.50,2,48,0.04,NLOS,124.89,-15.10,-89.58,-61.79,2.92,34.98,0,42,-92.58,40,-101.20,35,-103.33,49,-111.50,22,-117.24,47,-118.98
92,6096.31,5300.00,1.50,2,48,0.04,NLOS,125.15,-15.10,-89.84,-62.06,2.26,34.98,0,42,-92.17,40,-101.18,35,-103.19,49,-111.63,22,-117.18,41,-119.01
93,6086.59,5300.00,1.50,2,49,0.03,NLOS,130.78,-14.06,-96.50,-68.72,4.04,34.98,1,48,-102.03,62,-106.23,42,-109.20,43,-110.92,13,-111.71,46,-112.71
94,6076.87,5300.00,1.50,2,49,0.03,NLOS,130.92,-14.06,-96.64,-68.86,4.02,34.98,0,48,-102.29,62,-106.31,42,-108.77,43,-110.87,13,-111.68,46,-112.73
95,6067.16,5300.00,1.50,2,49,0.03,NLOS,131.06,-14.06,-96.78,-69.00,3.98,34.98,0,48,-102.55,62,-106.39,42,-108.34,43,-110.82,13,-111.65,46,-112.74
96,6057.44,5300.00,1.50,2,42,0.06,NLOS,118.28,-24.35,-73.71,-45.93,18.96,34.98,1,41,-93.04,55,-100.20,48,-106.51,35,-107.05,52,-110.35,39,-110.59
97,6047.72,5300.00,1.50,2,42,0.06,NLOS,117.83,-24.35,-73.26,-45.47,19.35,34.98,0,41,-92.96,55,-100.33,48,-106.76,35,-106.91,52,-110.38,39,-110.58
98,6038.01,5300.00,1.50,2,42,0.06,NLOS,117.36,-24.35,-72.79,-45.01,19.74,34.98,0,41,-92.89,55,-100.47,35,-106.76,48,-107.02,52,-110.40,39,-110.58
99,6028.29,5300.00,1.50,2,42,0.07,NLOS,116.89,-8.76,-87.91,-60.13,12.20,34.98,0,48,-101.14,36,-108.64,46,-109.00,5,-110.51,41,-113.61,53,-114.01
100,6018.57,5300.00,1.50,2,42,0.07,NLOS,116.40,-8.76,-87.42,-59.64,12.85,34.98,0,48,-101.39,36,-108.51,46,-109.02,5,-110.48,41,-113.53,53,-114.06
101,6008.85,5300.00,1.50,2,42,0.07,NLOS,115.91,-8.76,-86.93,-59.15,13.51,34.98,0,48,-101.63,36,-108.39,46,-109.04,5,-110.44,41,-113.46,53,-114.11
102,6000.86,5300.00,1.50,0,42,0.07,NLOS,115.49,-13.39,-81.89,-54.10,19.42,34.98,0,48,-101.92,53,-109.40,36,-111.10,37,-112.24,47,-112.95,55,-113.56
103,6010.58,5300.00,1.50,0,42,0.07,NLOS,116.00,-13.39,-82.39,-54.61,18.71,34.98,0,48,-101.68,53,-109.35,36,-111.22,37,-112.30,47,-112.90,55,-113.43
104,6020.30,5300.00,1.50,0,42,0.07,NLOS,116.49,-13.39,-82.88,-55.10,18.01,34.98,0,48,-101.43,53,-109.30,36,-111.34,37,-112.35,47,-112.85,55,-113.30
105,6030.01,5300.00,1.50,0,49,0.02,NLOS,131.60,-26.36,-85.02,-57.24,15.40,34.98,1,43,-101.35,44,-108.55,55,-110.81,34,-111.50,47,-111.79,48,-112.03
106,6039.73,5300.00,1.50,0,49,0.02,NLOS,131.46,-26.36,-84.88,-57.10,15.55,34.98,0,43,-101.40,44,-108.57,55,-110.67,34,-111.57,47,-111.74,48,-111.78
107,6049.45,5300.00,1.50,0,49,0.02,NLOS,131.32,-26.36,-84.74,-56.96,15.71,34.98,0,43,-101.44,44,-108.58,55,-110.54,48,-111.53,34,-111.64,47,-111.69
108,6059.17,5300.00,1.50,0,29,0.01,NLOS,146.91,-22.06,-104.64,-76.85,6.85,34.98,1,42,-105.19,47,-111.71,22,-113.88,17,-115.16,49,-117.93,35,-118.15
109,6068.88,5300.00,1.50,0,29,0.01,NLOS,147.00,-22.06,-104.73,-76.94,6.84,34.98,0,42,-105.63,47,-111.67,22,-113.95,17,-115.21,49,-117.79,35,-118.29
110,6078.60,5300.00,1.50,0,29,0.01,NLOS,147.09,-22.06,-104.82,-77.03,6.83,34.98,0,42,-106.06,47,-111.62,22,-114.01,17,-115.26,49,-117.65,35,-118.44
111,6088.32,5300.00,1.50,0,48,0.04,NLOS,125.37,-13.12,-92.03,-64.25,3.90,34.98,1,42,-97.00,41,-102.79,28,-112.52,5,-114.25,66,-114.81,26,-116.02
112,6098.03,5300.00,1.50,0,48,0.04,NLOS,125.11,-13.12,-91.77,-63.99,4.50,34.98,0,42,-97.42,41,-102.88,28,-112.60,5,-114.28,66,-114.77,26,-116.05
113,6107.75,5300.00,1.50,0,48,0.04,NLOS,124.84,-13.12,-91.50,-63.72,5.09,34.98,0,42,-97.83,41,-102.96,28,-112.68,5,-114.31,66,-114.72,26,-116.09
114,6117.47,5300.00,1.50,0,48,0.04,NLOS,124.58,-5.16,-99.20,-71.41,2.88,34.98,0,41,-105.18,49,-108.16,42,-109.62,24,-109.84,43,-111.33,53,-112.51
115,6127.19,5300.00,1.50,0,48,0.04,NLOS,124.31,-5.16,-98.93,-71.15,3.21,34.98,0,41,-105.27,49,-108.03,24,-109.89,42,-110.01,43,-111.38,53,-112.47
116,6136.90,5300.00,1.50,0,48,0.04,NLOS,124.04,-5.16,-98.66,-70.88,3.54,34.98,0,41,-105.36,49,-107.89,24,-109.94,42,-110.40,43,-111.44,53,-112.42
117,6146.62,5300.00,1.50,0,48,0.04,NLOS,123.77,-1.59,-101.96,-74.18,-3.56,34.98,0,42,-99.08,50,-108.01,28,-109.35,54,-110.38,55,-112.49,49,-112.68
118,6156.34,5300.00,1.50,0,48,0.04,NLOS,123.50,-1.59,-101.69,-73.91,-3.00,34.98,0,42,-99.45,50,-107.99,28,-109.43,54,-110.28,55,-112.34,49,-112.55
119,6166.05,5300.00,1.50,0,48,0.04,NLOS,123.23,-1.59,-101.42,-73.64,-2.44,34.98,0,42,-99.81,50,-107.96,28,-109.50,54,-110.18,55,-112.19,49,-112.42
120,6175.77,5300.00,1.50,0,42,0.04,NLOS,123.12,-15.17,-87.73,-59.95,9.44,34.98,1,48,-97.39,34,-104.30,22,-105.92,29,-106.44,49,-112.93,5,-113.47
121,6185.49,5300.00,1.50,0,42,0.04,NLOS,123.47,-15.17,-88.08,-60.30,8.82,34.98,0,48,-97.11,34,-104.37,22,-105.98,29,-106.53,49,-112.80,5,-113.50
