Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
69,6135.00,4493.10,10.50,1,11,0.05,NLOS,115.52,-4.63,-90.67,-62.89,1.73,26.93,0,15,-94.95,14,-97.18,10,-103.04,5,-107.35,12,-111.34,7,-114.32
70,6135.00,4500.58,10.50,1,11,0.05,NLOS,115.46,-4.63,-90.61,-62.83,1.76,26.93,0,15,-94.79,14,-97.35,10,-103.17,5,-107.32,12,-111.23,7,-114.35
71,6135.00,4508.06,10.50,1,11,0.05,NLOS,115.41,-4.63,-90.56,-62.78,1.78,26.93,0,15,-94.62,14,-97.53,10,-103.30,5,-107.29,12,-111.11,7,-114.38
72,6135.00,4515.54,10.50,1,11,0.05,NLOS,115.36,-8.14,-87.00,-59.22,4.13,26.93,0,14,-93.53,15,-95.68,8,-104.63,9,-108.82,13,-108.96,12,-110.02
73,6135.00,4523.02,10.50,1,11,0.05,NLOS,115.32,-8.14,-86.96,-59.18,4.21,26.93,0,14,-93.70,15,-95.51,8,-104.59,9,-108.77,13,-108.89,12,-109.90
74,6135.00,4530.50,10.50,1,11,0.05,NLOS,115.29,-8.14,-86.93,-59.15,4.27,26.93,0,14,-93.88,15,-95.34,8,-104.55,9,-108.71,13,-108.82,12,-109.78
75,6135.00,4537.98,10.50,1,11,0.05,NLOS,115.26,-8.14,-86.90,-59.12,4.32,26.93,0,14,-94.05,15,-95.17,8,-104.51,9,-108.66,13,-108.76,12,-109.66
76,6135.00,4545.46,10.50,1,11,0.05,NLOS,115.24,-3.03,-91.99,-64.21,7.56,26.93,0,14,-102.50,10,-105.33,7,-107.66,4,-113.24,9,-113.49,15,-113.81
77,6135.00,4552.94,10.50,1,11,0.05,NLOS,115.22,-3.03,-91.98,-64.19,7.69,26.93,0,14,-102.68,10,-105.46,7,-107.69,4,-113.24,9,-113.43,15,-113.64
78,6135.00,4560.42,10.50,1,11,0.05,NLOS,115.21,-3.03,-91.97,-64.19,7.82,26.93,0,14,-102.85,10,-105.58,7,-107.73,4,-113.24,9,-113.38,15,-113.47
79,6135.00,4567.90,10.50,1,11,0.05,NLOS,115.21,-3.03,-91.96,-64.18,7.93,26.93,0,14,-103.02,10,-105.70,7,-107.77,4,-113.24,15,-113.30,9,-113.32
80,6135.00,4575.38,10.50,1,11,0.05,NLOS,115.22,-7.07,-87.93,-60.15,8.77,26.93,0,15,-101.48,14,-101.61,10,-102.92,12,-108.02,8,-112.42,13,-115.28
81,6135.00,4582.86,10.50,1,11,0.05,NLOS,115.23,-7.07,-87.94,-60.16,8.78,26.93,0,15,-101.30,14,-101.78,10,-103.04,12,-107.90,8,-112.39,13,-115.21
82,6135.00,4590.34,10.50,1,11,0.05,NLOS,115.24,-7.07,-87.96,-60.17,8.77,26.93,0,15,-101.13,14,-101.95,10,-103.17,12,-107.77,8,-112.35,16,-115.13
83,6135.00,4597.82,10.50,1,11,0.05,NLOS,115.27,-7.07,-87.98,-60.20,8.75,26.93,0,15,-100.96,14,-102.12,10,-103.28,12,-107.65,8,-112.31,16,-115.03
84,6135.00,4605.30,10.50,1,11,0.05,NLOS,115.30,-0.43,-94.65,-66.87,0.50,26.93,0,15,-96.17,14,-103.13,12,-111.64,8,-113.66,16,-114.69,10,-116.62
85,6135.00,4612.78,10.50,1,11,0.05,NLOS,115.33,-0.43,-94.68,-66.90,0.35,26.93,0,15,-96.00,14,-103.30,12,-111.52,8,-113.63,16,-114.59,10,-116.74
86,6135.00,4620.26,10.50,1,11,0.05,NLOS,115.37,-0.43,-94.73,-66.94,0.19,26.93,0,15,-95.83,14,-103.47,12,-111.39,8,-113.59,16,-114.50,10,-116.85
87,6135.00,4627.74,10.50,1,11,0.05,NLOS,115.42,-0.43,-94.77,-66.99,0.02,26.93,0,15,-95.65,14,-103.63,12,-111.26,8,-113.56,16,-114.41,10,-116.97
88,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
89,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
90,6135.00,4629.50,10.50,0,11,0.05,NLOS,115.43,-0.43,-94.79,-67.00,-0.02,0.00,0,15,-95.61,14,-103.67,12,-111.23,8,-113.55,16,-114.38,10,-117.00
