Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_current_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_prx,ue0_bs2_idx,ue0_bs2_prx,ue0_bs3_idx,ue0_bs3_prx,ue0_bs4_idx,ue0_bs4_prx,ue0_bs5_idx,ue0_bs5_prx
154,6557.38,3216.00,22.50,0,39,0.60,NLOS,80.78,-0.00,-30.78,24.37,23.58,0,40,-63.81,33,-66.94,45,-67.41,44,-70.67,34,-81.93
155,6563.93,3216.00,22.50,0,39,0.59,NLOS,81.84,5.81,-37.65,18.77,23.58,0,33,-67.47,45,-78.92,50,-79.62,44,-80.11,40,-81.54
156,6570.48,3216.00,22.50,0,39,0.58,NLOS,82.87,5.81,-38.68,17.76,23.58,0,33,-67.58,45,-78.81,50,-79.55,44,-79.99,40,-81.55
157,6577.02,3216.00,22.50,0,39,0.57,NLOS,83.88,5.81,-39.69,16.79,23.58,0,33,-67.69,45,-78.70,50,-79.47,44,-79.86,40,-81.56
158,6583.57,3216.00,22.50,0,39,0.56,NLOS,84.85,5.81,-40.66,15.84,23.58,0,33,-67.80,45,-78.60,50,-79.39,44,-79.74,40,-81.57
159,6590.12,3216.00,22.50,0,39,0.55,NLOS,85.79,-4.86,-30.94,24.31,23.58,0,40,-62.99,34,-66.70,50,-72.83,33,-75.79,45,-79.55
160,6596.67,3216.00,22.50,0,39,0.54,NLOS,86.70,-4.86,-31.85,23.43,23.58,0,40,-63.00,34,-66.80,50,-72.75,33,-75.90,45,-79.44
161,6603.22,3216.00,22.50,0,39,0.53,NLOS,87.58,-4.86,-32.72,22.58,23.58,0,40,-63.02,34,-66.90,50,-72.67,33,-76.01,45,-79.33
162,6609.77,3216.00,22.50,0,39,0.52,NLOS,88.42,-4.86,-33.57,21.76,23.58,0,40,-63.03,34,-67.00,50,-72.59,33,-76.12,45,-79.22
163,6616.32,3216.00,22.50,0,39,0.52,NLOS,89.23,10.81,-50.04,3.34,23.58,0,33,-70.02,50,-71.99,44,-74.52,45,-78.25,40,-82.64
164,6622.87,3216.00,22.50,0,39,0.51,NLOS,90.01,10.81,-50.83,2.58,23.58,0,33,-70.13,50,-71.91,44,-74.39,45,-78.14,40,-82.65
165,6629.42,3216.00,22.50,0,39,0.50,NLOS,90.77,10.81,-51.58,1.84,23.58,0,33,-70.24,50,-71.83,44,-74.26,45,-78.03,40,-82.67
166,6635.97,3216.00,22.50,0,39,0.50,NLOS,91.49,10.81,-52.31,1.14,23.58,0,33,-70.34,50,-71.74,44,-74.13,45,-77.92,40,-82.69
167,6642.52,3216.00,22.50,0,39,0.49,NLOS,92.19,-8.35,-33.84,18.85,23.58,0,40,-54.95,44,-71.37,34,-73.57,45,-73.62,33,-76.99
168,6649.06,3216.00,22.50,0,39,0.48,NLOS,92.87,-8.35,-34.52,18.19,23.58,0,40,-54.97,44,-71.23,45,-73.51,34,-73.67,33,-77.09
169,6655.61,3216.00,22.50,0,39,0.48,NLOS,93.52,-8.35,-35.17,17.55,23.58,0,40,-54.99,44,-71.10,45,-73.40,34,-73.76,33,-77.20
170,6662.16,3216.00,22.50,0,39,0.47,NLOS,94.16,-8.35,-35.80,16.94,23.58,0,40,-55.01,44,-70.97,45,-73.28,34,-73.86,33,-77.30
171,6668.71,3216.00,22.50,0,39,0.46,NLOS,94.77,2.83,-47.60,9.59,23.58,0,44,-63.57,45,-68.18,33,-69.95,34,-70.05,40,-74.13
172,6675.26,3216.00,22.50,0,39,0.46,NLOS,95.36,2.83,-48.19,8.97,23.58,0,44,-63.44,45,-68.07,33,-70.05,34,-70.14,40,-74.16
173,6681.81,3216.00,22.50,0,39,0.45,NLOS,95.93,2.83,-48.77,8.38,23.58,0,44,-63.31,45,-67.96,33,-70.16,34,-70.23,40,-74.18
174,6688.36,3216.00,22.50,0,39,0.45,NLOS,96.49,2.83,-49.33,7.79,23.58,0,44,-63.17,45,-67.85,33,-70.26,34,-70.33,40,-74.20
175,6694.91,3216.00,22.50,0,39,0.44,NLOS,97.03,1.40,-48.43,8.16,23.58,0,45,-67.21,33,-71.84,44,-73.05,40,-73.69,34,-75.28
176,6701.46,3216.00,22.50,0,39,0.43,NLOS,97.56,1.40,-48.95,7.64,23.58,0,45,-67.10,33,-71.94,44,-72.91,40,-73.71,34,-75.37
177,6708.01,3216.00,22.50,0,39,0.43,NLOS,98.07,1.40,-49.46,7.14,23.58,0,45,-66.99,33,-72.04,44,-72.77,40,-73.74,34,-75.46
178,6714.56,3216.00,22.50,0,39,0.42,NLOS,98.56,1.40,-49.96,6.65,23.58,0,45,-66.87,33,-72.14,44,-72.64,40,-73.77,34,-75.55
179,6721.10,3216.00,22.50,0,39,0.42,NLOS,99.04,-1.83,-47.22,9.85,23.58,0,44,-65.51,45,-70.30,50,-71.27,33,-73.08,40,-76.96
180,6727.65,3216.00,22.50,0,39,0.41,NLOS,99.51,-1.83,-47.69,9.36,23.58,0,44,-65.37,45,-70.18,50,-71.18,33,-73.18,40,-76.99
181,6734.20,3216.00,22.50,0,39,0.40,NLOS,99.97,-1.83,-48.15,8.89,23.58,0,44,-65.23,45,-70.07,50,-71.09,33,-73.28,40,-77.02
182,6740.75,3216.00,22.50,0,39,0.40,NLOS,100.42,-1.83,-48.59,8.43,23.58,0,44,-65.09,45,-69.96,50,-71.01,33,-73.38,40,-77.05
183,6747.30,3216.00,22.50,0,39,0.39,NLOS,100.86,-4.77,-46.08,7.78,23.58,0,44,-59.24,45,-67.64,34,-70.20,33,-78.20,40,-80.74
184,6753.85,3216.00,22.50,0,39,0.39,NLOS,101.28,-4.77,-46.51,7.32,23.58,0,44,-59.09,45,-67.53,34,-70.29,33,-78.29,40,-80.77
185,6760.40,3216.00,22.50,0,39,0.38,NLOS,101.70,-4.77,-46.92,6.87,23.58,0,44,-58.95,45,-67.41,34,-70.38,33,-78.39,40,-80.80
186,6766.95,3216.00,22.50,0,39,0.38,NLOS,102.10,-4.77,-47.33,6.43,23.58,0,44,-58.81,45,-67.30,34,-70.47,33,-78.49,40,-80.84
187,6773.50,3216.00,22.50,0,39,0.37,NLOS,102.50,4.21,-56.70,-3.00,23.58,0,44,-58.49,45,-65.17,50,-68.15,33,-79.30,40,-80.05
188,6780.05,3216.00,22.50,0,39,0.37,NLOS,102.89,4.21,-57.09,-3.43,23.58,0,44,-58.34,45,-65.05,50,-68.06,33,-79.39,40,-80.08
189,6786.60,3216.00,22.50,0,39,0.36,NLOS,103.27,4.21,-57.47,-3.86,23.58,0,44,-58.20,45,-64.94,50,-67.96,33,-79.49,40,-80.12
190,6793.14,3216.00,22.50,0,39,0.36,NLOS,103.64,4.21,-57.84,-4.28,23.58,0,44,-58.06,45,-64.82,50,-67.87,33,-79.58,40,-80.15
191,6799.69,3216.00,22.50,0,39,0.35,NLOS,104.00,-7.60,-46.40,7.66,23.58,0,45,-61.96,44,-64.80,40,-65.89,33,-79.16,50,-81.84
192,6806.24,3216.00,22.50,0,39,0.35,NLOS,104.36,-7.60,-46.76,7.29,23.58,0,45,-61.85,44,-64.65,40,-65.92,33,-79.25,50,-81.75
193,6807.00,3221.79,22.50,1,39,0.35,NLOS,104.35,-7.60,-46.75,7.28,23.58,0,45,-61.72,44,-64.75,40,-65.83,33,-79.29,50,-81.74
194,6807.00,3228.34,22.50,1,39,0.35,NLOS,104.30,-7.60,-46.70,7.31,23.58,0,45,-61.60,44,-64.87,40,-65.72,33,-79.33,50,-81.73
195,6807.00,3234.89,22.50,1,39,0.35,NLOS,104.26,3.78,-58.04,-1.98,23.58,0,44,-60.97,34,-69.18,45,-78.40,33,-79.00,50,-84.80
196,6807.00,3241.44,22.50,1,39,0.35,NLOS,104.22,3.78,-58.00,-1.92,23.58,0,44,-61.10,34,-69.15,45,-78.28,33,-79.03,50,-84.80
197,6807.00,3247.99,22.50,1,39,0.35,NLOS,104.19,3.78,-57.97,-1.87,23.58,0,44,-61.22,34,-69.11,45,-78.15,33,-79.07,50,-84.80
198,6807.00,3254.54,22.50,1,39,0.35,NLOS,104.17,3.78,-57.96,-1.82,23.58,0,44,-61.35,34,-69.07,45,-78.03,33,-79.10,50,-84.80
199,6807.00,3261.09,22.50,1,39,0.35,NLOS,104.16,-6.73,-47.44,9.90,23.58,0,44,-62.91,45,-69.30,40,-74.86,33,-75.93,50,-79.40
200,6807.00,3267.64,22.50,1,39,0.35,NLOS,104.16,-6.73,-47.43,9.92,23.58,0,44,-63.03,45,-69.18,40,-74.75,33,-75.96,50,-79.40
201,6807.00,3274.18,22.50,1,39,0.35,NLOS,104.16,-6.73,-47.43,9.94,23.58,0,44,-63.16,45,-69.05,40,-74.64,33,-76.00,50,-79.40
202,6807.00,3280.73,22.50,1,39,0.35,NLOS,104.17,-6.73,-47.45,9.94,23.58,0,44,-63.28,45,-68.93,40,-74.52,33,-76.04,50,-79.40
203,6807.00,3287.28,22.50,1,39,0.35,NLOS,104.19,2.14,-56.33,-0.96,23.58,0,44,-66.42,33,-72.50,40,-72.75,45,-73.71,34,-78.40
204,6807.00,3293.83,22.50,1,39,0.35,NLOS,104.22,2.14,-56.36,-0.99,23.58,0,44,-66.55,33,-72.54,40,-72.63,45,-73.59,34,-78.36
205,6807.00,3300.38,22.50,1,39,0.35,NLOS,104.25,2.14,-56.39,-1.02,23.58,0,44,-66.68,40,-72.52,33,-72.58,45,-73.46,34,-78.33
206,6807.00,3306.93,22.50,1,39,0.35,NLOS,104.29,2.14,-56.43,-1.05,23.58,0,44,-66.80,40,-72.40,33,-72.62,45,-73.34,34,-78.30
207,6807.00,3313.48,22.50,1,39,0.35,NLOS,104.34,-10.84,-43.51,13.05,23.58,0,34,-67.51,44,-69.86,45,-70.76,33,-72.09,50,-74.70
208,6807.00,3320.03,22.50,1,39,0.35,NLOS,104.40,-10.84,-43.56,12.98,23.58,0,34,-67.48,44,-69.99,45,-70.63,33,-72.13,50,-74.70
209,6807.00,3326.58,22.50,1,39,0.35,NLOS,104.46,-10.84,-43.62,12.91,23.58,0,34,-67.44,44,-70.11,45,-70.51,33,-72.17,50,-74.71
210,6807.00,3333.13,22.50,1,39,0.35,NLOS,104.53,-10.84,-43.70,12.83,23.58,0,34,-67.41,44,-70.24,45,-70.38,33,-72.21,50,-74.71
211,6807.00,3339.68,22.50,1,39,0.34,NLOS,104.61,1.02,-55.63,-1.56,23.58,0,40,-57.38,44,-71.51,34,-74.68,45,-74.96,33,-75.13
212,6807.00,3346.23,22.50,1,39,0.34,NLOS,104.69,1.02,-55.72,-1.70,23.58,0,40,-57.25,44,-71.63,34,-74.64,45,-74.84,33,-75.17
213,6807.00,3352.77,22.50,1,39,0.34,NLOS,104.78,1.02,-55.81,-1.85,23.58,0,40,-57.13,44,-71.76,34,-74.61,45,-74.71,33,-75.22
214,6807.00,3359.32,22.50,1,39,0.34,NLOS,104.88,1.02,-55.90,-2.01,23.58,0,40,-57.01,44,-71.88,34,-74.58,45,-74.59,33,-75.26
215,6807.00,3365.87,22.50,1,39,0.34,NLOS,104.98,-9.27,-45.71,5.61,23.58,0,44,-55.82,45,-63.41,40,-64.83,34,-71.29,50,-80.36
216,6807.00,3372.42,22.50,1,39,0.34,NLOS,105.09,-9.27,-45.82,5.53,23.58,0,44,-55.94,45,-63.29,40,-64.70,34,-71.26,50,-80.37
217,6807.00,3378.97,22.50,1,39,0.34,NLOS,105.20,-9.27,-45.93,5.45,23.58,0,44,-56.06,45,-63.17,40,-64.58,34,-71.23,50,-80.38
218,6807.00,3385.52,22.50,1,39,0.33,NLOS,105.32,-9.27,-46.05,5.36,23.58,0,44,-56.19,45,-63.05,40,-64.45,34,-71.20,50,-80.39
219,6807.00,3392.07,22.50,1,39,0.33,NLOS,105.44,2.59,-58.03,-3.58,23.58,0,44,-63.91,45,-65.78,40,-68.43,50,-75.95,33,-79.67
220,6807.00,3398.62,22.50,1,39,0.33,NLOS,105.57,2.59,-58.16,-3.71,23.58,0,44,-64.04,45,-65.66,40,-68.30,50,-75.96,33,-79.71
221,6807.00,3405.17,22.50,1,39,0.33,NLOS,105.70,2.59,-58.29,-3.85,23.58,0,44,-64.16,45,-65.55,40,-68.17,50,-75.97,33,-79.75
222,6807.00,3411.72,22.50,1,39,0.33,NLOS,105.84,2.59,-58.43,-3.99,23.58,0,44,-64.28,45,-65.43,40,-68.04,50,-75.98,33,-79.80
223,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
224,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
225,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
226,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
227,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
228,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
229,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
230,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
231,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
232,6807.00,3416.00,22.50,2,39,0.33,NLOS,105.93,2.59,-58.52,-4.08,0.00,0,44,-64.36,45,-65.36,40,-67.96,50,-75.99,33,-79.83
233,6803.73,3416.00,22.50,2,39,0.33,NLOS,105.79,-6.28,-49.50,3.30,11.79,0,45,-69.57,40,-72.52,44,-75.07,50,-75.90,34,-81.58
234,6797.18,3416.00,22.50,2,39,0.33,NLOS,105.49,-6.28,-49.20,3.58,23.58,0,45,-69.74,40,-72.47,44,-75.17,50,-76.00,34,-81.48
235,6790.63,3416.00,22.50,2,39,0.34,NLOS,105.19,-6.28,-48.90,3.86,23.58,0,45,-69.92,40,-72.41,44,-75.26,50,-76.09,34,-81.38
236,6784.08,3416.00,22.50,2,39,0.34,NLOS,104.88,-6.28,-48.60,4.15,23.58,0,45,-70.09,40,-72.36,44,-75.35,50,-76.18,34,-81.28
237,6777.53,3416.00,22.50,2,39,0.35,NLOS,104.57,-3.83,-50.74,1.20,23.58,0,44,-68.75,45,-70.70,34,-71.12,40,-75.74,33,-82.93
238,6770.98,3416.00,22.50,2,39,0.35,NLOS,104.26,-3.83,-50.42,1.50,23.58,0,44,-68.84,45,-70.87,34,-71.02,40,-75.69,33,-82.85
239,6764.43,3416.00,22.50,2,39,0.35,NLOS,103.94,-3.83,-50.11,1.80,23.58,0,44,-68.93,34,-70.92,45,-71.04,40,-75.64,33,-82.77
240,6757.88,3416.00,22.50,2,39,0.36,NLOS,103.62,-3.83,-49.78,2.10,23.58,0,44,-69.03,34,-70.82,45,-71.21,40,-75.59,33,-82.68
241,6751.33,3416.00,22.50,2,39,0.36,NLOS,103.29,-7.03,-46.26,11.02,23.58,0,40,-62.25,45,-67.09,34,-70.28,33,-73.07,46,-79.39
242,6744.78,3416.00,22.50,2,39,0.37,NLOS,102.96,-7.03,-45.93,11.34,23.58,0,40,-62.20,45,-67.26,34,-70.17,33,-72.98,46,-79.42
243,6738.23,3416.00,22.50,2,39,0.37,NLOS,102.63,-7.03,-45.60,11.66,23.58,0,40,-62.15,45,-67.43,34,-70.07,33,-72.90,46,-79.46
244,6731.69,3416.00,22.50,2,39,0.38,NLOS,102.29,-7.03,-45.26,11.98,23.58,0,40,-62.11,45,-67.59,34,-69.97,33,-72.82,46,-79.50
245,6725.14,3416.00,22.50,2,39,0.38,NLOS,101.94,2.34,-54.29,-2.10,23.58,0,40,-66.39,45,-67.70,44,-70.24,33,-76.42,34,-77.19
246,6718.59,3416.00,22.50,2,39,0.38,NLOS,101.60,2.34,-53.94,-1.77,23.58,0,40,-66.34,45,-67.87,44,-70.34,33,-76.34,34,-77.09
247,6712.04,3416.00,22.50,2,39,0.39,NLOS,101.25,2.34,-53.59,-1.44,23.58,0,40,-66.30,45,-68.03,44,-70.43,33,-76.26,34,-76.98
248,6705.49,3416.00,22.50,2,39,0.39,NLOS,100.89,2.34,-53.23,-1.10,23.58,0,40,-66.26,45,-68.19,44,-70.53,33,-76.17,34,-76.87
249,6698.94,3416.00,22.50,2,39,0.40,NLOS,100.54,3.32,-53.85,-1.36,23.58,0,45,-56.87,44,-65.38,40,-72.50,34,-77.27,33,-80.06
250,6692.39,3416.00,22.50,2,39,0.40,NLOS,100.17,3.32,-53.49,-0.95,23.58,0,45,-57.03,44,-65.47,40,-72.46,34,-77.16,33,-79.98
251,6685.84,3416.00,22.50,2,39,0.41,NLOS,99.81,3.32,-53.13,-0.54,23.58,0,45,-57.18,44,-65.57,40,-72.42,34,-77.05,33,-79.89
252,6679.29,3416.00,22.50,2,39,0.41,NLOS,99.44,3.32,-52.76,-0.12,23.58,0,45,-57.34,44,-65.66,40,-72.39,34,-76.95,33,-79.81
253,6672.74,3416.00,22.50,2,39,0.42,NLOS,99.07,-5.21,-43.86,9.53,23.58,0,46,-65.84,45,-65.99,44,-72.95,34,-73.56,40,-77.40
254,6666.19,3416.00,22.50,2,39,0.42,NLOS,98.70,-5.21,-43.49,9.90,23.58,0,46,-65.88,45,-66.15,44,-73.04,34,-73.45,40,-77.36
255,6659.65,3416.00,22.50,2,39,0.42,NLOS,98.33,-5.21,-43.11,10.26,23.58,0,46,-65.92,45,-66.30,44,-73.14,34,-73.34,40,-77.33
256,6653.10,3416.00,22.50,2,39,0.43,NLOS,97.95,-5.21,-42.74,10.63,23.58,0,46,-65.96,45,-66.45,34,-73.23,44,-73.24,40,-77.30
257,6646.55,3416.00,22.50,2,39,0.43,NLOS,97.58,-5.71,-41.86,11.23,23.58,0,40,-56.96,44,-63.56,45,-64.93,33,-65.93,34,-84.34
258,6640.00,3416.00,22.50,2,39,0.44,NLOS,97.20,-5.71,-41.49,11.60,23.58,0,40,-56.93,44,-63.66,45,-65.08,33,-65.85,34,-84.23
259,6633.45,3416.00,22.50,2,39,0.44,NLOS,96.83,-5.71,-41.11,11.97,23.58,0,40,-56.90,44,-63.75,45,-65.23,33,-65.76,34,-84.12
260,6626.90,3416.00,22.50,2,39,0.45,NLOS,96.46,-5.71,-40.74,12.33,23.58,0,40,-56.87,44,-63.85,45,-65.37,33,-65.67,34,-84.00
261,6620.35,3416.00,22.50,2,39,0.45,NLOS,96.09,5.15,-51.24,1.32,23.58,0,45,-57.30,40,-61.45,44,-65.23,34,-68.75,33,-71.28
262,6613.80,3416.00,22.50,2,39,0.45,NLOS,95.72,5.15,-50.87,1.72,23.58,0,45,-57.45,40,-61.43,44,-65.33,34,-68.64,33,-71.19
263,6607.25,3416.00,22.50,2,39,0.46,NLOS,95.36,5.15,-50.51,2.12,23.58,0,45,-57.59,40,-61.40,44,-65.42,34,-68.52,33,-71.10
264,6607.00,3409.70,22.50,3,39,0.46,NLOS,94.87,5.15,-50.02,2.65,23.58,0,45,-57.66,40,-61.55,44,-65.35,34,-68.55,33,-71.04
265,6607.00,3403.15,22.50,3,39,0.47,NLOS,94.37,3.05,-47.42,8.77,23.58,0,40,-69.15,44,-70.88,45,-71.10,34,-73.58,33,-75.51
266,6607.00,3396.61,22.50,3,39,0.47,NLOS,93.86,3.05,-46.91,9.29,23.58,0,40,-69.30,44,-70.79,45,-71.17,34,-73.63,33,-75.45
267,6607.00,3390.06,22.50,3,39,0.48,NLOS,93.35,3.05,-46.40,9.81,23.58,0,40,-69.44,44,-70.71,45,-71.23,34,-73.67,33,-75.39
268,6607.00,3383.51,22.50,3,39,0.48,NLOS,92.83,3.05,-45.88,10.33,23.58,0,40,-69.59,44,-70.62,45,-71.30,34,-73.71,33,-75.33
269,6607.00,3376.96,22.50,3,39,0.49,NLOS,92.31,-3.52,-38.79,19.93,23.58,0,45,-68.53,33,-69.12,44,-72.01,46,-73.35,34,-74.50
270,6607.00,3370.41,22.50,3,39,0.49,NLOS,91.79,-3.52,-38.27,20.46,23.58,0,45,-68.60,33,-69.06,44,-71.92,46,-73.42,34,-74.54
271,6607.00,3363.86,22.50,3,39,0.50,NLOS,91.28,-3.52,-37.76,20.99,23.58,0,45,-68.67,33,-69.01,44,-71.84,46,-73.49,34,-74.59
272,6607.00,3357.31,22.50,3,39,0.50,NLOS,90.76,-3.52,-37.24,21.52,23.58,0,45,-68.75,33,-68.95,44,-71.75,46,-73.56,34,-74.63
273,6607.00,3350.76,22.50,3,39,0.51,NLOS,90.25,3.32,-43.57,11.37,23.58,0,34,-59.62,40,-63.21,44,-73.70,46,-74.31,33,-76.43
274,6607.00,3344.21,22.50,3,39,0.51,NLOS,89.76,3.32,-43.07,11.91,23.58,0,34,-59.67,40,-63.35,44,-73.62,46,-74.38,33,-76.37
275,6607.00,3337.66,22.50,3,39,0.52,NLOS,89.27,3.32,-42.59,12.43,23.58,0,34,-59.71,40,-63.49,44,-73.53,46,-74.45,33,-76.31
276,6607.00,3331.11,22.50,3,39,0.52,NLOS,88.81,3.32,-42.13,12.94,23.58,0,34,-59.76,40,-63.62,44,-73.45,46,-74.52,33,-76.26
277,6607.00,3324.56,22.50,3,39,0.52,NLOS,88.37,2.02,-40.39,14.19,23.58,0,40,-59.75,44,-60.34,34,-65.86,45,-66.77,33,-72.35
278,6607.00,3318.02,22.50,3,39,0.53,NLOS,87.95,2.02,-39.97,14.63,23.58,0,40,-59.88,44,-60.26,34,-65.91,45,-66.85,33,-72.30
279,6607.00,3311.47,22.50,3,39,0.53,NLOS,87.57,2.02,-39.59,15.03,23.58,0,40,-60.01,44,-60.18,34,-65.96,45,-66.92,33,-72.24
280,6607.00,3304.92,22.50,3,39,0.53,NLOS,87.23,2.02,-39.25,15.40,23.58,0,44,-60.09,40,-60.15,34,-66.01,45,-67.00,33,-72.19
281,6607.00,3298.37,22.50,3,39,0.54,NLOS,86.93,-0.61,-36.33,21.32,23.58,0,45,-62.04,44,-63.63,33,-71.20,34,-74.84,40,-77.66
282,6607.00,3291.82,22.50,3,39,0.54,NLOS,86.69,-0.61,-36.08,21.58,23.58,0,45,-62.12,44,-63.55,33,-71.14,34,-74.89,40,-77.79
283,6607.00,3285.27,22.50,3,39,0.54,NLOS,86.49,-0.61,-35.89,21.78,23.58,0,45,-62.20,44,-63.47,33,-71.09,34,-74.95,40,-77.92
284,6607.00,3278.72,22.50,3,39,0.54,NLOS,86.36,-0.61,-35.75,21.92,23.58,0,45,-62.28,44,-63.38,33,-71.04,34,-75.00,40,-78.04
285,6607.00,3272.17,22.50,3,39,0.54,NLOS,86.29,6.30,-42.59,11.04,23.58,0,45,-66.22,44,-67.19,40,-67.42,50,-72.57,34,-76.70
286,6607.00,3265.62,22.50,3,39,0.54,NLOS,86.28,6.30,-42.58,11.06,23.58,0,45,-66.30,44,-67.11,40,-67.54,50,-72.57,34,-76.75
287,6607.00,3259.07,22.50,3,39,0.54,NLOS,86.33,6.30,-42.63,11.02,23.58,0,45,-66.38,44,-67.03,40,-67.67,50,-72.57,34,-76.81
288,6607.00,3252.52,22.50,3,39,0.54,NLOS,86.45,6.30,-42.75,10.92,23.58,0,45,-66.46,44,-66.95,40,-67.79,50,-72.57,34,-76.86
289,6607.00,3245.98,22.50,3,39,0.54,NLOS,86.62,-9.76,-26.87,32.66,23.58,0,40,-70.02,44,-74.45,45,-74.89,34,-76.73,33,-82.42
290,6607.00,3239.43,22.50,3,39,0.54,NLOS,86.86,-9.76,-27.10,32.45,23.58,0,40,-70.14,44,-74.37,45,-74.97,34,-76.79,33,-82.37
291,6607.00,3232.88,22.50,3,39,0.53,NLOS,87.14,-9.76,-27.38,32.18,23.58,0,40,-70.26,44,-74.29,45,-75.05,34,-76.84,33,-82.32
292,6607.00,3226.33,22.50,3,39,0.53,NLOS,87.47,-9.76,-27.71,31.87,23.58,0,40,-70.39,44,-74.21,45,-75.14,34,-76.90,33,-82.28
293,6607.00,3219.78,22.50,3,39,0.53,NLOS,87.84,4.08,-41.92,11.14,23.58,0,45,-71.36,44,-75.36,40,-76.19,33,-78.70,34,-79.25
294,6609.77,3216.00,22.50,0,39,0.52,NLOS,88.42,4.08,-42.51,10.57,23.58,0,45,-71.36,44,-75.26,40,-76.26,33,-78.72,34,-79.32
295,6616.32,3216.00,22.50,0,39,0.52,NLOS,89.23,4.08,-43.32,9.77,23.58,0,45,-71.25,44,-75.13,40,-76.28,33,-78.83,34,-79.42
296,6622.87,3216.00,22.50,0,39,0.51,NLOS,90.01,4.08,-44.10,9.00,23.58,0,45,-71.14,44,-75.00,40,-76.29,33,-78.93,34,-79.52
297,6629.42,3216.00,22.50,0,39,0.50,NLOS,90.77,4.08,-44.85,8.27,23.58,0,45,-71.03,44,-74.87,40,-76.31,33,-79.04,34,-79.61
298,6635.97,3216.00,22.50,0,39,0.50,NLOS,91.49,-6.20,-35.29,16.73,23.58,0,50,-63.27,34,-68.30,33,-68.76,44,-69.56,45,-71.18
299,6642.52,3216.00,22.50,0,39,0.49,NLOS,92.19,-6.20,-35.99,16.04,23.58,0,50,-63.19,34,-68.40,33,-68.86,44,-69.43,45,-71.07
300,6649.06,3216.00,22.50,0,39,0.48,NLOS,92.87,-6.20,-36.67,15.38,23.58,0,50,-63.11,34,-68.49,33,-68.97,44,-69.30,45,-70.95
