Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp,ue1_x,ue1_y,ue1_height,ue1_direction,ue1_connected_bs,ue1_los_probability,ue1_los_state,ue1_pathloss,ue1_shadow_fading,ue1_rsrp,ue1_prx,ue1_sinr,ue1_speed,ue1_handover,ue1_bs1_idx,ue1_bs1_rsrp,ue1_bs2_idx,ue1_bs2_rsrp,ue1_bs3_idx,ue1_bs3_rsrp,ue1_bs4_idx,ue1_bs4_rsrp,ue1_bs5_idx,ue1_bs5_rsrp,ue1_bs6_idx,ue1_bs6_rsrp,ue2_x,ue2_y,ue2_height,ue2_direction,ue2_connected_bs,ue2_los_probability,ue2_los_state,ue2_pathloss,ue2_shadow_fading,ue2_rsrp,ue2_prx,ue2_sinr,ue2_speed,ue2_handover,ue2_bs1_idx,ue2_bs1_rsrp,ue2_bs2_idx,ue2_bs2_rsrp,ue2_bs3_idx,ue2_bs3_rsrp,ue2_bs4_idx,ue2_bs4_rsrp,ue2_bs5_idx,ue2_bs5_rsrp,ue2_bs6_idx,ue2_bs6_rsrp,ue3_x,ue3_y,ue3_height,ue3_direction,ue3_connected_bs,ue3_los_probability,ue3_los_state,ue3_pathloss,ue3_shadow_fading,ue3_rsrp,ue3_prx,ue3_sinr,ue3_speed,ue3_handover,ue3_bs1_idx,ue3_bs1_rsrp,ue3_bs2_idx,ue3_bs2_rsrp,ue3_bs3_idx,ue3_bs3_rsrp,ue3_bs4_idx,ue3_bs4_rsrp,ue3_bs5_idx,ue3_bs5_rsrp,ue3_bs6_idx,ue3_bs6_rsrp,ue4_x,ue4_y,ue4_height,ue4_direction,ue4_connected_bs,ue4_los_probability,ue4_los_state,ue4_pathloss,ue4_shadow_fading,ue4_rsrp,ue4_prx,ue4_sinr,ue4_speed,ue4_handover,ue4_bs1_idx,ue4_bs1_rsrp,ue4_bs2_idx,ue4_bs2_rsrp,ue4_bs3_idx,ue4_bs3_rsrp,ue4_bs4_idx,ue4_bs4_rsrp,ue4_bs5_idx,ue4_bs5_rsrp,ue4_bs6_idx,ue4_bs6_rsrp
20,3131.02,2900.00,1.50,0,13,0.05,LOS,92.43,-2.76,-69.44,-41.66,35.27,56.75,0,20,-108.24,19,-108.42,21,-111.39,14,-116.68,7,-120.11,26,-120.18,3400.00,4608.78,1.50,1,14,0.02,LOS,110.83,3.36,-93.97,-66.19,14.13,52.93,0,22,-108.32,15,-111.19,21,-111.62,27,-115.57,29,-116.72,28,-116.85,4075.18,2900.00,1.50,2,26,0.14,NLOS,108.44,-8.67,-79.55,-51.77,25.45,55.68,0,20,-108.88,19,-110.72,32,-114.26,33,-114.34,14,-116.08,34,-116.47,7449.78,4100.00,1.50,2,54,0.04,NLOS,125.32,-6.01,-99.09,-71.31,3.10,25.75,1,53,-105.22,60,-108.88,47,-111.82,55,-112.46,66,-114.04,67,-114.30,3000.00,2674.96,1.50,3,13,0.07,NLOS,116.24,-15.17,-80.85,-53.07,16.25,38.58,0,19,-98.16,20,-104.69,6,-113.15,14,-116.15,21,-122.51,1,-123.99
21,3146.78,2900.00,1.50,0,13,0.05,LOS,93.11,-2.76,-70.13,-42.35,34.33,56.75,0,20,-107.88,19,-108.16,21,-111.33,14,-116.81,26,-119.94,7,-120.32,3400.00,4623.48,1.50,1,14,0.02,LOS,111.01,3.36,-94.16,-66.37,14.18,52.93,0,22,-107.71,15,-111.22,21,-112.12,27,-115.72,29,-116.57,28,-116.87,4059.71,2900.00,1.50,2,26,0.13,NLOS,109.69,-8.67,-80.81,-53.03,24.04,55.68,0,20,-108.55,19,-110.46,32,-114.48,33,-114.58,14,-115.93,34,-116.57,7442.63,4100.00,1.50,2,54,0.04,NLOS,125.23,-6.01,-99.00,-71.21,3.16,25.75,0,53,-105.10,60,-109.10,47,-111.70,55,-112.44,66,-114.13,48,-114.37,3000.00,2664.25,1.50,3,13,0.07,NLOS,116.57,-0.92,-95.43,-67.65,13.07,38.58,0,19,-110.51,26,-114.41,14,-116.79,8,-119.26,20,-120.24,15,-123.83
22,3162.55,2900.00,1.50,0,13,0.04,LOS,93.77,-2.80,-70.75,-42.97,29.96,56.75,0,20,-102.34,19,-108.61,7,-110.72,21,-114.17,8,-114.67,0,-117.38,3400.00,4638.19,1.50,1,14,0.02,LOS,111.20,4.39,-95.37,-67.59,8.68,52.93,0,21,-104.40,22,-105.95,16,-113.90,34,-115.12,9,-116.42,28,-117.26,4044.24,2900.00,1.50,2,26,0.11,NLOS,110.88,-4.62,-86.03,-58.25,19.09,55.68,0,20,-106.17,13,-117.04,32,-117.34,19,-118.63,27,-119.46,33,-120.36,7435.48,4100.00,1.50,2,54,0.04,NLOS,125.14,-6.01,-98.91,-71.12,3.22,25.75,0,53,-104.98,60,-109.31,47,-111.57,55,-112.43,66,-114.21,48,-114.31,3000.00,2653.53,1.50,3,13,0.07,NLOS,116.91,-0.92,-95.77,-67.99,12.68,38.58,0,19,-110.36,26,-114.43,14,-116.95,8,-119.35,20,-120.42,15,-123.92
23,3178.31,2900.00,1.50,0,13,0.04,LOS,94.40,-2.80,-71.38,-43.60,29.06,56.75,0,20,-101.98,19,-108.36,7,-110.93,21,-114.11,8,-114.78,0,-117.52,3400.00,4652.89,1.50,1,14,0.02,LOS,111.38,4.39,-95.55,-67.77,8.93,52.93,0,21,-104.87,22,-105.30,16,-113.71,34,-115.17,9,-116.38,28,-117.29,4028.77,2900.00,1.50,2,26,0.10,NLOS,111.99,-4.62,-87.15,-59.37,17.72,55.68,0,20,-105.84,13,-116.84,32,-117.56,19,-118.36,27,-119.54,33,-120.59,7428.33,4100.00,1.50,2,54,0.04,NLOS,125.05,-6.01,-98.82,-71.04,3.27,25.75,0,53,-104.87,60,-109.52,47,-111.44,55,-112.42,48,-114.24,66,-114.30,3000.00,2642.82,1.50,3,13,0.06,NLOS,117.26,-0.92,-96.12,-68.34,12.28,38.58,0,19,-110.22,26,-114.45,14,-117.11,8,-119.43,20,-120.60,15,-124.02
24,3194.07,2900.00,1.50,0,13,0.04,LOS,95.01,2.72,-77.51,-49.73,26.40,56.75,0,20,-105.64,19,-110.44,6,-117.05,7,-118.94,27,-119.83,40,-121.11,3400.00,4667.59,1.50,1,14,0.02,LOS,111.56,-0.83,-90.52,-62.74,11.85,52.93,0,22,-90.19,21,-104.10,15,-107.62,29,-114.00,27,-114.44,23,-114.86,4013.31,2900.00,1.50,2,26,0.09,NLOS,113.04,10.15,-102.97,-75.18,-3.01,55.68,0,27,-102.90,19,-106.73,32,-107.88,33,-110.79,20,-115.91,13,-116.14,7421.17,4100.00,1.50,2,53,0.04,NLOS,122.67,-4.67,-97.78,-70.00,-0.15,25.75,1,60,-98.62,47,-106.09,54,-113.44,61,-114.18,59,-114.27,46,-117.62,3000.00,2632.10,1.50,3,13,0.06,NLOS,117.61,-3.62,-93.77,-65.99,9.66,38.58,0,20,-106.02,6,-109.95,19,-111.72,7,-116.53,0,-117.18,27,-118.83
25,3190.17,2900.00,1.50,2,13,0.04,LOS,94.86,2.72,-77.36,-49.58,26.62,56.75,0,20,-105.73,19,-110.50,6,-117.00,7,-118.89,27,-119.87,40,-121.13,3400.00,4682.30,1.50,1,14,0.02,LOS,111.74,-0.83,-90.70,-62.92,11.99,52.93,0,22,-89.49,21,-104.54,15,-107.68,29,-113.85,27,-114.59,23,-114.65,4000.00,2897.84,1.50,3,26,0.09,NLOS,113.86,10.15,-103.79,-76.01,-3.79,55.68,0,27,-103.02,19,-106.47,32,-108.05,33,-111.00,20,-115.66,13,-115.96,7414.02,4100.00,1.50,2,53,0.04,NLOS,122.56,-4.67,-97.67,-69.89,0.10,25.75,0,60,-98.83,47,-105.95,54,-113.36,61,-114.24,59,-114.33,46,-117.55,3000.00,2621.39,1.50,3,13,0.06,NLOS,117.97,-3.62,-94.12,-66.34,9.38,38.58,0,20,-106.20,6,-109.91,19,-111.59,7,-116.62,0,-117.19,27,-118.90
26,3174.40,2900.00,1.50,2,13,0.04,LOS,94.25,2.72,-76.75,-48.97,27.51,56.75,0,20,-106.09,19,-110.74,6,-116.81,7,-118.68,27,-120.03,40,-121.23,3400.00,4697.00,1.50,1,14,0.02,LOS,111.92,-4.41,-87.29,-59.51,15.33,52.93,0,22,-97.25,21,-105.47,15,-106.66,29,-108.99,23,-112.47,10,-113.94,4000.00,2882.37,1.50,3,26,0.09,NLOS,113.64,-7.57,-85.85,-58.07,11.81,55.68,0,20,-98.47,19,-108.23,27,-110.52,21,-114.21,13,-117.67,39,-120.93,7406.87,4100.00,1.50,2,53,0.04,NLOS,122.45,-4.67,-97.56,-69.78,0.34,25.75,0,60,-99.04,47,-105.82,54,-113.28,61,-114.30,59,-114.40,46,-117.48,3000.00,2610.67,1.50,3,13,0.06,NLOS,118.32,-3.62,-94.48,-66.70,9.09,38.58,0,20,-106.37,6,-109.87,19,-111.45,7,-116.70,0,-117.21,27,-118.97
27,3158.64,2900.00,1.50,2,13,0.04,LOS,93.61,3.23,-76.62,-48.84,18.59,56.75,0,20,-96.57,19,-101.39,14,-112.69,7,-116.74,21,-121.66,33,-122.74,3400.00,4711.71,1.50,1,14,0.01,LOS,112.10,-4.41,-87.47,-59.69,15.41,52.93,0,22,-96.50,21,-105.89,15,-106.74,29,-108.84,23,-112.26,10,-113.85,4000.00,2866.90,1.50,3,26,0.09,NLOS,113.48,-7.57,-85.69,-57.91,12.17,55.68,0,20,-98.72,19,-107.96,27,-110.81,21,-114.39,13,-117.66,39,-120.92,7400.29,4100.00,1.50,0,53,0.04,NLOS,122.36,-4.67,-97.47,-69.69,0.56,25.75,0,60,-99.22,47,-105.70,54,-113.21,61,-114.36,59,-114.47,46,-117.41,3000.00,2599.95,1.50,3,13,0.06,NLOS,118.68,5.06,-103.52,-75.74,2.54,38.58,0,20,-108.77,26,-109.65,19,-111.57,8,-118.43,33,-120.15,6,-120.44
28,3142.88,2900.00,1.50,2,13,0.05,LOS,92.94,3.23,-75.96,-48.18,19.58,56.75,0,20,-96.93,19,-101.64,14,-112.56,7,-116.53,21,-121.72,33,-122.88,3400.00,4726.41,1.50,1,14,0.01,LOS,112.28,-1.11,-90.95,-63.17,13.23,52.93,0,22,-91.64,15,-108.06,21,-110.21,20,-110.63,16,-112.38,36,-113.59,4000.00,2851.43,1.50,3,26,0.09,NLOS,113.38,-9.63,-83.53,-55.75,19.16,55.68,0,32,-105.14,19,-110.91,27,-112.45,20,-113.90,33,-114.10,28,-114.14,7407.44,4100.00,1.50,0,47,0.02,NLOS,135.17,-8.81,-106.14,-78.36,0.63,25.75,1,54,-110.00,53,-110.17,59,-112.81,67,-116.63,52,-116.81,60,-117.11,3000.00,2589.24,1.50,3,13,0.05,NLOS,119.05,5.06,-103.88,-76.10,2.25,38.58,0,20,-108.94,26,-109.68,19,-111.45,8,-118.51,33,-120.18,6,-120.40
29,3127.11,2900.00,1.50,2,13,0.05,LOS,92.25,-3.91,-68.12,-40.34,34.47,56.75,0,19,-106.89,7,-109.07,20,-109.21,14,-110.22,27,-116.25,21,-118.06,3400.00,4741.11,1.50,1,14,0.01,LOS,112.46,-1.11,-91.13,-63.35,13.24,52.93,0,22,-90.83,15,-108.15,21,-110.62,20,-110.80,16,-112.19,36,-113.52,4000.00,2835.97,1.50,3,26,0.09,NLOS,113.35,-9.63,-83.50,-55.71,19.16,55.68,0,32,-105.05,19,-110.65,27,-112.73,20,-114.16,33,-114.20,28,-114.29,7414.59,4100.00,1.50,0,47,0.02,NLOS,135.30,-8.81,-106.27,-78.49,0.59,25.75,0,54,-110.08,53,-110.27,59,-112.74,67,-116.55,52,-116.83,60,-116.90,3000.00,2578.52,1.50,3,13,0.05,NLOS,119.41,5.06,-104.25,-76.46,1.95,38.58,0,20,-109.12,26,-109.71,19,-111.33,8,-118.60,33,-120.21,6,-120.37
30,3111.35,2900.00,1.50,2,13,0.05,LOS,91.54,-3.91,-67.41,-39.63,35.28,56.75,0,19,-107.15,7,-108.86,20,-109.57,14,-110.09,27,-116.41,21,-118.12,3400.00,4755.82,1.50,1,14,0.01,LOS,112.63,0.19,-92.61,-64.82,12.05,52.93,0,22,-97.13,15,-108.35,8,-108.35,28,-112.94,23,-113.33,29,-113.77,4000.00,2820.50,1.50,3,26,0.09,NLOS,113.37,0.28,-93.44,-65.66,4.12,55.68,0,19,-99.75,33,-102.90,20,-110.88,32,-110.97,14,-112.31,34,-118.22,7421.75,4100.00,1.50,0,47,0.02,NLOS,135.43,-8.81,-106.40,-78.62,0.55,25.75,0,54,-110.16,53,-110.38,59,-112.67,67,-116.47,60,-116.70,52,-116.84,3000.00,2567.81,1.50,3,13,0.05,NLOS,119.77,-0.80,-98.75,-70.97,3.59,38.58,0,19,-103.95,20,-110.99,14,-113.90,7,-114.81,8,-118.63,15,-118.81
31,3095.59,2900.00,1.50,2,13,0.05,LOS,90.79,2.90,-73.47,-45.69,31.06,56.75,0,19,-107.90,14,-108.79,20,-115.64,9,-116.36,26,-117.38,6,-119.07,3400.00,4770.52,1.50,1,14,0.01,LOS,112.81,0.19,-92.78,-65.00,11.98,52.93,0,22,-96.24,8,-108.42,15,-108.45,28,-113.01,23,-113.11,29,-113.63,4000.00,2805.03,1.50,3,26,0.09,NLOS,113.47,0.28,-93.53,-65.75,3.91,55.68,0,19,-99.49,33,-103.00,32,-110.87,20,-111.14,14,-112.41,34,-118.35,7428.90,4100.00,1.50,0,47,0.02,NLOS,135.57,-8.81,-106.53,-78.75,0.51,25.75,0,54,-110.25,53,-110.49,59,-112.60,67,-116.39,60,-116.49,52,-116.85,3000.00,2557.09,1.50,3,13,0.05,NLOS,120.13,-0.80,-99.11,-71.33,3.20,38.58,0,19,-103.84,20,-111.16,14,-114.05,7,-114.89,8,-118.71,15,-118.90
32,3079.83,2900.00,1.50,2,13,0.06,LOS,90.01,2.90,-72.69,-44.91,31.92,56.75,0,19,-108.16,14,-108.67,20,-116.00,9,-116.30,26,-117.61,6,-118.87,3400.00,4785.22,1.50,1,14,0.01,LOS,112.98,-2.96,-89.80,-62.02,14.00,52.93,0,22,-96.32,15,-106.23,21,-108.09,17,-110.02,16,-113.78,36,-116.45,4000.00,2789.56,1.50,3,26,0.09,NLOS,113.62,5.13,-98.53,-70.75,8.82,55.68,0,20,-110.63,19,-112.12,22,-112.73,7,-113.54,45,-114.87,33,-118.43,7436.05,4100.00,1.50,0,53,0.04,NLOS,122.90,-1.55,-101.14,-73.35,0.30,25.75,1,54,-103.19,59,-109.61,47,-110.58,40,-113.24,58,-114.37,60,-114.55,3000.00,2546.37,1.50,3,13,0.05,NLOS,120.49,-0.80,-99.47,-71.69,2.80,38.58,0,19,-103.74,20,-111.33,14,-114.20,7,-114.98,8,-118.79,15,-118.98
33,3064.06,2900.00,1.50,2,13,0.06,LOS,89.20,-3.28,-65.70,-37.92,35.16,56.75,0,20,-103.18,19,-105.83,21,-110.49,7,-113.02,27,-117.83,8,-118.45,3400.00,4799.93,1.50,1,14,0.01,LOS,113.15,-2.96,-89.98,-62.20,14.04,52.93,0,22,-95.35,15,-106.35,21,-108.46,17,-109.88,16,-113.59,36,-116.38,4000.00,2774.09,1.50,3,26,0.09,NLOS,113.83,5.13,-98.75,-70.96,8.66,55.68,0,20,-110.89,19,-111.87,22,-112.85,7,-113.57,45,-114.86,33,-118.53,7443.21,4100.00,1.50,0,53,0.04,NLOS,123.02,-1.55,-101.25,-73.47,0.24,25.75,0,54,-103.28,59,-109.54,47,-110.71,40,-113.30,60,-114.34,58,-114.34,3000.00,2535.66,1.50,3,13,0.05,NLOS,120.85,0.47,-101.10,-73.32,8.41,38.58,0,19,-112.62,6,-116.08,26,-118.42,20,-118.61,27,-119.86,7,-120.80
34,3048.30,2900.00,1.50,2,13,0.07,LOS,88.71,-3.28,-65.22,-37.44,35.92,56.75,0,20,-103.53,19,-106.10,21,-110.56,7,-112.80,27,-117.99,8,-118.35,3400.00,4814.63,1.50,1,14,0.01,LOS,113.33,-3.81,-89.29,-61.51,15.17,52.93,0,22,-97.39,16,-103.09,21,-105.07,29,-109.29,23,-112.67,34,-113.45,4000.00,2758.63,1.50,3,26,0.08,NLOS,114.10,2.74,-96.62,-68.84,7.61,55.68,0,19,-106.16,32,-112.95,20,-112.96,14,-117.70,27,-118.66,33,-119.97,7450.36,4100.00,1.50,0,53,0.04,NLOS,123.14,-1.55,-101.37,-73.59,0.17,25.75,0,54,-103.37,59,-109.48,47,-110.84,40,-113.37,60,-114.12,58,-114.32,3000.00,2524.94,1.50,3,13,0.05,NLOS,121.20,0.47,-101.46,-73.68,8.03,38.58,0,19,-112.53,6,-116.06,26,-118.46,20,-118.78,27,-119.94,7,-120.89
35,3032.54,2900.00,1.50,2,13,0.07,LOS,88.22,3.59,-71.59,-43.81,33.12,56.75,0,20,-107.54,6,-109.87,14,-115.96,19,-118.91,7,-120.49,21,-121.61,3400.00,4829.34,1.50,1,14,0.01,LOS,113.50,-3.81,-89.46,-61.68,15.32,52.93,0,22,-96.34,16,-102.90,21,-105.43,29,-109.15,23,-112.43,34,-113.51,4000.00,2743.16,1.50,3,26,0.08,NLOS,114.41,2.74,-96.94,-69.16,7.17,55.68,0,19,-105.92,32,-112.87,20,-113.22,14,-117.80,27,-118.91,6,-119.98,7457.51,4100.00,1.50,0,53,0.04,NLOS,123.26,-1.55,-101.50,-73.72,0.10,25.75,0,54,-103.47,59,-109.41,47,-110.96,40,-113.44,60,-113.90,58,-114.30,3000.00,2514.23,1.50,3,13,0.05,NLOS,121.56,0.47,-101.81,-74.03,7.67,38.58,0,19,-112.45,6,-116.04,26,-118.49,20,-118.95,27,-120.01,7,-120.98
36,3016.77,2900.00,1.50,2,13,0.08,LOS,87.71,3.59,-71.08,-43.29,33.74,56.75,0,20,-107.89,6,-109.66,14,-115.86,19,-119.18,7,-120.26,8,-121.60,3400.00,4844.04,1.50,1,22,0.14,NLOS,108.32,-3.54,-84.57,-56.78,17.94,52.93,1,14,-98.01,15,-103.67,16,-112.20,28,-113.79,35,-116.45,21,-118.39,4000.00,2727.69,1.50,3,26,0.08,NLOS,114.77,-12.79,-81.76,-53.98,17.82,55.68,0,20,-102.26,19,-104.84,33,-108.62,27,-116.25,13,-116.31,32,-119.93,7464.66,4100.00,1.50,0,61,0.02,NLOS,137.59,-5.14,-112.23,-84.45,-4.50,25.75,1,54,-112.52,62,-112.66,66,-112.78,60,-113.80,47,-114.36,52,-115.61,3000.00,2503.51,1.50,3,13,0.04,NLOS,121.91,3.13,-104.82,-77.03,7.75,38.58,0,27,-111.59,22,-118.42,9,-118.76,20,-118.85,6,-119.26,14,-119.59
37,3001.01,2900.00,1.50,2,13,0.08,LOS,87.16,1.77,-68.72,-40.94,36.65,56.75,0,20,-107.37,19,-112.70,26,-115.43,28,-116.63,14,-116.73,7,-117.79,3400.00,4858.74,1.50,1,22,0.16,NLOS,107.19,-3.54,-83.43,-55.65,19.17,52.93,0,14,-98.18,15,-103.82,16,-112.01,28,-113.87,35,-116.43,21,-118.73,4000.00,2712.22,1.50,3,26,0.08,NLOS,115.16,-12.79,-82.16,-54.38,17.51,55.68,0,20,-102.53,19,-104.60,33,-108.73,13,-116.33,27,-116.50,32,-119.86,7471.82,4100.00,1.50,0,61,0.02,NLOS,137.53,-5.14,-112.17,-84.39,-4.47,25.75,0,54,-112.62,62,-112.64,66,-112.69,60,-113.57,47,-114.48,52,-115.62,3000.00,2507.21,1.50,1,13,0.05,NLOS,121.79,3.13,-104.69,-76.91,7.84,38.58,0,27,-111.56,22,-118.39,9,-118.74,20,-118.79,6,-119.27,14,-119.54
38,2985.25,2900.00,1.50,2,13,0.09,LOS,86.59,1.77,-68.14,-40.36,37.46,56.75,0,20,-107.72,19,-112.97,26,-115.65,14,-116.63,28,-116.71,7,-117.55,3400.00,4873.45,1.50,1,22,0.18,NLOS,106.01,-10.44,-75.35,-47.57,26.87,52.93,0,14,-94.22,16,-107.59,28,-109.21,29,-109.66,15,-111.34,23,-111.36,4000.00,2700.00,1.50,1,26,0.07,NLOS,115.50,-5.13,-90.16,-62.37,12.48,0.00,0,32,-106.32,19,-107.10,27,-110.62,13,-112.24,20,-117.85,34,-118.13,7478.97,4100.00,1.50,0,61,0.02,NLOS,137.47,-5.14,-112.11,-84.33,-4.45,25.75,0,66,-112.60,62,-112.62,54,-112.72,60,-113.34,47,-114.61,52,-115.64,3000.00,2517.92,1.50,1,13,0.05,NLOS,121.44,3.13,-104.34,-76.56,8.13,38.58,0,27,-111.49,22,-118.32,20,-118.62,9,-118.68,6,-119.29,14,-119.40
39,2969.49,2900.00,1.50,2,13,0.10,LOS,85.98,-2.02,-63.74,-35.96,40.42,56.75,0,20,-107.50,19,-109.13,27,-113.69,6,-114.09,28,-115.90,7,-117.18,3400.00,4888.15,1.50,1,22,0.20,NLOS,104.81,-10.44,-74.15,-46.37,28.02,52.93,0,14,-94.39,16,-107.40,28,-109.31,29,-109.52,23,-111.11,15,-111.49,4000.00,2700.00,1.50,1,26,0.07,NLOS,115.50,-5.13,-90.16,-62.37,12.48,0.00,0,32,-106.32,19,-107.10,27,-110.62,13,-112.24,20,-117.85,34,-118.13,7486.12,4100.00,1.50,0,61,0.02,NLOS,137.41,-5.14,-112.05,-84.27,-4.43,25.75,0,66,-112.52,62,-112.61,54,-112.82,60,-113.11,47,-114.73,52,-115.66,3000.00,2528.64,1.50,1,13,0.05,NLOS,121.08,-4.84,-96.02,-68.24,1.34,38.58,0,19,-97.61,7,-111.72,14,-117.00,21,-118.97,32,-121.60,27,-123.02
40,2953.72,2900.00,1.50,2,13,0.11,LOS,85.34,-2.02,-63.10,-35.32,41.26,56.75,0,20,-107.84,19,-109.39,27,-113.84,6,-113.87,28,-115.98,7,-116.94,3397.15,4900.00,1.50,2,22,0.22,NLOS,104.07,4.43,-88.28,-60.50,14.01,52.93,0,14,-92.33,23,-104.06,15,-109.51,28,-112.54,27,-113.79,16,-116.48,4000.00,2700.00,1.50,1,26,0.07,NLOS,115.50,-5.13,-90.16,-62.37,12.48,0.00,0,32,-106.32,19,-107.10,27,-110.62,13,-112.24,20,-117.85,34,-118.13,7493.28,4100.00,1.50,0,60,0.04,NLOS,125.32,-2.92,-102.18,-74.40,5.89,25.75,1,52,-112.04,46,-113.15,53,-113.36,59,-114.15,61,-115.24,54,-116.46,3000.00,2539.35,1.50,1,13,0.05,NLOS,120.73,-4.84,-95.67,-67.89,1.77,38.58,0,19,-97.70,7,-111.63,14,-116.85,21,-118.86,32,-121.61,27,-122.95
41,2937.96,2900.00,1.50,2,13,0.13,LOS,84.66,3.43,-67.87,-40.09,36.16,56.75,0,20,-106.09,14,-109.46,6,-119.88,8,-120.10,26,-120.88,19,-122.32,3382.44,4900.00,1.50,2,22,0.19,NLOS,105.28,4.43,-89.50,-61.71,12.77,52.93,0,14,-92.24,23,-104.09,15,-109.21,28,-112.79,27,-113.88,16,-116.25,4000.00,2700.00,1.50,1,26,0.07,NLOS,115.50,-5.13,-90.16,-62.37,12.48,0.00,0,32,-106.32,19,-107.10,27,-110.62,13,-112.24,20,-117.85,34,-118.13,7500.43,4100.00,1.50,0,60,0.04,NLOS,125.08,-2.92,-101.94,-74.16,6.15,25.75,0,52,-112.06,46,-113.22,53,-113.49,59,-114.08,61,-115.18,54,-116.56,3000.00,2550.07,1.50,1,13,0.05,NLOS,120.37,-4.84,-95.31,-67.53,2.21,38.58,0,19,-97.79,7,-111.55,14,-116.70,21,-118.76,32,-121.61,27,-122.88
42,2922.20,2900.00,1.50,2,13,0.15,LOS,83.93,3.43,-67.14,-39.36,37.06,56.75,0,20,-106.42,14,-109.39,6,-119.66,8,-120.00,26,-121.08,19,-122.59,3367.74,4900.00,1.50,2,22,0.17,NLOS,106.47,3.61,-89.86,-62.08,10.90,52.93,0,14,-90.67,28,-105.13,23,-107.51,15,-108.30,16,-109.45,29,-112.92,4000.00,2700.00,1.50,1,26,0.07,NLOS,115.50,-5.13,-90.16,-62.37,12.48,0.00,0,32,-106.32,19,-107.10,27,-110.62,13,-112.24,20,-117.85,34,-118.13,7507.58,4100.00,1.50,0,60,0.04,NLOS,124.84,-2.92,-101.70,-73.91,6.41,25.75,0,52,-112.08,46,-113.29,53,-113.63,59,-114.02,61,-115.12,54,-116.67,3000.00,2560.79,1.50,1,13,0.05,NLOS,120.01,2.35,-102.13,-74.35,4.82,38.58,0,19,-108.37,0,-115.88,6,-116.36,20,-117.79,26,-119.62,14,-121.74
43,2906.43,2900.00,1.50,2,13,0.17,LOS,83.15,-4.26,-58.67,-30.89,48.24,56.75,0,19,-109.00,14,-116.80,7,-117.36,6,-118.23,20,-120.13,8,-120.84,3353.03,4900.00,1.50,2,22,0.15,NLOS,107.63,3.61,-91.02,-63.24,9.76,52.93,0,14,-90.58,28,-105.38,23,-107.54,15,-107.99,16,-109.22,29,-113.13,4000.00,2700.00,1.50,1,26,0.07,NLOS,115.50,-5.13,-90.16,-62.37,12.48,0.00,0,32,-106.32,19,-107.10,27,-110.62,13,-112.24,20,-117.85,34,-118.13,7514.74,4100.00,1.50,0,60,0.04,NLOS,124.59,-2.92,-101.45,-73.67,6.67,25.75,0,52,-112.10,46,-113.36,53,-113.77,59,-113.96,61,-115.07,54,-116.78,3000.00,2571.50,1.50,1,13,0.05,NLOS,119.65,2.35,-101.77,-73.99,5.24,38.58,0,19,-108.48,0,-115.86,6,-116.39,20,-117.62,26,-119.59,14,-121.59
44,2890.67,2900.00,1.50,2,13,0.19,LOS,82.32,-4.26,-57.84,-30.06,49.20,56.75,0,19,-109.27,14,-116.74,7,-117.11,6,-118.00,20,-120.45,8,-120.74,3338.33,4900.00,1.50,2,22,0.14,NLOS,108.75,-3.95,-84.58,-56.80,16.78,52.93,0,14,-91.05,21,-103.01,15,-109.26,28,-111.35,20,-112.60,30,-113.70,4000.00,2700.00,1.50,1,26,0.07,NLOS,115.50,-5.13,-90.16,-62.37,12.48,0.00,0,32,-106.32,19,-107.10,27,-110.62,13,-112.24,20,-117.85,34,-118.13,7521.89,4100.00,1.50,0,60,0.04,NLOS,124.34,0.58,-104.70,-76.92,-0.43,25.75,0,53,-108.22,47,-109.14,67,-110.68,54,-111.46,59,-115.24,61,-116.29,3000.00,2582.22,1.50,1,13,0.05,NLOS,119.28,2.35,-101.41,-73.63,5.66,38.58,0,19,-108.59,0,-115.85,6,-116.42,20,-117.45,26,-119.56,14,-121.44
45,2874.91,2900.00,1.50,2,13,0.22,LOS,81.42,-1.91,-59.30,-31.52,42.43,56.75,0,19,-102.73,14,-111.12,20,-115.26,6,-118.38,21,-119.02,15,-119.13,3323.63,4900.00,1.50,2,22,0.13,NLOS,109.83,-3.95,-85.66,-57.88,15.71,52.93,0,14,-90.97,21,-103.08,15,-108.93,28,-111.59,20,-112.61,30,-113.78,4000.00,2700.00,1.50,1,26,0.07,NLOS,115.50,-5.13,-90.16,-62.37,12.48,0.00,0,32,-106.32,19,-107.10,27,-110.62,13,-112.24,20,-117.85,34,-118.13,7529.04,4100.00,1.50,0,60,0.04,NLOS,124.09,0.58,-104.45,-76.67,-0.13,25.75,0,53,-108.36,47,-109.26,67,-110.59,54,-111.58,59,-115.18,61,-116.23,3000.00,2592.93,1.50,1,13,0.06,NLOS,118.92,-7.89,-90.81,-63.03,15.14,38.58,0,19,-106.68,6,-117.84,20,-118.94,21,-119.51,1,-120.89,27,-122.23
