Step,UE_ID,x,y,direction,connected_bs,current_prx,sinr,speed,handover
55,42,2785.04,7000.00,0,106,-90.98,-23.84,31.20,0
55,43,2800.00,4000.00,1,89,-105.02,-49.19,0.00,0
55,44,3492.28,7800.00,0,29,-93.29,-21.21,56.26,0
55,45,7545.16,6400.00,2,104,-67.73,-7.03,33.08,0
55,46,7400.00,6800.00,3,109,-85.50,-20.81,0.00,0
55,47,1800.00,6353.17,3,12,-112.28,-38.66,32.50,0
55,48,8356.22,4200.00,0,78,-102.37,-36.03,24.99,0
55,49,5600.00,7110.68,3,108,-52.73,19.13,38.47,0
55,50,8204.08,7400.00,0,110,-74.30,-8.25,26.21,0
55,51,3800.00,7717.48,1,37,-99.26,-40.33,50.80,1
55,52,3400.00,3600.00,2,90,-100.11,-34.13,0.00,0
55,53,3000.00,4600.00,2,95,-91.12,-33.88,0.00,0
55,54,6047.71,3400.00,0,92,-95.01,-33.56,38.17,0
55,55,3800.00,2000.00,0,85,-79.41,-13.40,0.00,0
55,56,1800.00,4670.26,1,94,-60.28,10.01,38.15,0
55,57,3400.00,4775.44,3,95,-57.49,8.46,21.56,0
55,58,1400.00,2669.36,1,83,-69.75,5.06,55.49,0
55,59,5000.00,5200.00,0,97,-75.23,-7.75,0.00,0
55,60,1457.76,5600.00,0,4,-116.46,-42.62,56.24,0
55,61,8627.20,4600.00,2,99,-76.02,-11.13,35.79,0
55,62,5837.86,6000.00,2,103,-45.09,23.26,58.66,0
55,63,7105.15,7600.00,2,109,-66.45,-19.07,56.55,0
55,64,1200.00,2216.81,1,0,-110.46,-39.08,20.17,0
55,65,4200.00,5401.94,1,96,-52.92,3.86,26.07,0
55,66,4918.43,7800.00,0,44,-98.15,-35.93,56.85,0
55,67,1600.00,2600.00,3,83,-67.10,7.39,0.00,0
55,68,5734.64,3200.00,0,86,-55.83,15.76,29.38,0
55,69,8200.00,7967.55,1,110,-85.26,-8.27,25.20,0
55,70,7645.14,6000.00,2,104,-53.58,5.14,24.78,0
55,71,2994.49,5200.00,0,95,-60.79,0.94,36.58,0
55,72,5600.00,6400.00,2,108,-81.85,-11.79,0.00,0
55,73,5800.00,2242.29,3,86,-68.92,-5.97,25.23,0
55,74,2400.00,4800.00,2,18,-129.05,-70.18,0.00,0
55,75,3000.00,6800.00,2,106,-84.31,-15.93,0.00,0
55,76,6227.24,6000.00,0,103,-73.94,-13.61,21.79,0
55,77,8900.19,5400.00,0,79,-95.17,-20.53,39.08,0
55,78,5600.00,5600.00,3,102,-108.59,-44.09,0.00,0
55,79,8600.00,3292.60,3,76,-108.25,-41.24,23.43,0
55,80,4824.74,5200.00,0,96,-71.04,-10.28,31.73,0
55,81,4600.00,5562.27,3,34,-120.05,-56.99,27.17,0
55,82,7200.00,7292.76,1,109,-75.80,-7.69,33.93,0
55,83,9000.00,5817.01,1,80,-122.27,-53.32,47.35,0
55,84,5354.50,5800.00,2,102,-73.47,-10.59,21.84,0
55,85,7000.00,7514.77,1,109,-79.67,-16.91,39.85,0
55,86,6200.00,7834.54,1,52,-99.63,-31.56,26.80,1
55,87,5800.00,2622.63,1,86,-54.48,13.43,27.16,0
55,88,7000.00,6000.00,2,57,-111.46,-48.69,0.00,0
55,89,4400.00,2739.95,1,85,-71.91,-2.73,35.02,0
55,90,6889.99,8000.00,2,109,-88.06,-11.68,39.48,0
55,91,6600.00,4520.20,1,98,-90.32,-22.46,57.70,0
55,92,4600.00,7975.21,1,44,-103.83,-35.13,20.02,1
55,93,2947.09,4800.00,2,95,-104.82,-41.36,43.48,0
55,94,6800.00,6400.00,3,103,-81.65,-16.06,0.00,0
55,95,3629.11,3200.00,2,24,-108.88,-41.09,30.69,0
55,96,2400.00,7364.84,1,106,-93.16,-40.22,30.19,0
55,97,2400.00,3000.00,2,84,-60.67,2.32,0.00,0
55,98,2000.00,3745.92,3,89,-73.39,1.81,37.58,0
55,99,8422.41,2000.00,0,75,-119.01,-56.15,26.89,0
56,0,2000.00,7450.72,3,105,-78.57,-7.86,39.92,1
56,1,2400.00,5600.00,1,100,-69.08,-3.36,0.00,0
56,2,7454.09,5200.00,2,98,-70.49,-2.45,50.03,0
56,3,6148.54,3000.00,0,86,-66.73,-4.64,50.93,0
56,4,8250.70,4200.00,0,99,-74.18,-5.99,54.70,0
56,5,7800.00,3600.00,1,93,-47.39,27.61,0.00,0
56,6,4400.00,3000.00,1,85,-44.32,29.34,0.00,0
56,7,5000.00,3639.17,1,91,-84.30,-13.40,21.26,0
56,8,4400.00,5505.24,1,96,-70.30,-2.76,43.49,0
56,9,1800.00,3697.75,1,9,-119.24,-42.44,32.84,0
56,10,3000.00,6000.00,1,101,-67.06,-7.65,0.00,0
56,11,4200.00,2301.35,1,85,-70.58,-16.24,43.16,0
56,12,7085.41,5600.00,0,64,-106.10,-50.80,22.78,0
56,13,2177.30,6200.00,0,100,-75.35,-4.44,35.20,0
56,14,6735.48,4800.00,2,98,-48.44,16.45,21.89,0
56,15,8439.16,5000.00,2,99,-61.27,6.28,57.73,0
56,16,4200.00,2000.00,1,30,-69.05,-4.14,0.00,0
56,17,3485.21,4600.00,0,95,-68.79,-6.01,22.72,0
56,18,8000.00,2938.79,1,88,-78.57,-11.67,39.40,0
56,19,5196.53,6600.00,0,102,-74.39,-15.27,20.98,0
56,20,6200.00,7400.00,1,108,-85.83,-20.35,0.00,0
56,21,5000.00,4000.00,2,91,-60.64,4.38,0.00,0
56,22,1104.53,5800.00,2,4,-102.18,-23.78,22.87,0
56,23,5800.00,2058.73,3,86,-65.32,-12.19,28.87,0
56,24,5600.00,6745.34,1,108,-91.99,-18.63,56.90,0
56,25,1200.00,6654.11,1,5,-115.76,-52.89,46.91,0
56,26,1752.00,6000.00,0,12,-104.03,-33.03,24.32,0
56,27,1268.01,2200.00,0,0,-93.54,-23.17,37.28,0
56,28,4740.26,6000.00,2,102,-50.82,12.79,47.79,0
56,29,5474.62,6200.00,2,102,-95.68,-32.28,42.99,0
56,30,1507.98,7600.00,0,105,-81.68,-8.40,28.35,0
56,31,1600.00,2400.00,2,83,-71.86,-4.69,0.00,0
56,32,7600.00,7252.28,1,110,-66.74,5.33,37.43,0
56,33,8215.10,2400.00,0,88,-71.70,10.93,36.01,0
56,34,6600.00,5168.84,1,98,-75.57,-14.97,57.89,0
56,35,3000.00,7219.44,1,106,-38.01,27.60,36.26,0
56,36,7000.00,5400.00,3,98,-90.03,-28.52,0.00,0
56,37,3800.00,3600.00,2,90,-70.17,-17.37,0.00,0
56,38,2400.00,7821.94,1,14,-97.52,-35.43,26.33,0
56,39,1200.00,6200.00,1,5,-83.64,-14.33,0.00,0
56,40,1600.00,5031.68,1,94,-63.70,-5.23,46.72,0
56,41,2953.59,4000.00,0,89,-77.37,-19.41,24.57,0
56,42,2800.00,6988.96,3,106,-86.24,-29.77,31.20,0
56,43,2800.00,4000.00,1,89,-105.02,-49.19,0.00,0
56,44,3539.17,7800.00,0,29,-97.58,-29.90,56.26,0
56,45,7517.59,6400.00,2,104,-87.72,-17.42,33.08,0
56,46,7400.00,6800.00,3,109,-85.50,-20.81,0.00,0
56,47,1800.00,6326.09,3,12,-96.50,-26.88,32.50,0
56,48,8377.05,4200.00,0,78,-101.31,-33.78,24.99,0
56,49,5600.00,7078.62,3,108,-47.16,19.33,38.47,0
56,50,8225.92,7400.00,0,110,-62.49,13.04,26.21,0
56,51,3800.00,7759.81,1,29,-105.14,-48.53,50.80,1
56,52,3400.00,3600.00,2,90,-100.11,-34.13,0.00,0
56,53,3000.00,4600.00,2,95,-91.12,-33.88,0.00,0
56,54,6079.52,3400.00,0,92,-68.73,-2.98,38.17,0
56,55,3800.00,2000.00,0,85,-79.41,-13.40,0.00,0
56,56,1800.00,4702.06,1,94,-77.32,-16.76,38.15,0
56,57,3400.00,4757.47,3,95,-52.90,13.23,21.56,0
56,58,1400.00,2715.61,1,83,-70.29,4.02,55.49,0
56,59,5010.75,5200.00,0,97,-73.80,-16.08,12.89,0
56,60,1504.63,5600.00,0,4,-112.52,-48.68,56.24,0
56,61,8600.00,4602.63,1,99,-67.78,-18.04,35.79,0
56,62,5800.00,6000.00,3,103,-38.33,26.28,0.00,0
56,63,7058.02,7600.00,2,109,-64.93,4.37,56.55,0
56,64,1200.00,2250.42,1,0,-112.16,-49.37,40.33,0
56,65,4200.00,5423.67,1,96,-53.05,4.21,26.07,0
56,66,4965.80,7800.00,0,44,-99.06,-26.55,56.85,0
56,67,1600.00,2600.00,3,83,-67.10,7.39,0.00,0
56,68,5759.12,3200.00,0,86,-53.03,10.00,29.38,0
56,69,8200.00,7988.55,1,110,-90.27,-18.31,25.20,0
56,70,7624.49,6000.00,2,104,-56.56,0.96,24.78,0
56,71,3024.98,5200.00,0,95,-60.46,11.35,36.58,0
56,72,5600.00,6400.00,2,108,-81.85,-11.79,0.00,0
56,73,5800.00,2221.26,3,86,-73.90,-8.83,25.23,0
56,74,2389.25,4800.00,2,11,-118.04,-59.96,12.90,1
56,75,2980.91,6800.00,2,106,-92.73,-28.04,22.90,0
56,76,6245.40,6000.00,0,103,-43.76,5.68,21.79,0
56,77,8932.75,5400.00,0,79,-93.52,-19.12,39.08,0
56,78,5600.00,5600.00,3,49,-101.37,-36.87,0.00,1
56,79,8600.00,3273.07,3,76,-113.58,-37.01,23.43,0
56,80,4851.18,5200.00,0,96,-74.14,-16.28,31.73,0
56,81,4600.00,5539.62,3,96,-54.72,2.16,27.17,1
56,82,7200.00,7321.03,1,109,-38.27,30.90,33.93,0
56,83,9000.00,5856.47,1,80,-97.84,-29.30,47.35,0
56,84,5336.30,5800.00,2,102,-76.30,-5.95,21.84,0
56,85,7000.00,7547.98,1,109,-66.10,3.76,39.85,0
56,86,6200.00,7856.87,1,52,-114.83,-40.24,26.80,0
56,87,5800.00,2667.89,1,86,-60.38,2.54,54.31,0
56,88,7000.00,6000.00,2,57,-111.46,-48.69,0.00,0
56,89,4400.00,2769.14,1,85,-57.82,11.52,35.02,0
56,90,6857.09,8000.00,2,109,-72.89,-4.40,39.48,0
56,91,6600.00,4568.28,1,98,-93.41,-27.22,57.70,0
56,92,4600.00,7991.90,1,44,-99.00,-25.20,20.02,0
56,93,2910.86,4800.00,2,95,-75.53,-6.86,43.48,0
56,94,6800.00,6375.31,3,103,-70.17,-4.78,29.63,0
56,95,3603.54,3200.00,2,24,-96.15,-32.37,30.69,0
56,96,2400.00,7390.00,1,106,-91.07,-30.99,30.19,0
56,97,2400.00,3000.00,2,84,-60.67,2.32,0.00,0
56,98,2000.00,3714.61,3,89,-66.48,-3.04,37.58,0
56,99,8467.23,2000.00,0,75,-106.98,-41.58,53.78,0
57,0,2000.00,7417.45,3,105,-85.19,-20.81,39.92,0
57,1,2400.00,5600.00,1,100,-69.08,-3.36,0.00,0
57,2,7412.40,5200.00,2,98,-67.03,-0.63,50.03,0
57,3,6190.98,3000.00,0,86,-82.44,-17.93,50.93,0
57,4,8296.28,4200.00,0,99,-83.89,-18.59,54.70,0
57,5,7800.00,3600.00,1,93,-47.39,27.61,0.00,0
57,6,4400.00,3000.00,1,85,-44.32,29.34,0.00,0
57,7,5000.00,3656.88,1,91,-84.32,-18.04,21.26,0
57,8,4400.00,5541.48,1,96,-55.38,16.73,43.49,0
57,9,1800.00,3725.12,1,9,-117.15,-43.74,32.84,0
57,10,3000.00,6000.00,1,101,-67.06,-7.65,0.00,0
57,11,4200.00,2337.31,1,85,-80.58,-28.13,43.16,0
57,12,7104.39,5600.00,0,64,-102.67,-43.60,22.78,0
57,13,2200.00,6200.00,2,100,-45.94,17.85,0.00,0
57,14,6717.24,4800.00,2,98,-67.44,-8.29,21.89,0
57,15,8400.00,4991.04,3,99,-49.19,17.38,57.73,0
57,16,4200.00,2000.00,1,30,-69.05,-4.14,0.00,0
57,17,3504.15,4600.00,0,95,-68.64,-2.95,22.72,0
57,18,8000.00,2971.63,1,88,-60.71,16.88,39.40,0
57,19,5200.00,6600.00,3,102,-66.29,-10.84,0.00,0
57,20,6200.00,7418.94,1,108,-81.66,-14.72,22.72,0
57,21,5000.00,4000.00,2,91,-60.64,4.38,0.00,0
57,22,1085.47,5800.00,2,5,-106.97,-31.03,22.87,1
57,23,5800.00,2034.68,3,86,-65.94,-5.04,28.87,0
57,24,5600.00,6792.76,1,108,-86.02,-15.16,56.90,0
57,25,1200.00,6693.20,1,6,-119.01,-51.34,46.91,1
57,26,1772.26,6000.00,0,12,-106.45,-42.29,24.32,0
57,27,1299.08,2200.00,0,0,-93.44,-37.98,37.28,0
57,28,4700.43,6000.00,2,102,-57.84,6.08,47.79,0
57,29,5438.80,6200.00,2,102,-85.71,-22.35,42.99,0
57,30,1531.61,7600.00,0,105,-70.92,1.48,28.35,0
57,31,1600.00,2400.00,2,83,-71.86,-4.69,0.00,0
57,32,7600.00,7283.47,1,110,-78.52,-17.86,37.43,0
57,33,8245.11,2400.00,0,88,-64.94,15.67,36.01,0
57,34,6600.00,5182.92,3,98,-81.28,-9.14,57.89,0
57,35,3000.00,7249.65,1,106,-56.02,14.08,36.26,0
57,36,7000.00,5400.00,3,98,-90.03,-28.52,0.00,0
57,37,3800.00,3600.00,2,90,-70.17,-17.37,0.00,0
57,38,2400.00,7865.81,1,14,-116.16,-51.16,52.65,0
57,39,1200.00,6200.00,1,5,-83.64,-14.33,0.00,0
57,40,1600.00,5070.61,1,94,-58.88,-2.55,46.72,0
57,41,2974.07,4000.00,0,89,-76.93,-18.31,24.57,0
57,42,2800.00,6962.96,3,106,-85.41,-30.87,31.20,0
57,43,2800.00,4000.00,1,89,-105.02,-49.19,0.00,0
57,44,3586.05,7800.00,0,29,-104.53,-28.80,56.26,0
57,45,7490.03,6400.00,2,104,-89.28,-16.10,33.08,0
57,46,7400.00,6800.00,3,109,-85.50,-20.81,0.00,0
57,47,1800.00,6299.01,3,12,-88.10,-28.62,32.50,0
57,48,8397.88,4200.00,0,78,-113.74,-39.36,24.99,0
57,49,5600.00,7046.56,3,108,-53.90,11.20,38.47,0
57,50,8247.76,7400.00,0,110,-56.31,11.83,26.21,0
57,51,3802.14,7800.00,0,29,-106.43,-35.75,50.80,0
57,52,3400.00,3600.00,2,90,-100.11,-34.13,0.00,0
57,53,3000.00,4600.00,2,95,-91.12,-33.88,0.00,0
57,54,6111.32,3400.00,0,92,-80.61,-22.75,38.17,0
57,55,3800.00,2000.00,0,85,-79.41,-13.40,0.00,0
57,56,1800.00,4733.85,1,94,-69.71,-7.97,38.15,0
57,57,3400.00,4739.50,3,95,-72.27,-5.80,21.56,0
57,58,1400.00,2761.85,1,83,-69.37,4.55,55.49,0
57,59,5032.24,5200.00,0,97,-68.71,-11.51,25.79,0
57,60,1551.50,5600.00,0,4,-106.53,-47.91,56.24,0
57,61,8600.00,4632.45,1,99,-83.70,-14.72,35.79,0
57,62,5800.00,6000.00,3,103,-38.33,26.28,0.00,0
57,63,7010.90,7600.00,2,109,-72.11,1.09,56.55,0
57,64,1200.00,2284.03,1,0,-105.23,-35.54,40.33,0
57,65,4200.00,5445.39,1,34,-71.56,-3.14,26.07,1
57,66,5013.17,7800.00,0,44,-107.94,-39.19,56.85,0
57,67,1600.00,2600.00,3,83,-67.10,7.39,0.00,0
57,68,5783.59,3200.00,0,86,-59.31,13.60,29.38,0
57,69,8209.55,8000.00,0,110,-91.20,-21.47,25.20,0
57,70,7603.85,6000.00,2,104,-59.55,-3.06,24.78,0
57,71,3055.47,5200.00,0,95,-78.53,-14.41,36.58,0
57,72,5600.00,6400.00,2,108,-81.85,-11.79,0.00,0
57,73,5800.00,2200.23,3,86,-87.07,-22.71,25.23,0
57,74,2367.74,4800.00,2,11,-99.62,-38.79,25.80,0
57,75,2942.74,6800.00,2,106,-56.95,10.69,45.81,0
57,76,6263.57,6000.00,0,103,-44.30,10.55,21.79,0
57,77,8965.32,5400.00,0,79,-102.95,-26.11,39.08,0
57,78,5600.00,5600.00,3,49,-101.37,-36.87,0.00,0
57,79,8600.00,3253.55,3,77,-104.23,-26.39,23.43,1
57,80,4877.62,5200.00,0,96,-75.56,-14.65,31.73,0
57,81,4600.00,5516.98,3,96,-67.55,-1.31,27.17,0
57,82,7200.00,7349.31,1,109,-60.83,2.28,33.93,0
57,83,9000.00,5895.92,1,80,-104.38,-34.96,47.35,0
57,84,5318.09,5800.00,2,102,-56.75,9.82,21.84,0
57,85,7000.00,7581.19,1,109,-68.04,-0.86,39.85,0
57,86,6200.00,7879.21,1,52,-110.62,-36.24,26.80,0
57,87,5800.00,2713.15,1,86,-35.13,28.02,54.31,0
57,88,7000.00,6000.00,2,57,-111.46,-48.69,0.00,0
57,89,4400.00,2798.33,1,85,-57.02,4.85,35.02,0
57,90,6824.18,8000.00,2,109,-74.36,-13.15,39.48,0
57,91,6583.64,4600.00,2,98,-74.97,-14.58,57.70,0
57,92,4600.00,7991.41,3,37,-115.87,-43.07,20.02,1
57,93,2874.63,4800.00,2,95,-37.06,26.67,43.48,0
57,94,6800.00,6325.92,3,103,-49.00,6.57,59.26,0
57,95,3600.00,3222.04,1,24,-113.94,-45.84,30.69,0
57,96,2400.00,7415.16,1,14,-94.06,-22.03,30.19,1
57,97,2400.00,3000.00,2,84,-60.67,2.32,0.00,0
57,98,2000.00,3683.29,3,89,-83.28,-11.43,37.58,0
57,99,8512.05,2000.00,0,75,-100.69,-29.85,53.78,0
58,0,2000.00,7384.18,3,105,-81.90,-13.80,39.92,0
58,1,2400.00,5600.00,1,100,-69.08,-3.36,0.00,0
58,2,7400.00,5170.71,3,98,-71.91,-3.71,50.03,0
58,3,6233.42,3000.00,0,86,-84.89,-16.25,50.93,0
58,4,8341.86,4200.00,0,99,-61.27,12.13,54.70,0
58,5,7800.00,3600.00,1,93,-47.39,27.61,0.00,0
58,6,4400.00,3000.00,1,85,-44.32,29.34,0.00,0
58,7,5000.00,3674.60,1,91,-67.28,3.58,21.26,0
58,8,4400.00,5577.72,1,96,-82.59,-8.38,43.49,0
58,9,1800.00,3752.48,1,2,-113.61,-40.81,32.84,1
58,10,3000.00,6000.00,1,101,-67.06,-7.65,0.00,0
58,11,4200.00,2373.28,1,85,-73.45,-9.79,43.16,0
58,12,7123.37,5600.00,0,64,-89.23,-28.33,22.78,0
58,13,2200.00,6200.00,2,100,-45.94,17.85,0.00,0
58,14,6699.00,4800.00,2,98,-78.91,-16.12,21.89,0
58,15,8400.00,4942.93,3,99,-41.61,13.15,57.73,0
58,16,4200.00,2000.00,1,30,-69.05,-4.14,0.00,0
58,17,3523.08,4600.00,0,95,-67.70,-3.25,22.72,0
58,18,8000.00,3000.00,2,88,-41.66,30.66,0.00,0
58,19,5200.00,6600.00,3,102,-66.29,-10.84,0.00,0
58,20,6200.00,7456.81,1,108,-68.46,-14.08,45.44,0
58,21,5000.00,4000.00,2,91,-60.64,4.38,0.00,0
58,22,1066.41,5800.00,2,4,-96.03,-33.89,22.87,1
58,23,5800.00,2010.62,3,45,-71.33,-7.89,28.87,1
58,24,5600.00,6840.18,1,108,-85.73,-20.01,56.90,0
58,25,1200.00,6732.29,1,5,-112.76,-45.38,46.91,1
58,26,1792.53,6000.00,0,12,-103.02,-39.39,24.32,0
58,27,1330.15,2200.00,0,0,-96.21,-40.43,37.28,0
58,28,4660.61,6000.00,2,102,-50.23,15.04,47.79,0
58,29,5402.98,6200.00,2,102,-70.98,-2.56,42.99,0
58,30,1555.24,7600.00,0,105,-78.00,-14.11,28.35,0
58,31,1600.00,2400.00,2,83,-71.86,-4.69,0.00,0
58,32,7600.00,7314.66,1,110,-78.92,-24.64,37.43,0
58,33,8275.11,2400.00,0,88,-84.24,-21.64,36.01,0
58,34,6600.00,5134.68,3,98,-86.21,-23.60,57.89,0
58,35,3000.00,7279.87,1,106,-55.33,25.17,36.26,0
58,36,7000.00,5400.00,3,98,-90.03,-28.52,0.00,0
58,37,3800.00,3600.00,2,90,-70.17,-17.37,0.00,0
58,38,2400.00,7909.69,1,22,-104.97,-43.27,52.65,1
58,39,1200.00,6200.00,1,5,-83.64,-14.33,0.00,0
58,40,1600.00,5109.54,1,94,-51.62,5.49,46.72,0
58,41,2994.54,4000.00,0,89,-68.55,-10.22,24.57,0
58,42,2800.00,6936.95,3,106,-77.62,-17.45,31.20,0
58,43,2800.00,4023.58,1,89,-100.18,-49.93,28.30,0
58,44,3600.00,7800.00,2,29,-124.96,-60.39,0.00,0
58,45,7462.46,6400.00,2,104,-97.73,-37.87,33.08,0
58,46,7400.00,6800.00,3,109,-85.50,-20.81,0.00,0
58,47,1800.00,6271.93,3,12,-97.21,-32.72,32.50,0
58,48,8400.00,4218.70,1,70,-117.26,-50.34,24.99,1
58,49,5600.00,7014.49,3,108,-70.29,-0.46,38.47,0
58,50,8269.61,7400.00,0,110,-64.57,8.33,26.21,0
58,51,3844.48,7800.00,0,29,-106.01,-38.67,50.80,0
58,52,3400.00,3600.00,2,90,-100.11,-34.13,0.00,0
58,53,3000.00,4600.00,2,95,-91.12,-33.88,0.00,0
58,54,6143.13,3400.00,0,92,-74.62,-11.12,38.17,0
58,55,3800.00,2000.00,0,85,-79.41,-13.40,0.00,0
58,56,1800.00,4765.65,1,94,-58.60,4.50,38.15,0
58,57,3400.00,4721.54,3,95,-66.96,5.22,21.56,0
58,58,1391.91,2800.00,2,83,-75.94,-3.12,55.49,0
58,59,5053.73,5200.00,0,97,-77.50,-12.89,25.79,0
58,60,1598.36,5600.00,0,4,-107.41,-36.75,56.24,0
58,61,8600.00,4662.27,1,99,-71.79,2.19,35.79,0
58,62,5800.00,6000.00,3,103,-38.33,26.28,0.00,0
58,63,7000.00,7600.00,1,109,-56.25,20.42,0.00,0
58,64,1200.00,2317.64,1,0,-125.55,-49.66,40.33,0
58,65,4200.00,5467.12,1,34,-79.01,-8.35,26.07,0
58,66,5060.54,7800.00,0,44,-96.69,-31.91,56.85,0
58,67,1600.00,2600.00,3,83,-67.10,7.39,0.00,0
58,68,5791.93,3200.00,2,86,-69.53,-7.12,29.38,0
58,69,8230.56,8000.00,0,74,-109.37,-45.61,25.20,1
58,70,7600.00,6016.80,1,104,-36.70,18.74,24.78,0
58,71,3085.95,5200.00,0,95,-70.73,-16.32,36.58,0
58,72,5600.00,6400.00,2,108,-81.85,-11.79,0.00,0
58,73,5779.20,2200.00,2,86,-107.28,-56.62,25.23,0
58,74,2346.24,4800.00,2,11,-112.05,-52.87,25.80,0
58,75,2904.56,6800.00,2,106,-76.31,-3.91,45.81,0
58,76,6281.73,6000.00,0,103,-46.12,1.58,21.79,0
58,77,8997.89,5400.00,0,79,-107.66,-35.58,39.08,0
58,78,5600.00,5600.00,3,49,-101.37,-36.87,0.00,0
58,79,8600.00,3234.02,3,77,-107.48,-38.94,23.43,0
58,80,4904.06,5200.00,0,96,-76.65,-15.22,31.73,0
58,81,4600.00,5494.34,3,96,-76.96,-12.54,27.17,0
58,82,7200.00,7377.58,1,109,-54.50,9.11,33.93,0
58,83,9000.00,5935.38,1,80,-113.57,-39.23,47.35,0
58,84,5299.89,5800.00,2,102,-60.39,-1.82,21.84,0
58,85,7000.00,7600.00,0,109,-106.28,-30.47,0.00,0
58,86,6200.00,7901.55,1,52,-106.94,-35.08,26.80,0
58,87,5800.00,2758.40,1,86,-38.38,26.53,54.31,0
58,88,7000.00,6000.00,2,57,-111.46,-48.69,0.00,0
58,89,4400.00,2827.52,1,85,-59.61,-4.92,35.02,0
58,90,6800.00,8000.00,3,109,-70.26,4.76,0.00,0
58,91,6535.56,4600.00,2,98,-65.30,-2.78,57.70,0
58,92,4600.00,7974.73,3,37,-107.33,-41.06,20.02,0
58,93,2838.40,4800.00,2,95,-51.32,11.88,43.48,0
58,94,6800.00,6276.53,3,103,-75.66,-4.81,59.26,0
58,95,3600.00,3247.62,1,24,-112.43,-52.23,30.69,0
58,96,2400.00,7440.32,1,14,-100.69,-30.83,30.19,0
58,97,2400.00,3000.00,2,84,-60.67,2.32,0.00,0
58,98,2000.00,3651.98,3,89,-79.43,-21.31,37.58,0
58,99,8556.87,2000.00,0,75,-100.86,-25.91,53.78,0
59,0,2000.00,7350.92,3,105,-60.38,7.49,39.92,0
59,1,2400.00,5600.00,1,100,-69.08,-3.36,0.00,0
59,2,7400.00,5129.02,3,98,-91.71,-26.46,50.03,0
59,3,6275.86,3000.00,0,86,-75.39,-4.91,50.93,0
59,4,8387.44,4200.00,0,99,-77.96,-1.20,54.70,0
59,5,7800.00,3600.00,1,93,-47.39,27.61,0.00,0
59,6,4400.00,3000.00,1,85,-44.32,29.34,0.00,0
59,7,5000.00,3692.32,1,91,-81.37,-16.13,21.26,0
59,8,4413.96,5600.00,0,96,-72.08,-14.79,43.49,0
59,9,1800.00,3779.84,1,2,-104.00,-41.39,32.84,0
59,10,3000.00,6000.00,1,101,-67.06,-7.65,0.00,0
59,11,4200.00,2409.25,1,85,-69.13,-2.57,43.16,0
59,12,7142.35,5600.00,0,64,-92.42,-24.84,22.78,0
59,13,2200.00,6200.00,2,100,-45.94,17.85,0.00,0
59,14,6680.75,4800.00,2,98,-78.61,-21.37,21.89,0
59,15,8400.00,4894.82,3,99,-47.12,20.97,57.73,0
59,16,4200.00,2000.00,1,30,-69.05,-4.14,0.00,0
59,17,3542.02,4600.00,0,95,-79.65,-12.26,22.72,0
59,18,8000.00,3000.00,2,88,-41.66,30.66,0.00,0
59,19,5200.00,6600.00,3,102,-66.29,-10.84,0.00,0
59,20,6200.00,7494.68,1,108,-77.73,-13.84,45.44,0
59,21,5000.00,4000.00,2,91,-60.64,4.38,0.00,0
59,22,1047.34,5800.00,2,5,-102.29,-50.13,22.87,1
59,23,5800.00,2000.00,0,45,-91.80,-25.49,0.00,0
59,24,5600.00,6887.60,1,108,-79.64,-14.18,56.90,0
59,25,1200.00,6771.38,1,5,-113.65,-42.01,46.91,0
59,26,1800.00,5987.21,3,12,-102.42,-37.38,24.32,0
59,27,1361.22,2200.00,0,0,-89.35,-21.87,37.28,0
59,28,4620.78,6000.00,2,102,-59.31,5.62,47.79,0
59,29,5400.00,6167.16,3,102,-55.03,8.51,42.99,0
59,30,1578.86,7600.00,0,105,-73.00,-2.57,28.35,0
59,31,1600.00,2400.00,2,83,-71.86,-4.69,0.00,0
59,32,7600.00,7345.85,1,110,-68.52,-3.07,37.43,0
59,33,8305.12,2400.00,0,88,-89.69,-14.21,36.01,0
59,34,6600.00,5086.44,3,98,-69.55,-3.18,57.89,0
59,35,3000.00,7310.08,1,106,-37.50,39.19,36.26,0
59,36,7000.00,5400.00,3,98,-90.03,-28.52,0.00,0
59,37,3800.00,3600.00,2,90,-70.17,-17.37,0.00,0
59,38,2400.00,7953.56,1,22,-104.82,-33.49,52.65,0
59,39,1200.00,6200.00,1,5,-83.64,-14.33,0.00,0
59,40,1600.00,5148.48,1,94,-46.78,26.66,46.72,0
59,41,3000.00,4015.02,1,89,-77.30,-9.37,24.57,0
59,42,2800.00,6910.95,3,106,-76.48,-5.11,31.20,0
59,43,2800.00,4070.75,1,89,-101.50,-45.46,56.60,0
59,44,3600.00,7800.00,2,29,-124.96,-60.39,0.00,0
59,45,7434.89,6400.00,2,104,-80.97,-16.54,33.08,0
59,46,7400.00,6800.00,3,109,-85.50,-20.81,0.00,0
59,47,1800.00,6244.85,3,12,-104.26,-37.94,32.50,0
59,48,8400.00,4239.53,1,70,-126.99,-58.60,24.99,0
59,49,5600.00,7000.00,2,108,-48.86,17.82,0.00,0
59,50,8291.45,7400.00,0,110,-54.10,13.25,26.21,0
59,51,3886.81,7800.00,0,29,-98.69,-43.47,50.80,0
59,52,3400.00,3600.00,2,90,-100.11,-34.13,0.00,0
59,53,2984.77,4600.00,2,95,-79.68,-16.70,18.27,0
59,54,6174.93,3400.00,0,92,-76.13,-11.21,38.17,0
