Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
77,4154.26,3200.00,2.00,2,31,0.05,NLOS,119.99,-7.95,-91.83,-64.05,4.61,20.57,0,24,-97.04,32,-109.33,39,-110.97,38,-112.02,30,-116.36,17,-116.84
78,4148.55,3200.00,2.00,2,31,0.05,NLOS,120.06,-7.95,-91.90,-64.11,4.42,20.57,0,24,-96.89,32,-109.37,39,-111.08,38,-112.08,30,-116.37,17,-116.78
79,4142.83,3200.00,2.00,2,31,0.05,NLOS,120.13,-7.95,-91.97,-64.18,4.23,20.57,0,24,-96.74,32,-109.41,39,-111.20,38,-112.14,30,-116.38,17,-116.72
80,4137.12,3200.00,2.00,2,24,0.03,NLOS,128.96,-6.94,-101.79,-74.01,4.05,20.57,1,31,-108.99,40,-111.28,39,-111.84,46,-113.18,23,-113.21,16,-113.22
81,4131.41,3200.00,2.00,2,24,0.03,NLOS,128.81,-6.94,-101.64,-73.86,4.21,20.57,0,31,-109.06,40,-111.33,39,-111.95,23,-113.15,16,-113.16,46,-113.24
82,4125.69,3200.00,2.00,2,24,0.03,NLOS,128.65,-6.94,-101.49,-73.71,4.38,20.57,0,31,-109.14,40,-111.38,39,-112.06,16,-113.09,23,-113.09,46,-113.29
83,4119.98,3200.00,2.00,2,24,0.03,NLOS,128.50,-6.94,-101.34,-73.56,4.55,20.57,0,31,-109.22,40,-111.43,39,-112.17,16,-113.03,23,-113.03,46,-113.35
84,4114.26,3200.00,2.00,2,24,0.03,NLOS,128.34,-6.94,-101.18,-73.40,4.72,20.57,0,31,-109.31,40,-111.48,39,-112.28,16,-112.96,23,-112.98,46,-113.41
85,4108.55,3200.00,2.00,2,24,0.03,NLOS,128.19,-14.23,-93.74,-65.96,8.43,20.57,0,32,-103.87,31,-107.45,39,-112.65,47,-114.94,38,-118.27,30,-118.61
86,4102.83,3200.00,2.00,2,24,0.03,NLOS,128.03,-14.23,-93.58,-65.80,8.64,20.57,0,32,-103.92,31,-107.54,39,-112.76,47,-114.99,38,-118.33,30,-118.62
