Step,ue0_x,ue0_y,ue0_direction,ue0_connected_bs,ue0_current_rsrp,ue0_sinr,ue0_speed,ue0_handover,ue0_rsrp_bs0,ue0_sinr_bs0,ue0_rsrp_bs1,ue0_sinr_bs1,ue0_rsrp_bs2,ue0_sinr_bs2,ue0_rsrp_bs3,ue0_sinr_bs3,ue0_rsrp_bs4,ue0_sinr_bs4,ue0_rsrp_bs5,ue0_sinr_bs5,ue0_rsrp_bs6,ue0_sinr_bs6
1409,5347.50,5366.50,2,6,-77.60,3.56,90.00,0,-109.83,-33.81,-87.35,-11.00,-99.81,-23.77,-83.70,-6.87,-90.25,-14.06,-94.17,-18.08,-77.60,3.56
1410,5347.25,5366.50,2,6,-74.51,8.26,90.00,0,-107.93,-34.02,-90.13,-16.12,-98.23,-24.31,-86.20,-12.03,-88.89,-14.85,-94.45,-20.50,-74.51,8.26
1411,5347.00,5366.50,2,6,-74.66,7.29,90.00,0,-106.04,-32.11,-89.14,-15.09,-96.23,-22.29,-85.31,-11.06,-88.12,-14.03,-95.16,-21.20,-74.66,7.29
1412,5346.75,5366.50,2,6,-77.35,4.64,90.00,0,-104.50,-28.43,-90.10,-13.85,-94.10,-17.97,-85.30,-8.68,-88.06,-11.70,-95.13,-19.01,-77.35,4.64
1413,5346.50,5366.50,2,6,-79.93,1.74,90.00,0,-104.60,-26.89,-89.93,-11.96,-96.39,-18.63,-85.12,-6.56,-87.03,-8.79,-94.24,-16.45,-79.93,1.74
1414,5346.25,5366.50,2,6,-80.71,1.47,90.00,0,-104.76,-26.38,-87.35,-8.38,-95.45,-16.99,-87.49,-8.54,-87.72,-8.80,-95.04,-16.57,-80.71,1.47
1415,5346.00,5366.50,2,6,-79.76,2.76,90.00,0,-103.00,-25.08,-88.61,-10.31,-96.34,-18.36,-87.50,-9.08,-87.70,-9.30,-94.42,-16.41,-79.76,2.76
1416,5345.75,5366.50,2,6,-82.09,0.60,90.00,0,-102.75,-23.36,-89.75,-9.96,-98.41,-18.99,-86.24,-5.87,-88.51,-8.58,-96.16,-16.70,-82.09,0.60
1417,5345.50,5366.50,2,6,-80.59,1.90,90.00,0,-103.40,-24.96,-90.07,-11.33,-98.52,-20.05,-86.76,-7.64,-87.10,-8.04,-95.15,-16.63,-80.59,1.90
1418,5345.25,5366.50,2,6,-79.06,3.75,90.00,0,-102.56,-25.01,-89.97,-12.18,-101.76,-24.21,-88.50,-10.60,-86.61,-8.51,-93.82,-16.18,-79.06,3.75
1419,5345.00,5366.50,2,6,-78.83,3.43,90.00,0,-103.55,-26.34,-89.32,-11.85,-102.70,-25.49,-90.26,-12.84,-84.99,-7.00,-93.20,-15.89,-78.83,3.43
1420,5344.75,5366.50,2,6,-80.96,1.03,90.00,0,-102.73,-24.28,-88.07,-9.13,-103.02,-24.56,-87.54,-8.53,-86.09,-6.84,-94.78,-16.24,-80.96,1.03
1421,5344.50,5366.50,2,6,-83.62,-2.64,90.00,0,-102.21,-23.10,-88.30,-8.65,-101.58,-22.47,-85.67,-5.50,-85.03,-4.66,-93.73,-14.49,-83.62,-2.64
1422,5344.25,5366.50,2,6,-84.21,-1.41,90.00,0,-99.56,-19.07,-90.94,-10.10,-102.91,-22.45,-85.83,-3.92,-89.12,-8.05,-94.60,-13.99,-84.21,-1.41
1423,5344.00,5366.50,2,6,-86.65,-3.54,90.00,0,-97.19,-15.56,-90.83,-8.77,-104.65,-23.12,-85.86,-2.36,-90.49,-8.38,-95.92,-14.24,-86.65,-3.54
1424,5343.75,5366.50,2,3,-85.32,-0.69,90.00,1,-98.14,-16.09,-90.61,-8.02,-105.48,-23.51,-85.32,-0.69,-91.37,-8.89,-95.32,-13.17,-88.96,-6.04
1425,5343.50,5366.50,2,3,-84.12,0.58,90.00,0,-98.23,-16.75,-92.02,-10.24,-107.14,-25.74,-84.12,0.58,-90.38,-8.41,-95.11,-13.54,-88.96,-6.74
1426,5343.25,5366.50,2,3,-83.79,0.41,90.00,0,-97.20,-16.12,-94.05,-12.86,-106.41,-25.42,-83.79,0.41,-89.86,-8.28,-94.59,-13.42,-87.65,-5.62
1427,5343.00,5366.50,2,3,-83.74,1.47,90.00,0,-98.99,-17.51,-97.43,-15.93,-106.40,-24.99,-83.74,1.47,-90.46,-8.48,-96.52,-14.99,-88.35,-5.97
1428,5342.75,5366.50,2,3,-85.00,0.94,90.00,0,-98.51,-15.97,-95.34,-12.68,-105.79,-23.34,-85.00,0.94,-90.26,-7.05,-95.12,-12.45,-91.30,-8.27
1429,5342.50,5366.50,2,3,-84.16,1.00,90.00,0,-99.01,-17.30,-96.48,-14.71,-107.64,-26.01,-84.16,1.00,-88.24,-5.55,-94.22,-12.35,-91.54,-9.45
1430,5342.25,5366.50,2,3,-83.98,1.31,90.00,0,-99.91,-18.27,-98.04,-16.36,-109.57,-27.98,-83.98,1.31,-88.53,-5.97,-92.72,-10.79,-91.88,-9.88
1431,5342.00,5366.50,2,3,-86.46,-1.12,90.00,0,-100.29,-17.35,-98.65,-15.69,-110.63,-inf,-86.46,-1.12,-88.06,-3.65,-94.40,-11.23,-91.75,-8.29
1432,5341.75,5366.50,2,3,-85.24,2.00,90.00,0,-100.08,-16.88,-101.12,-17.94,-108.66,-25.54,-85.24,2.00,-90.66,-6.70,-95.22,-11.83,-93.57,-10.04
1433,5341.50,5366.50,2,3,-85.30,1.53,90.00,0,-99.67,-16.59,-104.90,-21.88,-109.77,-26.77,-85.30,1.53,-90.78,-7.00,-93.68,-10.31,-92.53,-9.03
1434,5341.25,5366.50,2,3,-84.53,2.51,90.00,0,-101.14,-18.49,-107.34,-24.73,-110.78,-inf,-84.53,2.51,-90.66,-7.33,-93.13,-10.14,-93.59,-10.64
1435,5341.00,5366.50,2,3,-85.65,3.69,90.00,0,-101.14,-16.95,-106.45,-22.33,-110.10,-inf,-85.65,3.69,-93.50,-8.86,-95.94,-11.55,-95.79,-11.39
1436,5340.75,5366.50,2,3,-83.61,5.72,90.00,0,-99.60,-16.94,-107.48,-24.89,-109.74,-27.15,-83.61,5.72,-95.55,-12.75,-94.91,-12.08,-94.83,-11.99
1437,5340.50,5366.50,2,3,-82.16,6.74,90.00,0,-98.52,-17.11,-105.76,-24.42,-108.29,-26.96,-82.16,6.74,-95.99,-14.52,-92.77,-11.12,-96.47,-15.01
1438,5340.25,5366.50,2,3,-79.99,8.94,90.00,0,-99.28,-19.77,-103.91,-24.43,-109.94,-30.47,-79.99,8.94,-93.84,-14.22,-94.05,-14.43,-96.91,-17.36
1439,5340.00,5366.50,2,3,-81.44,6.69,90.00,0,-100.14,-19.50,-103.48,-22.87,-108.03,-27.43,-81.44,6.69,-93.73,-12.92,-92.28,-11.38,-95.76,-15.03
1440,5339.75,5366.50,2,3,-81.77,6.72,90.00,0,-103.75,-22.79,-106.53,-25.58,-106.64,-25.69,-81.77,6.72,-95.33,-14.23,-91.84,-10.54,-95.52,-14.44
1441,5339.50,5366.50,2,3,-80.76,6.63,90.00,0,-103.15,-23.23,-105.19,-25.27,-108.10,-28.19,-80.76,6.63,-95.65,-15.63,-90.22,-9.89,-93.92,-13.84
1442,5339.25,5366.50,2,3,-81.20,5.92,90.00,0,-105.15,-24.92,-104.80,-24.58,-109.13,-28.92,-81.20,5.92,-95.97,-15.64,-89.85,-9.14,-93.22,-12.79
1443,5339.00,5366.50,2,3,-80.78,7.74,90.00,0,-104.20,-24.09,-103.35,-23.22,-108.64,-28.53,-80.78,7.74,-97.10,-16.91,-92.81,-12.47,-93.08,-12.76
1444,5338.75,5366.50,2,3,-81.40,6.06,90.00,0,-103.36,-22.90,-101.62,-21.15,-110.40,-inf,-81.40,6.06,-97.64,-17.12,-92.40,-11.67,-90.80,-9.94
1445,5338.50,5366.50,2,3,-81.26,5.75,90.00,0,-103.87,-23.62,-102.66,-22.40,-111.30,-inf,-81.26,5.75,-97.04,-16.71,-89.21,-8.39,-93.99,-13.56
1446,5338.25,5366.50,2,3,-82.76,5.16,90.00,0,-102.24,-20.60,-102.41,-20.77,-111.34,-inf,-82.76,5.16,-97.06,-15.33,-91.20,-9.09,-93.56,-11.67
1447,5338.00,5366.50,2,3,-85.14,3.25,90.00,0,-100.77,-17.23,-100.55,-17.01,-110.89,-inf,-85.14,3.25,-97.15,-13.50,-93.09,-9.13,-93.07,-9.11
1448,5337.75,5366.50,2,3,-87.12,1.49,90.00,0,-102.66,-17.80,-98.67,-13.70,-109.88,-25.08,-87.12,1.49,-94.76,-9.51,-92.50,-6.91,-97.41,-12.38
1449,5337.50,5366.50,2,3,-86.07,3.56,90.00,0,-104.89,-20.36,-99.36,-14.74,-108.61,-24.11,-86.07,3.56,-97.27,-12.55,-93.40,-8.33,-97.37,-12.66
1450,5337.25,5366.50,2,3,-87.52,2.45,90.00,0,-107.13,-21.53,-99.18,-13.42,-107.34,-21.75,-87.52,2.45,-97.37,-11.51,-94.51,-8.35,-96.77,-10.86
1451,5337.00,5366.50,2,3,-87.33,1.32,90.00,0,-106.75,-21.80,-99.01,-13.91,-109.91,-24.98,-87.33,1.32,-94.59,-9.17,-92.62,-6.88,-96.68,-11.46
1452,5336.75,5366.50,2,3,-88.29,-1.64,90.00,0,-106.74,-22.34,-98.42,-13.87,-112.41,-inf,-88.29,-1.64,-92.24,-7.09,-89.46,-3.47,-97.67,-13.08
1453,5336.50,5366.50,2,3,-90.45,-2.66,90.00,0,-106.33,-20.38,-98.15,-11.98,-112.19,-inf,-90.45,-2.66,-91.83,-4.64,-92.29,-5.25,-98.45,-12.30
1454,5336.25,5366.50,2,3,-91.32,-4.91,90.00,0,-107.04,-21.81,-98.00,-12.57,-111.21,-inf,-91.32,-4.91,-88.60,-0.75,-92.92,-6.92,-99.45,-14.08
1455,5336.00,5366.50,2,3,-88.96,-3.28,90.00,0,-106.62,-22.58,-97.66,-13.46,-111.40,-inf,-88.96,-3.28,-87.97,-1.73,-91.98,-7.22,-97.45,-13.23
1456,5335.75,5366.50,2,3,-88.74,-4.84,90.00,0,-105.87,-23.18,-98.33,-15.54,-111.16,-inf,-88.74,-4.84,-85.88,-0.38,-89.85,-6.25,-97.55,-14.74
1457,5335.50,5366.50,2,3,-90.28,-8.50,90.00,0,-105.05,-23.84,-97.57,-16.27,-109.19,-27.99,-90.28,-8.50,-82.89,3.22,-90.32,-8.56,-95.81,-14.46
1458,5335.25,5366.50,2,3,-88.10,-6.19,90.00,0,-106.15,-25.15,-97.86,-16.79,-109.37,-28.39,-88.10,-6.19,-83.17,1.83,-89.97,-8.41,-95.15,-14.00
1459,5335.00,5366.50,2,3,-87.74,-4.44,90.00,0,-105.06,-23.07,-99.94,-17.90,-110.20,-inf,-87.74,-4.44,-84.75,0.47,-90.35,-7.71,-97.67,-15.59
1460,5334.75,5366.50,2,3,-86.81,-4.53,90.00,0,-103.37,-22.37,-99.01,-17.97,-112.29,-inf,-86.81,-4.53,-84.32,-0.64,-87.62,-5.59,-96.84,-15.75
1461,5334.50,5366.50,2,3,-84.15,-1.50,90.00,0,-101.04,-20.68,-97.51,-17.10,-113.43,-inf,-84.15,-1.50,-85.86,-4.10,-86.32,-4.73,-98.54,-18.14
1462,5334.25,5366.50,2,3,-82.98,-0.37,90.00,0,-99.48,-19.66,-100.18,-20.36,-113.64,-inf,-82.98,-0.37,-86.24,-5.35,-85.90,-4.91,-96.35,-16.48
1463,5334.00,5366.50,2,3,-82.60,-0.15,90.00,0,-99.54,-19.99,-101.62,-22.08,-114.70,-inf,-82.60,-0.15,-86.69,-6.26,-85.24,-4.38,-95.57,-15.94
1464,5333.75,5366.50,2,3,-81.48,2.53,90.00,0,-100.16,-20.56,-100.50,-20.91,-117.09,-inf,-81.48,2.53,-89.18,-9.12,-86.60,-6.09,-95.32,-15.65
1465,5333.50,5366.50,2,3,-79.62,2.64,90.00,0,-99.87,-22.11,-101.15,-23.39,-115.96,-inf,-79.62,2.64,-88.13,-9.98,-84.16,-5.31,-95.39,-17.58
1466,5333.25,5366.50,2,3,-78.20,4.01,90.00,0,-100.24,-23.47,-98.62,-21.84,-115.97,-inf,-78.20,4.01,-87.75,-10.64,-84.53,-6.99,-93.21,-16.36
1467,5333.00,5366.50,2,3,-80.78,1.73,90.00,0,-100.03,-21.45,-99.70,-21.12,-116.60,-inf,-80.78,1.73,-88.52,-9.51,-84.81,-5.10,-92.23,-13.49
1468,5332.75,5366.50,2,3,-80.77,2.84,90.00,0,-100.55,-21.57,-101.75,-22.78,-116.36,-inf,-80.77,2.84,-89.37,-10.01,-85.73,-5.75,-95.73,-16.69
1469,5332.50,5366.50,2,3,-80.24,4.21,90.00,0,-101.91,-23.04,-103.25,-24.39,-115.59,-inf,-80.24,4.21,-92.27,-13.22,-86.12,-6.37,-94.73,-15.77
1470,5332.25,5366.50,2,3,-79.19,4.42,90.00,0,-101.19,-23.32,-101.63,-23.77,-117.13,-inf,-79.19,4.42,-92.68,-14.69,-85.11,-6.36,-93.05,-15.08
1471,5332.00,5366.50,2,3,-78.52,6.40,90.00,0,-103.64,-26.00,-102.29,-24.65,-117.10,-inf,-78.52,6.40,-93.80,-16.07,-87.07,-8.92,-91.96,-14.17
1472,5331.75,5366.50,2,3,-78.75,7.68,90.00,0,-104.15,-26.08,-104.86,-26.79,-117.62,-inf,-78.75,7.68,-94.34,-16.17,-89.40,-11.01,-92.30,-14.07
1473,5331.50,5366.50,2,3,-78.52,8.39,90.00,0,-102.64,-24.69,-104.25,-26.31,-121.34,-inf,-78.52,8.39,-94.41,-16.38,-90.60,-12.42,-92.14,-14.03
1474,5331.25,5366.50,2,3,-77.38,7.98,90.00,0,-100.89,-24.14,-104.36,-27.61,-122.46,-inf,-77.38,7.98,-92.65,-15.80,-88.23,-11.17,-91.87,-15.00
1475,5331.00,5366.50,2,3,-78.58,8.09,90.00,0,-102.69,-24.72,-103.94,-25.97,-122.94,-inf,-78.58,8.09,-94.32,-16.26,-89.63,-11.36,-93.06,-14.96
1476,5330.75,5366.50,2,3,-78.92,8.61,90.00,0,-105.33,-26.96,-106.32,-27.94,-121.89,-inf,-78.92,8.61,-93.60,-15.10,-91.35,-12.77,-93.54,-15.04
1477,5330.50,5366.50,2,3,-81.01,6.09,90.00,0,-105.70,-25.63,-107.31,-27.25,-118.93,-inf,-81.01,6.09,-94.25,-14.03,-91.62,-11.25,-91.30,-10.91
1478,5330.25,5366.50,2,3,-80.42,6.62,90.00,0,-104.33,-24.75,-107.32,-27.75,-118.02,-inf,-80.42,6.62,-94.00,-14.28,-92.63,-12.85,-90.57,-10.65
1479,5330.00,5366.50,2,3,-79.76,7.58,90.00,0,-104.77,-25.69,-107.91,-28.84,-120.13,-inf,-79.76,7.58,-93.80,-14.59,-92.19,-12.90,-91.73,-12.42
1480,5329.75,5366.50,2,3,-82.23,4.80,90.00,0,-101.78,-20.75,-107.86,-26.86,-120.15,-inf,-82.23,4.80,-93.51,-12.26,-92.58,-11.28,-90.98,-9.53
1481,5329.50,5366.50,2,3,-81.13,5.06,90.00,0,-104.26,-24.29,-106.34,-26.38,-118.84,-inf,-81.13,5.06,-96.58,-16.53,-94.01,-13.88,-87.89,-7.18
1482,5329.25,5366.50,2,3,-79.13,6.30,90.00,0,-106.41,-28.19,-108.03,-29.82,-119.27,-inf,-79.13,6.30,-94.57,-16.25,-92.52,-14.14,-87.41,-8.64
1483,5329.00,5366.50,2,3,-77.06,10.20,90.00,0,-107.87,-31.20,-108.01,-31.34,-118.58,-inf,-77.06,10.20,-96.18,-19.47,-96.27,-19.56,-88.96,-12.03
1484,5328.75,5366.50,2,3,-76.44,10.17,90.00,0,-106.51,-30.46,-109.77,-33.73,-118.07,-inf,-76.44,10.17,-95.68,-19.60,-96.62,-20.54,-88.06,-11.74
1485,5328.50,5366.50,2,3,-75.54,11.74,90.00,0,-105.37,-30.11,-110.31,-inf,-118.13,-inf,-75.54,11.74,-93.75,-18.43,-96.99,-21.71,-89.51,-14.09
1486,5328.25,5366.50,2,3,-75.85,13.86,90.00,0,-108.55,-32.87,-111.14,-inf,-116.03,-inf,-75.85,13.86,-95.87,-20.16,-97.92,-22.22,-92.72,-16.96
1487,5328.00,5366.50,2,3,-74.28,15.99,90.00,0,-109.35,-35.18,-110.30,-inf,-118.48,-inf,-74.28,15.99,-97.09,-22.90,-98.42,-24.23,-93.10,-18.87
1488,5327.75,5366.50,2,3,-75.46,15.20,90.00,0,-111.82,-inf,-111.05,-inf,-115.39,-inf,-75.46,15.20,-97.15,-21.79,-97.19,-21.82,-94.27,-18.88
1489,5327.50,5366.50,2,3,-77.34,13.16,90.00,0,-110.34,-inf,-112.80,-inf,-114.03,-inf,-77.34,13.16,-97.18,-20.00,-96.89,-19.70,-94.03,-16.80
1490,5327.25,5366.50,2,3,-78.55,10.99,90.00,0,-109.09,-30.87,-113.06,-inf,-112.90,-inf,-78.55,10.99,-96.37,-18.08,-95.59,-17.29,-93.08,-14.72
1491,5327.00,5366.50,2,3,-77.52,11.71,90.00,0,-107.54,-30.31,-111.94,-inf,-113.52,-inf,-77.52,11.71,-94.18,-16.86,-97.36,-20.09,-92.90,-15.55
1492,5326.75,5366.50,2,3,-79.71,8.00,90.00,0,-107.12,-28.04,-112.93,-inf,-113.53,-inf,-79.71,8.00,-94.96,-15.77,-95.03,-15.84,-90.26,-10.84
1493,5326.50,5366.50,2,3,-78.18,9.65,90.00,0,-105.31,-27.57,-111.84,-inf,-114.53,-inf,-78.18,9.65,-96.08,-18.29,-95.50,-17.69,-90.04,-12.04
1494,5326.25,5366.50,2,3,-78.69,9.11,90.00,0,-106.17,-27.98,-110.17,-inf,-110.72,-inf,-78.69,9.11,-93.14,-14.82,-95.92,-17.67,-90.99,-12.57
1495,5326.00,5366.50,2,3,-78.39,9.56,90.00,0,-109.80,-31.87,-108.36,-30.43,-110.49,-inf,-78.39,9.56,-93.23,-15.17,-96.16,-18.17,-91.19,-13.05
1496,5325.75,5366.50,2,3,-77.73,8.38,90.00,0,-108.10,-30.95,-109.19,-32.05,-110.00,-inf,-77.73,8.38,-91.82,-14.53,-97.30,-20.11,-88.30,-10.81
1497,5325.50,5366.50,2,3,-76.93,9.10,90.00,0,-107.13,-30.70,-107.27,-30.84,-109.37,-32.95,-76.93,9.10,-93.14,-16.62,-98.54,-22.09,-87.64,-10.88
1498,5325.25,5366.50,2,3,-78.94,6.44,90.00,0,-108.07,-30.02,-105.56,-27.50,-108.61,-30.55,-78.94,6.44,-93.07,-14.88,-97.45,-19.34,-86.85,-8.18
1499,5325.00,5366.50,2,3,-78.07,8.47,90.00,0,-107.36,-29.86,-104.34,-26.83,-109.07,-31.57,-78.07,8.47,-95.68,-18.12,-95.73,-18.17,-88.20,-10.32
1500,5324.75,5366.50,2,3,-75.97,11.38,90.00,0,-106.63,-30.97,-105.87,-30.20,-110.78,-inf,-75.97,11.38,-97.48,-21.79,-93.92,-18.19,-89.54,-13.70
1501,5324.50,5366.50,2,3,-77.00,10.85,90.00,0,-106.54,-29.88,-107.46,-30.80,-111.89,-inf,-77.00,10.85,-95.87,-19.17,-95.63,-18.92,-90.13,-13.27
1502,5324.25,5366.50,2,3,-77.48,8.17,90.00,0,-106.73,-29.87,-107.96,-31.09,-111.31,-inf,-77.48,8.17,-95.32,-18.40,-95.20,-18.28,-87.01,-9.71
1503,5324.00,5366.50,2,3,-77.06,8.76,90.00,0,-109.39,-32.86,-106.89,-30.37,-107.78,-31.25,-77.06,8.76,-96.52,-19.95,-96.24,-19.67,-86.97,-10.04
1504,5323.75,5366.50,2,3,-78.46,6.17,90.00,0,-109.25,-31.72,-105.55,-28.03,-105.48,-27.95,-78.46,6.17,-96.69,-19.12,-96.60,-19.03,-85.46,-7.18
1505,5323.50,5366.50,2,3,-79.70,7.89,90.00,0,-112.44,-inf,-104.35,-25.29,-104.96,-25.90,-79.70,7.89,-97.67,-18.56,-97.99,-18.89,-89.06,-9.55
1506,5323.25,5366.50,2,3,-79.32,8.17,90.00,0,-111.82,-inf,-104.63,-25.91,-106.05,-27.34,-79.32,8.17,-96.39,-17.61,-98.86,-20.11,-88.99,-9.86
1507,5323.00,5366.50,2,3,-80.98,6.11,90.00,0,-112.58,-inf,-104.91,-24.86,-103.91,-23.86,-80.98,6.11,-92.84,-12.58,-97.36,-17.24,-89.68,-9.15
1508,5322.75,5366.50,2,3,-79.81,7.92,90.00,0,-111.10,-inf,-103.80,-24.63,-106.25,-27.08,-79.81,7.92,-92.04,-12.66,-96.68,-17.44,-91.67,-12.26
1509,5322.50,5366.50,2,3,-78.84,7.78,90.00,0,-111.38,-inf,-104.76,-26.58,-105.72,-27.54,-78.84,7.78,-92.15,-13.80,-94.42,-16.15,-89.80,-11.32
1510,5322.25,5366.50,2,3,-80.30,6.19,90.00,0,-112.05,-inf,-107.41,-28.03,-104.61,-25.23,-80.30,6.19,-89.38,-9.55,-97.39,-17.95,-91.24,-11.58
1511,5322.00,5366.50,2,3,-79.12,8.16,90.00,0,-110.74,-inf,-108.82,-30.32,-102.87,-24.35,-79.12,8.16,-90.00,-11.18,-98.16,-19.62,-92.55,-13.88
1512,5321.75,5366.50,2,3,-80.72,7.04,90.00,0,-109.89,-29.96,-107.45,-27.51,-101.04,-21.07,-80.72,7.04,-90.85,-10.55,-99.19,-19.20,-92.77,-12.61
1513,5321.50,5366.50,2,3,-78.19,8.51,90.00,0,-111.44,-inf,-105.93,-28.30,-100.71,-23.07,-78.19,8.51,-89.41,-11.49,-100.02,-22.38,-91.66,-13.87
1514,5321.25,5366.50,2,3,-78.66,7.88,90.00,0,-112.53,-inf,-106.75,-28.74,-102.02,-24.00,-78.66,7.88,-89.04,-10.68,-99.78,-21.74,-91.67,-13.48
1515,5321.00,5366.50,2,3,-81.11,4.85,90.00,0,-115.01,-inf,-106.63,-26.74,-102.68,-22.78,-81.11,4.85,-87.14,-6.36,-98.10,-18.15,-95.64,-15.65
1516,5320.75,5366.50,2,3,-84.73,1.96,90.00,0,-115.17,-inf,-106.88,-24.28,-103.62,-20.99,-84.73,1.96,-88.04,-3.99,-97.18,-14.44,-96.65,-13.89
1517,5320.50,5366.50,2,3,-82.29,5.04,90.00,0,-117.20,-inf,-108.05,-26.94,-104.24,-23.12,-82.29,5.04,-88.67,-6.73,-97.72,-16.52,-97.73,-16.53
1518,5320.25,5366.50,2,3,-82.52,3.85,90.00,0,-117.41,-inf,-108.43,-27.40,-102.01,-20.96,-82.52,3.85,-87.61,-5.51,-97.43,-16.31,-96.63,-15.49
1519,5320.00,5366.50,2,3,-80.46,5.30,90.00,0,-118.56,-inf,-109.80,-30.46,-99.37,-19.99,-80.46,5.30,-86.67,-6.45,-99.59,-20.22,-97.80,-18.40
1520,5319.75,5366.50,2,3,-80.62,5.96,90.00,0,-116.63,-inf,-109.27,-29.62,-97.01,-17.29,-80.62,5.96,-88.19,-7.89,-101.17,-21.50,-95.35,-15.59
1521,5319.50,5366.50,2,3,-80.40,4.15,90.00,0,-118.31,-inf,-107.79,-28.79,-98.08,-19.04,-80.40,4.15,-85.39,-5.27,-99.71,-20.68,-96.33,-17.26
1522,5319.25,5366.50,2,3,-81.29,4.23,90.00,0,-117.82,-inf,-106.69,-26.78,-98.31,-18.35,-81.29,4.23,-86.48,-5.50,-100.00,-20.06,-97.31,-17.33
1523,5319.00,5366.50,2,3,-81.54,4.05,90.00,0,-116.75,-inf,-104.79,-24.67,-97.42,-17.24,-81.54,4.05,-86.81,-5.67,-98.29,-18.12,-96.79,-16.59
1524,5318.75,5366.50,2,3,-80.31,5.91,90.00,0,-118.05,-inf,-103.68,-24.35,-98.53,-19.15,-80.31,5.91,-87.44,-7.40,-98.74,-19.37,-97.71,-18.33
1525,5318.50,5366.50,2,3,-80.73,3.80,90.00,0,-118.58,-inf,-103.14,-23.91,-101.66,-22.42,-80.73,3.80,-85.16,-4.67,-99.56,-20.31,-98.32,-19.05
1526,5318.25,5366.50,2,3,-78.85,6.44,90.00,0,-121.65,-inf,-101.31,-23.33,-99.16,-21.16,-78.85,6.44,-86.28,-7.62,-98.33,-20.33,-98.05,-20.05
1527,5318.00,5366.50,2,3,-78.07,6.19,90.00,0,-123.62,-inf,-104.68,-27.54,-100.09,-22.94,-78.07,6.19,-85.28,-7.43,-94.06,-16.84,-97.82,-20.65
1528,5317.75,5366.50,2,3,-78.35,5.18,90.00,0,-126.25,-inf,-108.11,-30.91,-99.46,-22.24,-78.35,5.18,-84.67,-6.61,-92.22,-14.89,-97.02,-19.78
1529,5317.50,5366.50,2,3,-77.37,6.92,90.00,0,-123.82,-inf,-105.16,-28.59,-99.63,-23.04,-77.37,6.92,-85.21,-8.01,-94.61,-17.97,-98.95,-22.36
1530,5317.25,5366.50,2,3,-76.97,6.74,90.00,0,-126.05,-inf,-103.03,-26.89,-101.89,-25.75,-76.97,6.74,-84.42,-7.59,-95.79,-19.61,-97.85,-21.69
1531,5317.00,5366.50,2,3,-75.50,9.61,90.00,0,-125.45,-inf,-103.05,-28.00,-102.22,-27.16,-75.50,9.61,-86.15,-10.75,-95.36,-20.28,-98.08,-23.01
1532,5316.75,5366.50,2,3,-76.14,7.99,90.00,0,-125.96,-inf,-102.60,-27.09,-101.01,-25.50,-76.14,7.99,-85.24,-9.25,-93.39,-17.82,-97.50,-21.97
1533,5316.50,5366.50,2,3,-77.78,4.88,90.00,0,-123.69,-inf,-102.71,-26.14,-100.47,-23.89,-77.78,4.88,-83.49,-5.95,-93.14,-16.48,-96.67,-20.07
1534,5316.25,5366.50,2,3,-76.08,9.44,90.00,0,-123.66,-inf,-103.37,-27.75,-101.67,-26.05,-76.08,9.44,-86.63,-10.66,-95.39,-19.73,-98.82,-23.19
1535,5316.00,5366.50,2,3,-73.51,10.83,90.00,0,-122.85,-inf,-102.66,-29.49,-100.31,-27.14,-73.51,10.83,-85.15,-11.70,-95.21,-22.02,-100.91,-27.74
1536,5315.75,5366.50,2,3,-72.07,12.83,90.00,0,-122.36,-inf,-103.99,-32.14,-98.55,-26.70,-72.07,12.83,-85.89,-13.87,-95.59,-23.73,-99.86,-28.01
1537,5315.50,5366.50,2,3,-73.67,11.86,90.00,0,-122.40,-inf,-101.00,-27.61,-100.01,-26.61,-73.67,11.86,-86.64,-13.04,-97.67,-24.26,-97.32,-23.91
1538,5315.25,5366.50,2,3,-73.01,12.96,90.00,0,-123.44,-inf,-100.02,-27.22,-99.45,-26.65,-73.01,12.96,-87.49,-14.54,-96.50,-23.69,-96.80,-23.99
1539,5315.00,5366.50,2,3,-70.16,15.67,90.00,0,-123.40,-inf,-100.15,-30.10,-98.62,-28.57,-70.16,15.67,-87.39,-17.27,-96.05,-25.99,-96.85,-26.80
1540,5314.75,5366.50,2,3,-69.92,13.47,90.00,0,-125.25,-inf,-101.19,-31.46,-97.06,-27.33,-69.92,13.47,-84.88,-15.01,-93.02,-23.27,-93.36,-23.61
1541,5314.50,5366.50,2,3,-71.16,12.57,90.00,0,-121.18,-inf,-101.30,-30.37,-98.75,-27.81,-71.16,12.57,-85.20,-14.10,-94.31,-23.35,-92.77,-21.81
1542,5314.25,5366.50,2,3,-68.85,13.60,90.00,0,-124.68,-inf,-103.72,-35.06,-98.51,-29.84,-68.85,13.60,-83.56,-14.75,-94.16,-25.49,-92.14,-23.46
1543,5314.00,5366.50,2,3,-69.38,12.18,90.00,0,-125.25,-inf,-102.64,-33.51,-96.80,-27.67,-69.38,12.18,-82.39,-13.05,-95.83,-26.70,-92.28,-23.14
1544,5313.75,5366.50,2,3,-70.80,13.24,90.00,0,-124.45,-inf,-103.25,-32.65,-97.80,-27.19,-70.80,13.24,-85.21,-14.46,-96.96,-26.35,-93.78,-23.16
