Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
77,2324.56,4333.50,15.00,0,1,0.07,NLOS,112.33,1.83,-93.94,-66.16,-2.72,34.23,0,5,-93.42,6,-95.75,9,-107.92,11,-108.11,0,-108.49,3,-111.21
78,2334.07,4333.50,15.00,0,1,0.07,NLOS,112.69,-4.97,-87.50,-59.72,5.05,34.23,0,6,-93.16,11,-100.49,5,-104.13,2,-107.80,10,-110.56,7,-111.60
79,2343.57,4333.50,15.00,0,1,0.07,NLOS,113.04,-4.97,-87.85,-60.07,4.43,34.23,0,6,-92.87,11,-100.38,5,-104.02,2,-107.89,10,-110.42,7,-111.55
80,2353.08,4333.50,15.00,0,1,0.07,NLOS,113.39,-4.97,-88.20,-60.42,3.81,34.23,0,6,-92.57,11,-100.28,5,-103.90,2,-107.99,10,-110.29,7,-111.50
81,2362.59,4333.50,15.00,0,6,0.06,NLOS,115.24,-7.04,-87.98,-60.20,4.07,34.23,1,1,-94.12,2,-98.79,5,-102.85,10,-104.09,7,-110.25,9,-111.60
82,2372.10,4333.50,15.00,0,6,0.06,NLOS,114.93,-7.04,-87.67,-59.89,4.59,34.23,0,1,-94.46,2,-98.89,5,-102.73,10,-103.96,7,-110.21,9,-111.52
83,2381.60,4333.50,15.00,0,6,0.06,NLOS,114.62,-7.04,-87.36,-59.58,5.10,34.23,0,1,-94.80,2,-98.99,5,-102.62,10,-103.82,7,-110.16,9,-111.45
84,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
85,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
86,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
87,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
88,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
89,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
90,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
91,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
92,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
93,2383.00,4333.50,15.00,3,6,0.06,NLOS,114.58,-7.04,-87.32,-59.53,5.17,0.00,0,1,-94.84,2,-99.01,5,-102.60,10,-103.80,7,-110.15,9,-111.44
94,2383.00,4328.75,15.00,3,6,0.06,NLOS,114.68,-9.17,-85.29,-57.51,3.95,17.11,0,1,-89.31,5,-111.38,7,-112.17,2,-113.47,18,-116.11,16,-116.20
95,2383.00,4319.24,15.00,3,6,0.06,NLOS,114.88,-9.17,-85.49,-57.71,3.58,34.23,0,1,-89.15,5,-111.19,7,-112.31,2,-113.65,18,-116.09,16,-116.23
96,2383.00,4309.73,15.00,3,6,0.06,NLOS,115.08,-9.17,-85.69,-57.91,3.22,34.23,0,1,-88.98,5,-111.00,7,-112.44,2,-113.83,18,-116.07,16,-116.27
97,2383.00,4300.22,15.00,3,1,0.07,NLOS,113.88,-5.00,-88.66,-60.88,6.22,34.23,1,6,-98.41,5,-99.60,2,-104.24,0,-108.94,7,-109.58,10,-110.21
98,2383.00,4290.72,15.00,3,1,0.07,NLOS,113.73,-5.00,-88.51,-60.73,6.41,34.23,0,6,-98.62,5,-99.41,2,-104.42,0,-108.80,7,-109.71,10,-110.19
99,2383.00,4281.21,15.00,3,1,0.07,NLOS,113.59,-5.00,-88.36,-60.58,6.59,34.23,0,6,-98.84,5,-99.21,2,-104.59,0,-108.66,7,-109.83,10,-110.17
100,2383.00,4271.70,15.00,3,1,0.07,NLOS,113.45,-8.15,-85.08,-57.29,7.20,34.23,0,6,-95.69,2,-98.24,5,-98.60,9,-104.91,7,-106.02,10,-111.64
